Site,Spp_name,Max_Height,Stem_count
D,Dichrostachys Cinerea,0.5,1
D,Dichrostachys Cinerea,0.5,3
D,Vachellia Nilotica,0.7,1
D,Vachellia Gerrardii,0.4,2
D,Vachellia Gerrardii,0.4,1
D,Vachellia Gerrardii,0.4,4
D,Vachellia Karroo,0.4,2
D,Vachellia Karroo,0.4,6
D,Vachellia Karroo,0.4,1
D,Combretum Hereroense,0.8,1
D,Combretum Hereroense,0.8,2
D,Vachellia Nilotica,4.5,1
D,Dichrostachys Cinerea,1.7,11
D,Peltophorum Africanum,3.2,2
D,Vachellia Nilotica,4.2,9
D,Combretum Hereroense,1.3,1
D,Dichrostachys Cinerea,3.4,3
D,Vachellia Nilotica,3.5,3
D,Vachellia Nilotica,1,8
D,Allophylus Africanus,3,3
D,Allophylus Africanus,3,1
D,Grewia Decomovulata,1.2,3
D,Fluegga Virosa,2.2,2
D,Allophylus Africanus,2.7,1
D,Ziziphus Mucronata,2.7,5
D,Grewia Decomovulata,2.2,3
D,Grewia Monticola,1.5,3
D,Vachellia Nilotica,5,2
D,Dichrostachys Cinerea,2,3
D,Vachellia Nilotica,3.5,10
D,Grewia Monticola,2.3,4
D,Euclea Divinorum,3,8
D,Euclea Divinorum,3,7
D,Euclea Divinorum,3,12
D,Diospyros Lycioides,2.3,2
D,Diospyros Lycioides,2.3,3
D,Diospyros Lycioides,2.3,1
D,Diospyros Lycioides,2.3,4
D,Allophylus Africanus,2,2
D,Euclea Divinorum,2,2
D,Ziziphus Mucronata,1,3
D,Dichrostachys Cinerea,3,10
D,Allophylus Africanus,3,4
D,Allophylus Africanus,3,2
D,Pappea Capensis,1.5,1
D,Allophylus Africanus,1,5
D,Combretum Apiculatum,2,3
D,Azanza Garckeana,1.5,2
D,Grewia Monticola,2,1
D,Vachellia Gerrardii,2.5,2
D,Euclea Divinorum,1.5,6
D,Allophylus Africanus,2.5,1
D,Diospyros Lycioides,1.5,3
D,Fluegga Virosa,2,5
D,Vachellia Nilotica,3,3
D,Euclea Divinorum,1.2,4
D,Dichrostachys Cinerea,3,6
D,Warburgia Salutaris,3,1
D,Euclea Divinorum,3,1
D,Allophylus Africanus,3.3,1
D,Euclea Divinorum,4,1
D,Euclea Divinorum,4,6
D,Ziziphus Mucronata,4.5,3
D,Carissa Bispinosa,1.5,2
D,Commiphora Africana,3,3
D,Dichrostachys Cinerea,3.5,1
D,Vachellia Gerrardii,3.2,1
D,Vachellia Nilotica,3.4,1
D,Combretum Apiculatum,2,2
D,Grewia Decomovulata,2.7,2
D,Dichrostachys Cinerea,1.5,7
D,Dichrostachys Cinerea,1.5,5
D,Ziziphus Mucronata,2,2
D,Dichrostachys Cinerea,3,2
D,Vachellia Nilotica,3,4
D,Vachellia Nilotica,3,6
D,Dichrostachys Cinerea,3.5,8
D,Dichrostachys Cinerea,3.5,3
D,Dichrostachys Cinerea,3.5,2
D,Dichrostachys Cinerea,3.5,6
D,Warburgia Salutaris,2,1
D,Combretum Hereroense,1.5,3
D,Gardenia Spathulifolia,3,3
D,Combretum Hereroense,1.8,13
D,Vachellia Gerrardii,2.2,2
D,Combretum Apiculatum,2.5,2
D,Vachellia Nilotica,4,3
D,Dichrostachys Cinerea,2,10
D,Dichrostachys Cinerea,2.5,8
D,Dichrostachys Cinerea,4,8
D,Fluegga Virosa,1.3,8
D,Fluegga Virosa,1.3,4
D,Allophylus Africanus,1.3,6
D,Vachellia Nilotica,2,3
D,Dichrostachys Cinerea,2.7,2
D,Dichrostachys Cinerea,1.5,6
D,Fluegga Virosa,3,6
D,Grewia Decomovulata,2.5,2
D,Combretum Apiculatum,1.5,5
D,Vachellia Nilotica,4,4
D,Dichrostachys Cinerea,4.5,2
D,Fluegga Virosa,2,4
D,Dichrostachys Cinerea,3,5
D,Euclea Divinorum,4,5
D,Combretum Hereroense,1.5,1
D,Ziziphus Mucronata,1.4,1
D,Vachellia Nilotica,1.4,1
D,Vachellia Gerrardii,4,2
D,Grewia Decomovulata,2.8,3
D,Vachellia Nilotica,4.5,2
D,Vachellia Gerrardii,1.7,1
D,Combretum Apiculatum,2,1
D,Fluegga Virosa,3.5,4
D,Fluegga Virosa,3.5,8
D,Euclea Divinorum,1.6,6
D,Euclea Divinorum,1.6,1
D,Fluegga Virosa,2.3,1
D,Carissa Bispinosa,1.1,1
D,Euclea Divinorum,2,1
D,Euclea Divinorum,3.3,1
D,Warburgia Salutaris,1.5,4
D,Warburgia Salutaris,1,5
D,Azanza Garckeana,1,1
D,Euclea Divinorum,1.5,3
D,Euclea Divinorum,1,1
D,Grewia Decomovulata,2,1
D,Ziziphus Mucronata,1.5,6
D,Dichrostachys Cinerea,4,1
D,Euclea Divinorum,1.5,7
D,Euclea Divinorum,2.3,2
D,Euclea Divinorum,2.5,1
D,Euclea Divinorum,2.7,1
D,Dichrostachys Cinerea,2.4,4
D,Gymnosporia Senegalensis,1.9,4
D,Gymnosporia Senegalensis,0.65,4
D,Gymnosporia Senegalensis,1.65,8
D,Vachellia Karroo,0.5,5
D,Boscia Angustifolia,0.7,4
D,Dichrostachys Cinerea,0.75,3
D,Dichrostachys Cinerea,0.75,5
D,Dichrostachys Cinerea,0.75,1
D,Commiphora Africana,0.65,4
D,Commiphora Africana,0.65,1
D,Euclea Divinorum,0.6,9
D,Euclea Divinorum,2.3,1
D,Vachellia Nilotica,1.4,3
D,Combretum Hereroense,0.5,3
D,Combretum Apiculatum,0.5,8
D,Combretum Apiculatum,2,11
D,Combretum Hereroense,1,3
D,Combretum Hereroense,1,6
D,Combretum Hereroense,0.75,3
D,Dichrostachys Cinerea,3.2,4
D,Dichrostachys Cinerea,3.2,1
D,Dichrostachys Cinerea,4,5
D,Dichrostachys Cinerea,4,2
D,Fluegga Virosa,0.34,10
D,Fluegga Virosa,0.34,8
D,Allophylus Africanus,0.26,1
D,Grewia Monticola,0.6,1
D,Fluegga Virosa,0.2,9
D,Fluegga Virosa,0.2,3
D,Fluegga Virosa,0.2,4
D,Ziziphus Mucronata,0.4,1
D,Combretum Apiculatum,1.5,10
D,Combretum Apiculatum,1.5,1
D,Ziziphus Mucronata,1.4,3
D,Vachellia Nilotica,1.3,3
D,Combretum Hereroense,1.2,3
D,Dichrostachys Cinerea,1.6,3
D,Combretum Apiculatum,0.6,3
D,Combretum Apiculatum,1.4,1
D,Dichrostachys Cinerea,1.8,1
D,Vachellia Nilotica,1,1
D,Combretum Hereroense,0.5,1
D,Combretum Apiculatum,0.3,2
D,Combretum Apiculatum,1.3,2
D,Combretum Hereroense,0.75,2
D,Senegalia Nigrescens,0.65,1
D,Peltophorum Africanum,0.5,11
D,Ziziphus Mucronata,2.2,7
D,Dichrostachys Cinerea,2,6
D,Combretum Hereroense,0.6,4
D,Combretum Hereroense,0.3,4
D,Combretum Hereroense,0.3,2
D,Combretum Hereroense,0.3,1
D,Fluegga Virosa,0.22,3
D,Dichrostachys Cinerea,3.4,1
D,Combretum Apiculatum,1.7,3
D,Dichrostachys Cinerea,3.6,1
D,Fluegga Virosa,3.3,1
D,Dichrostachys Cinerea,2.4,1
D,Vachellia Nilotica,2.4,1
D,Vachellia Nilotica,4.6,1
D,Dichrostachys Cinerea,2.6,1
D,Ziziphus Mucronata,1.5,1
D,Warburgia Salutaris,1,7
D,Combretum Hereroense,0.8,5
D,Grewia Decomovulata,0.5,1
D,Combretum Apiculatum,0.4,2
D,Combretum Apiculatum,0.46,1
D,Euclea Divinorum,0.6,2
D,Vachellia Nilotica,0.65,4
D,Melhania Velutina Sensu,0.6,7
D,Melhania Velutina Sensu,0.6,5
D,Melhania Velutina Sensu,0.6,2
D,Melhania Velutina Sensu,0.6,1
D,Melhania Velutina Sensu,0.6,4
D,Dichrostachys Cinerea,1.8,5
D,Allophylus Africanus,2.3,2
D,Dichrostachys Cinerea,0.46,3
D,Vachellia Nilotica,3,2
D,Ziziphus Mucronata,2.5,2
D,Dichrostachys Cinerea,0.8,2
D,Combretum Hereroense,1.3,2
D,Combretum Hereroense,0.5,5
D,Combretum Hereroense,0.5,4
D,Ziziphus Mucronata,0.5,1
D,Grewia Decomovulata,3.8,1
D,Zanthoxylum Capense,3,1
D,Zanthoxylum Capense,3,2
D,Zanthoxylum Capense,3,3
D,Combretum Apiculatum,0.7,3
D,Combretum Apiculatum,0.7,1
D,Combretum Hereroense,0.75,1
D,Grewia Decomovulata,3.2,2
D,Dichrostachys Cinerea,3.6,3
D,Combretum Hereroense,1.7,1
D,Combretum Apiculatum,0.7,2
D,Vachellia Nilotica,0.65,1
D,Melhania Velutina Sensu,0.6,3
D,Melhania Velutina Sensu,0.6,11
D,Melhania Velutina Sensu,0.6,6
D,Allophylus Africanus,2.3,3
D,Dichrostachys Cinerea,0.46,2
D,Ziziphus Mucronata,2.5,11
D,Dichrostachys Cinerea,0.8,7
D,Combretum Hereroense,1.5,6
D,Grewia Monticola,1.5,1
D,Grewia Decomovulata,3.8,4
D,Zanthoxylum Capense,0.7,1
D,Zanthoxylum Capense,1.7,15
D,Zanthoxylum Capense,2.7,1
D,Combretum Hereroense,0.75,5
D,Grewia Decomovulata,3.2,1
D,Dichrostachys Cinerea,3.6,2
D,Combretum Hereroense,1.7,6
D,Combretum Apiculatum,0.7,5
D,Combretum Hereroense,0.34,1
D,Vachellia Nilotica,0.5,1
D,Combretum Hereroense,0.34,10
D,Dichrostachys Cinerea,0.7,2
D,Grewia Decomovulata,0.2,6
D,Euclea Divinorum,0.32,1
D,Euclea Divinorum,0.32,11
D,Carissa Bispinosa,1.5,3
D,Grewia Monticola,1,1
D,Boscia Angustifolia,0.5,2
D,Combretum Hereroense,0.7,3
D,Combretum Hereroense,0.5,2
D,Gardenia Spathulifolia,2.8,5
D,Vachellia Nilotica,3.3,2
D,Ziziphus Mucronata,1,1
D,Ziziphus Mucronata,0.4,11
D,Vachellia Nilotica,1,2
D,Vachellia Nilotica,0.7,4
D,Dichrostachys Cinerea,1.3,2
D,Grewia Monticola,2,3
D,Gymnosporia Senegalensis,1.7,1
D,Euclea Divinorum,3.1,4
D,Euclea Divinorum,1.8,5
D,Euclea Divinorum,1.7,5
D,Zanthoxylum Capense,1.4,2
D,Euclea Divinorum,1.4,1
D,Euclea Divinorum,1.4,8
D,Ziziphus Mucronata,0.6,5
D,Albizia Harveyi,0.32,1
D,Grewia Decomovulata,1.3,6
D,Combretum Apiculatum,2.2,9
D,Dichrostachys Cinerea,4.3,6
D,Allophylus Africanus,2.6,1
D,Zanthoxylum Capense,0.6,1
D,Fluegga Virosa,2.8,3
D,Combretum Hereroense,3,1
D,Vachellia Nilotica,2.7,1
D,Vachellia Nilotica,4.5,11
D,Combretum Apiculatum,3,1
D,Gymnosporia Senegalensis,2.3,1
D,Commiphora Africana,3,1
D,Fluegga Virosa,3.5,1
D,Grewia Decomovulata,3,1
D,Carissa Edulis,1.5,1
D,Ziziphus Mucronata,1.4,6
D,Dichrostachys Cinerea,1.2,1
D,Dichrostachys Cinerea,0.75,2
D,Allophylus Africanus,1.4,6
D,Pappea Capensis,1,5
D,Boscia Angustifolia,0.34,3
D,Allophylus Africanus,0.38,2
D,Combretum Apiculatum,0.36,9
D,Zanthoxylum Capense,0.44,15
D,Zanthoxylum Capense,0.44,8
D,Gymnosporia Senegalensis,3,3
D,Pappea Capensis,1.5,2
D,Euclea Divinorum,1.5,2
D,Grewia Decomovulata,2.8,2
D,Ziziphus Mucronata,1.8,2
D,Dichrostachys Cinerea,1.3,3
D,Carissa Bispinosa,0.3,7
D,Grewia Monticola,0.7,2
D,Gymnosporia Senegalensis,0.4,2
D,Ziziphus Mucronata,1.8,8
D,Ziziphus Mucronata,1.2,6
D,Grewia Monticola,1.5,12
D,Euclea Divinorum,2.5,5
D,Euclea Divinorum,1.4,2
D,Euclea Divinorum,1.4,6
D,Combretum Apiculatum,2.7,2
D,Combretum Apiculatum,1.2,1
D,Gardenia Spathulifolia,1.3,1
D,Dichrostachys Cinerea,1.4,4
D,Fluegga Virosa,2.5,6
D,Fluegga Virosa,2.5,1
D,Fluegga Virosa,1.5,1
D,Fluegga Virosa,1.5,2
D,Fluegga Virosa,1.5,4
D,Fluegga Virosa,3,2
D,Dichrostachys Cinerea,1.7,1
D,Dichrostachys Cinerea,1.7,3
D,Fluegga Virosa,1,2
D,Grewia Decomovulata,0.9,8
D,Vachellia Nilotica,6,5
D,Ochna Serrulata,1,1
D,Combretum Apiculatum,2,6
D,Combretum Hereroense,2,3
D,Diospyros Lycioides,0.5,5
D,Diospyros Lycioides,0.5,1
D,Carissa Bispinosa,2.5,3
D,Dichrostachys Cinerea,1.2,8
D,Commiphora Africana,1.4,1
D,Commiphora Africana,1.4,2
D,Commiphora Africana,1.4,3
D,Commiphora Africana,1.4,4
D,Commiphora Africana,1.4,8
D,Commiphora Africana,2,4
D,Vachellia Nilotica,4,2
D,Grewia Monticola,1.3,5
D,Lannea Schweinfurthii,1.5,1
D,Dichrostachys Cinerea,2.3,1
D,Fluegga Virosa,2,1
D,Dichrostachys Cinerea,5,4
D,Grewia Monticola,1.3,1
D,Euclea Divinorum,0.3,1
D,Vachellia Nilotica,3.5,9
D,Dichrostachys Cinerea,1.6,13
D,Dichrostachys Cinerea,1.6,4
D,Dichrostachys Cinerea,4.7,2
D,Dichrostachys Cinerea,4.7,1
D,Dichrostachys Cinerea,4.7,4
D,Maclura Africana,1.3,3
D,Ziziphus Mucronata,1,6
D,Fluegga Virosa,4,3
D,Allophylus Africanus,2.2,2
D,Dichrostachys Cinerea,1.1,5
D,Dichrostachys Cinerea,1.1,1
D,Vachellia Nilotica,0.5,6
D,Euclea Divinorum,0.3,2
D,Dichrostachys Cinerea,0.8,1
D,Dichrostachys Cinerea,0.7,7
D,Dichrostachys Cinerea,1.4,6
D,Grewia Decomovulata,1.4,4
D,Vachellia Nilotica,2.8,1
D,Vachellia Gerrardii,0.26,4
D,Vachellia Nilotica,3.8,2
D,Ziziphus Mucronata,1.3,1
D,Vachellia Nilotica,5.3,1
D,Vachellia Nilotica,4,1
D,Vachellia Nilotica,4.8,3
D,Combretum Apiculatum,3.7,2
D,Combretum Apiculatum,1.4,4
D,Combretum Hereroense,2.4,1
D,Combretum Hereroense,2,4
D,Combretum Apiculatum,1.9,4
D,Grewia Decomovulata,2.2,1
D,Dichrostachys Cinerea,1.6,10
D,Dichrostachys Cinerea,0.6,6
D,Dichrostachys Cinerea,0.4,2
D,Grewia Decomovulata,1.3,1
D,Grewia Monticola,1.2,3
D,Dichrostachys Cinerea,3.7,11
D,Carissa Bispinosa,1.3,1
D,Ochna Serrulata,2.2,1
D,Ochna Serrulata,2.2,7
D,Ochna Serrulata,1.3,3
D,Ochna Serrulata,1.3,7
D,Grewia Decomovulata,3.4,2
D,Fluegga Virosa,2.5,9
D,Grewia Monticola,1.8,6
D,Euclea Divinorum,0.8,2
D,Gymnosporia Senegalensis,0.5,1
D,Dichrostachys Cinerea,0.34,1
D,Lippia Javanica,1.8,4
D,Dichrostachys Cinerea,1.6,2
D,Allophylus Africanus,0.6,3
D,Vachellia Nilotica,0.8,3
D,Vachellia Nilotica,0.8,7
D,Vachellia Nilotica,0.8,5
D,Vachellia Nilotica,0.8,2
D,Vachellia Gerrardii,2.8,1
D,Vachellia Gerrardii,2.4,1
D,Vachellia Nilotica,0.05,1
D,Vachellia Gerrardii,0.7,3
D,Fluegga Virosa,1.1,1
D,Combretum Hereroense,0.6,1
D,Grewia Monticola,0.9,4
D,Combretum Hereroense,1.4,4
D,Dichrostachys Cinerea,1.7,5
D,Euclea Divinorum,0.5,1
D,Albizia Harveyi,0.5,2
D,Fluegga Virosa,1.6,1
D,Vachellia Gerrardii,1,7
D,Carissa Bispinosa,1.2,1
D,Euclea Divinorum,3,6
D,Euclea Divinorum,3.8,2
D,Euclea Divinorum,3.8,1
D,Euclea Divinorum,0.26,2
D,Fluegga Virosa,2.1,1
D,Fluegga Virosa,3.1,19
D,Fluegga Virosa,4.1,1
D,Allophylus Africanus,2.1,1
D,Diospyros Lycioides,2,4
D,Diospyros Lycioides,2.5,1
D,Allophylus Africanus,2.2,1
D,Clerodendrum Glabrum,2,1
D,Boscia Angustifolia,0.5,1
D,Zanthoxylum Capense,0.34,1
D,Ziziphus Mucronata,3.4,2
D,Ziziphus Mucronata,3.4,1
D,Ziziphus Mucronata,3.4,6
D,Vachellia Nilotica,3.7,1
D,Albizia Harveyi,0.34,1
D,Albizia Harveyi,0.34,4
D,Dichrostachys Cinerea,1.4,2
D,Dichrostachys Cinerea,1.8,2
D,Dichrostachys Cinerea,0.9,1
D,Dichrostachys Cinerea,0.9,7
D,Vachellia Gerrardii,0.8,8
D,Vachellia Gerrardii,0.8,1
D,Vachellia Gerrardii,0.8,2
D,Fluegga Virosa,0.7,1
D,Vachellia Gerrardii,1.5,1
D,Ziziphus Mucronata,1.5,2
D,Vachellia Gerrardii,1.4,1
D,Dichrostachys Cinerea,2.9,1
D,Warburgia Salutaris,1,2
D,Grewia Monticola,0.9,1
D,Warburgia Salutaris,2.1,1
D,Grewia Decomovulata,2.4,1
D,Peltophorum Africanum,3,2
D,Vachellia Gerrardii,0.35,4
D,Vachellia Gerrardii,0.35,1
D,Dichrostachys Cinerea,1.4,3
D,Vachellia Nilotica,0.5,2
D,Senegalia Rehmanniana,0.6,2
D,Combretum Hereroense,1,4
D,Combretum Hereroense,0.6,3
D,Vachellia Gerrardii,0.48,1
D,Combretum Hereroense,0.9,7
D,Gardenia Spathulifolia,0.5,5
D,Combretum Hereroense,0.34,3
D,Euclea Divinorum,1.4,3
D,Dichrostachys Cinerea,2.9,3
D,Dichrostachys Cinerea,4,6
D,Dichrostachys Cinerea,4,16
D,Dichrostachys Cinerea,2.3,10
D,Dichrostachys Cinerea,2.3,6
D,Dichrostachys Cinerea,2.3,3
D,Combretum Hereroense,1.4,5
D,Vachellia Gerrardii,4.7,3
D,Grewia Decomovulata,2,3
D,Euclea Divinorum,2.9,2
D,Albizia Harveyi,1,13
D,Euclea Divinorum,0.34,3
D,Grewia Decomovulata,0.34,8
D,Fluegga Virosa,1,8
D,Grewia Decomovulata,2.9,8
D,Vachellia Nilotica,3.5,8
D,Azanza Garckeana,1.5,8
D,Combretum Imberbe,0.5,8
D,Azanza Garckeana,0.8,8
D,Combretum Apiculatum,0.6,8
D,Carissa Bispinosa,3.1,12
D,Carissa Bispinosa,3,1
D,Combretum Hereroense,4.3,8
D,Allophylus Africanus,3.7,2
D,Allophylus Africanus,2.5,8
D,Fluegga Virosa,3.3,2
D,Dichrostachys Cinerea,3.2,3
D,Melhania Velutina Sensu,0.9,1
D,Carissa Bispinosa,1.5,1
D,Vachellia Nilotica,3.2,1
D,Allophylus Africanus,1.5,4
D,Vachellia Gerrardii,3,3
D,Azanza Garckeana,0.4,4
D,Combretum Apiculatum,1.3,5
D,Grewia Decomovulata,2,4
D,Lannea Schweinfurthii,1.3,1
D,Senegalia Ataxacantha,0.6,1
D,Fluegga Virosa,0.14,4
D,Fluegga Virosa,0.14,1
D,Fluegga Virosa,0.14,2
D,Dichrostachys Cinerea,2.5,2
D,Dichrostachys Cinerea,2.1,1
D,Combretum Hereroense,2.5,6
D,Warburgia Salutaris,1.5,6
D,Vachellia Nilotica,1.3,2
D,Vachellia Gerrardii,2,3
D,Vachellia Gerrardii,0.9,3
D,Vachellia Gerrardii,3,7
D,Vachellia Gerrardii,0.5,9
D,Vachellia Gerrardii,0.5,3
D,Vachellia Gerrardii,0.5,5
D,Vachellia Gerrardii,2.2,4
D,Vachellia Gerrardii,1.2,1
D,Vachellia Nilotica,3.7,5
D,Vachellia Gerrardii,2,6
D,Peltophorum Africanum,1.4,4
D,Combretum Apiculatum,2.1,1
D,Vachellia Gerrardii,1.2,3
D,Ziziphus Mucronata,3.3,3
D,Vachellia Gerrardii,2,4
D,Vachellia Gerrardii,2,1
D,Vachellia Gerrardii,0.5,2
D,Carissa Bispinosa,1.4,1
D,Vachellia Karroo,0.5,1
D,Combretum Hereroense,2,1
D,Vachellia Gerrardii,2,5
D,Vachellia Nilotica,4.8,8
D,Vachellia Nilotica,5,5
D,Euclea Divinorum,3,2
D,Euclea Divinorum,3,16
D,Euclea Divinorum,0.5,2
D,Commiphora Africana,0.3,5
D,Commiphora Africana,0.3,4
D,Commiphora Africana,0.3,1
D,Gardenia Spathulifolia,0.35,1
D,Maclura Africana,0.42,1
D,Vachellia Gerrardii,1,2
D,Vachellia Gerrardii,0.6,5
D,Vachellia Gerrardii,1.4,4
D,Vachellia Gerrardii,1,4
D,Vachellia Gerrardii,1.5,3
D,Vachellia Gerrardii,0.6,3
D,Fluegga Virosa,1.2,2
D,Peltophorum Africanum,1.5,1
D,Vachellia Gerrardii,1.3,7
D,Vachellia Gerrardii,1.3,1
D,Combretum Hereroense,1.2,7
D,Vachellia Gerrardii,0.6,7
D,Vachellia Gerrardii,0.6,4
D,Vachellia Gerrardii,0.6,2
D,Commiphora Africana,0.7,17
D,Commiphora Africana,0.7,4
D,Commiphora Africana,0.7,3
D,Commiphora Africana,0.7,2
D,Commiphora Africana,0.7,1
D,Dichrostachys Cinerea,0.7,1
D,Ziziphus Mucronata,0.25,1
D,Euclea Divinorum,3.6,6
D,Peltophorum Africanum,3.4,1
D,Dichrostachys Cinerea,5.8,1
D,Dichrostachys Cinerea,5.8,4
D,Allophylus Africanus,4,1
D,Vachellia Nilotica,1.5,2
D,Euclea Divinorum,0.36,6
D,Vachellia Gerrardii,0.36,4
D,Dichrostachys Cinerea,2.4,7
D,Euclea Divinorum,0.18,1
D,Grewia Decomovulata,1.6,5
D,Vachellia Nilotica,2,4
D,Allophylus Africanus,1.5,1
D,Dichrostachys Cinerea,4.8,3
D,Dichrostachys Cinerea,5.5,1
D,Dichrostachys Cinerea,0.5,4
D,Grewia Monticola,0.34,2
D,Zanthoxylum Capense,0.4,13
D,Euclea Divinorum,1.5,16
D,Grewia Decomovulata,1.4,1
D,Combretum Hereroense,0.18,5
D,Clerodendrum Glabrum,1.4,7
D,Ziziphus Mucronata,0.75,1
D,Combretum Hereroense,0.45,2
D,Dichrostachys Cinerea,0.7,3
D,Fluegga Virosa,2.3,3
D,Fluegga Virosa,3.3,8
D,Grewia Decomovulata,2.4,3
D,Dichrostachys Cinerea,0.44,3
D,Euclea Divinorum,0.4,1
D,Grewia Decomovulata,0.75,1
D,Dichrostachys Cinerea,1,2
D,Vachellia Gerrardii,1,3
D,Combretum Hereroense,0.15,2
D,Allophylus Africanus,1.7,2
D,Euclea Divinorum,3,19
D,Ximenia Caffra,1.3,1
D,Gymnosporia Senegalensis,2,4
D,Vachellia Nilotica,2.3,6
D,Combretum Hereroense,0.1,7
D,Commiphora Africana,0.2,2
D,Vachellia Nilotica,1.8,4
D,Grewia Decomovulata,0.7,1
D,Vachellia Gerrardii,0.7,2
D,Vachellia Gerrardii,0.7,4
D,Combretum Hereroense,0.2,1
D,Dichrostachys Cinerea,5,1
D,Dichrostachys Cinerea,4,13
D,Vachellia Nilotica,5.3,2
D,Cassia Abbreviata,1.5,1
D,Cassia Abbreviata,1.5,6
D,Fluegga Virosa,1,5
D,Euclea Divinorum,2.5,4
D,Euclea Divinorum,0.3,4
D,Euclea Divinorum,0.5,3
D,Gymnosporia Senegalensis,0.6,2
D,Gymnosporia Senegalensis,0.6,5
D,Clerodendrum Glabrum,0.48,2
D,Clerodendrum Glabrum,2.3,2
D,Allophylus Africanus,1.3,2
D,Zanthoxylum Capense,1.3,1
D,Gardenia Volkensii,2.3,2
D,Fluegga Virosa,3.4,3
D,Warburgia Salutaris,1.3,8
D,Senegalia Nigrescens,1.4,2
D,Vachellia Gerrardii,0.5,6
D,Combretum Hereroense,0.75,8
D,Combretum Hereroense,0.9,5
D,Dichrostachys Cinerea,0.2,1
D,Vachellia Gerrardii,0.75,5
D,Vachellia Gerrardii,0.75,11
D,Vachellia Gerrardii,0.75,7
D,Vachellia Gerrardii,0.75,1
D,Vachellia Gerrardii,0.75,8
D,Vachellia Gerrardii,0.75,4
D,Vachellia Gerrardii,0.75,3
D,Vachellia Gerrardii,1,1
D,Combretum Hereroense,0.7,8
D,Combretum Hereroense,0.7,5
D,Vachellia Gerrardii,0.9,1
D,Euclea Divinorum,0.15,5
D,Euclea Divinorum,0.15,6
D,Albizia Harveyi,0.5,1
D,Albizia Harveyi,0.46,6
D,Euclea Divinorum,0.6,3
D,Allophylus Africanus,2.3,5
D,Grewia Monticola,1.4,2
D,Dichrostachys Cinerea,5,3
D,Fluegga Virosa,2.5,3
D,Euclea Divinorum,0.2,15
D,Diospyros Lycioides,0.14,3
D,Vachellia Karroo,0.3,3
D,Dichrostachys Cinerea,1,5
D,Pouzolzia Mixta,0.5,5
D,Fluegga Virosa,1,1
D,Grewia Decomovulata,1.1,2
D,Vachellia Nilotica,2.7,4
D,Carissa Bispinosa,2.1,9
D,Grewia Decomovulata,2.7,1
D,Sclerocarya Birrea,3,6
D,Dichrostachys Cinerea,3.3,5
D,Dichrostachys Cinerea,1.7,4
D,Dichrostachys Cinerea,3.2,8
D,Dichrostachys Cinerea,4.4,8
D,Combretum Apiculatum,1.6,3
D,Dichrostachys Cinerea,4.5,5
D,Dichrostachys Cinerea,4.5,3
D,Dichrostachys Cinerea,4.5,4
D,Dichrostachys Cinerea,4.5,1
D,Dichrostachys Cinerea,2.5,3
D,Allophylus Africanus,1.3,9
D,Euclea Divinorum,2.6,2
D,Ziziphus Mucronata,3.3,1
D,Grewia Decomovulata,0.8,3
D,Dichrostachys Cinerea,5,2
D,Fluegga Virosa,3.5,2
D,Vachellia Nilotica,1.6,8
D,Albizia Harveyi,1,4
D,Combretum Hereroense,1.2,6
D,Dichrostachys Cinerea,2.5,5
D,Vachellia Gerrardii,0.34,1
D,Dichrostachys Cinerea,1.2,15
D,Dichrostachys Cinerea,1,9
D,Grewia Decomovulata,0.32,3
D,Combretum Hereroense,0.48,2
D,Grewia Decomovulata,1,2
D,Grewia Decomovulata,1.3,8
D,Grewia Decomovulata,1.3,4
D,Fluegga Virosa,3,4
D,Grewia Decomovulata,4,1
D,Senegalia Nigrescens,0.7,2
D,Allophylus Africanus,0.3,2
D,Gymnosporia Senegalensis,1.3,6
D,Euclea Divinorum,1,2
D,Maclura Africana,1,7
D,Zanthoxylum Capense,0.7,8
D,Dichrostachys Cinerea,4.3,5
D,Euclea Divinorum,2.5,3
D,Grewia Monticola,3.3,3
D,Dichrostachys Cinerea,2.8,1
D,Senegalia Nigrescens,0.37,3
D,Euclea Divinorum,3.3,9
D,Warburgia Salutaris,1.7,7
D,Vachellia Nilotica,4,12
D,Grewia Decomovulata,2.3,2
D,Vachellia Gerrardii,2.3,2
D,Carissa Bispinosa,0.5,3
D,Vachellia Nilotica,4,5
D,Euclea Divinorum,2.7,2
D,Euclea Divinorum,2.7,3
D,Dichrostachys Cinerea,0.9,5
D,Dichrostachys Cinerea,4.2,8
D,Vachellia Gerrardii,0.5,1
D,Dichrostachys Cinerea,4,4
D,Combretum Hereroense,0.26,1
D,Senegalia Nigrescens,1.3,2
D,Azanza Garckeana,1.3,3
D,Lippia Javanica,0.8,7
D,Lippia Javanica,0.8,3
D,Lippia Javanica,0.8,5
D,Combretum Hereroense,1.23,1
D,Grewia Decomovulata,0.2,1
D,Grewia Decomovulata,0.8,1
D,Grewia Decomovulata,1.5,1
D,Grewia Decomovulata,2,6
D,Grewia Decomovulata,1.5,5
D,Dichrostachys Cinerea,0.4,5
D,Dichrostachys Cinerea,0.3,1
D,Euclea Divinorum,2,3
D,Allophylus Africanus,2,3
D,Euclea Divinorum,2,6
D,Euclea Divinorum,2,5
D,Grewia Decomovulata,1,1
D,Euclea Divinorum,1.5,9
D,Euclea Divinorum,1.5,5
D,Euclea Divinorum,3.1,7
D,Euclea Divinorum,3.1,1
