Site,Plot,Subplot,Spp_name,Max_Height,Seedlings,Saplings,Trees
E,4,Z3,Grewia monticola,0.8,NA,0.8,NA
E,4,Z3,Grewia monticola,0.9,NA,0.9,NA
E,4,Z3,Albizia harveyi,0.4,0.4,NA,NA
E,4,Z3,Fluegga virosa,0.6,NA,0.6,NA
E,4,Z3,Grewia monticola,0.6,NA,0.6,NA
E,4,Z3,Ziziphus mucronata,0.9,NA,0.9,NA
E,4,Z3,Grewia decomovulata,0.3,0.3,NA,NA
E,4,Z3,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z3,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z3,Euclea divinorum,0.35,0.35,NA,NA
E,4,Z3,Grewia monticola,0.55,NA,0.55,NA
E,4,Z3,Tarchonanthus camphoratus,0.8,NA,0.8,NA
E,4,Z3,Dichrostachys cinerea,0.35,0.35,NA,NA
E,4,Z3,Tarchonanthus camphoratus,0.6,NA,0.6,NA
E,4,Z3,Boscia angustifolia,0.15,0.15,NA,NA
E,4,Z3,Dichrostachys cinerea,0.8,NA,0.8,NA
E,4,Z3,Combretum apiculatum,0.25,0.25,NA,NA
E,4,Z3,Combretum hereroense,0.35,0.35,NA,NA
E,4,Z3,Ziziphus mucronata,0.1,0.1,NA,NA
E,4,Z3,Ziziphus mucronata,0.1,0.1,NA,NA
E,4,Z3,Ziziphus mucronata,0.1,0.1,NA,NA
E,4,Z3,Gardenia spathulifolia,0.3,0.3,NA,NA
E,4,Z3,Gardenia spathulifolia,0.3,0.3,NA,NA
E,4,Z3,Tarchonanthus camphoratus,0.6,NA,0.6,NA
E,4,Z3,Tarchonanthus camphoratus,0.6,NA,0.6,NA
E,4,Z3,Vachellia nilotica,0.9,NA,0.9,NA
E,4,Z3,Grewia monticola,0.9,NA,0.9,NA
E,4,Z3,Commiphora africana,0.9,NA,0.9,NA
E,4,Z3,Combretum apiculatum,0.9,NA,0.9,NA
E,4,Z3,Euclea divinorum,0.35,0.35,NA,NA
E,4,Z3,Combretum hereroense,0.6,NA,0.6,NA
E,4,Z3,Gymnosporia senegalensis,0.8,NA,0.8,NA
E,4,Z3,Ormocarpum trichocarpum,0.5,0.5,NA,NA
E,4,Z3,Ormocarpum trichocarpum,0.5,0.5,NA,NA
E,4,Z3,Ziziphus mucronata,0.9,NA,0.9,NA
E,4,Z3,Tarchonanthus camphoratus,0.8,NA,0.8,NA
E,4,Z3,Allophylus africanus,0.5,0.5,NA,NA
E,4,Z3,Ziziphus mucronata,0.6,NA,0.6,NA
E,4,Z3,Ziziphus mucronata,0.6,NA,0.6,NA
E,4,Z3,Grewia decomovulata,0.5,0.5,NA,NA
E,4,Z3,Grewia decomovulata,0.8,NA,0.8,NA
E,4,Z3,Diospyros lycioides,0.8,NA,0.8,NA
E,4,Z3,Combretum apiculatum,0.25,0.25,NA,NA
E,4,Z3,Grewia decomovulata,0.35,0.35,NA,NA
E,4,Z3,Grewia monticola,0.8,NA,0.8,NA
E,4,Z3,Fluegga virosa,0.9,NA,0.9,NA
E,4,Z3,Euclea divinorum,0.5,0.5,NA,NA
E,4,Z3,Albizia harveyi,0.6,NA,0.6,NA
E,4,Z3,Grewia monticola,0.4,0.4,NA,NA
E,4,Z3,Grewia monticola,0.6,NA,0.6,NA
E,4,Z3,Dichrostachys cinerea,0.8,NA,0.8,NA
E,4,Z3,Grewia decomovulata,0.7,NA,0.7,NA
E,4,Z3,Grewia decomovulata,0.2,0.2,NA,NA
E,4,Z3,Grewia decomovulata,0.3,0.3,NA,NA
E,4,Z3,Grewia decomovulata,0.35,0.35,NA,NA
E,4,Z3,Combretum apiculatum,0.8,NA,0.8,NA
E,4,Z3,Grewia monticola,0.6,NA,0.6,NA
E,4,Z3,Euclea divinorum,0.25,0.25,NA,NA
E,4,Z3,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z3,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z3,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z3,Vachellia gerrardii,0.5,0.5,NA,NA
E,4,Z3,Commiphora africana,0.3,0.3,NA,NA
E,4,Z3,Gymnosporia senegalensis,0.55,NA,0.55,NA
E,4,Z3,Grewia decomovulata,0.4,0.4,NA,NA
E,4,Z3,Vachellia gerrardii,0.5,0.5,NA,NA
E,4,Z3,Grewia decomovulata,0.5,0.5,NA,NA
E,4,Z3,Grewia decomovulata,0.6,NA,0.6,NA
E,4,Z3,Combretum apiculatum,0.25,0.25,NA,NA
E,4,Z3,Dichrostachys cinerea,0.35,0.35,NA,NA
E,4,Z3,Grewia decomovulata,0.3,0.3,NA,NA
E,4,Z3,Tarchonanthus camphoratus,0.6,NA,0.6,NA
E,4,Z3,Grewia monticola,0.7,NA,0.7,NA
E,4,Z3,Grewia monticola,0.35,0.35,NA,NA
E,4,Z3,Tarchonanthus camphoratus,0.9,NA,0.9,NA
E,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z4,Dichrostachys cinerea,2.5,NA,NA,2.5
E,4,Z4,Dichrostachys cinerea,5,NA,NA,5
E,4,Z4,Euclea divinorum,2.7,NA,NA,2.7
E,4,Z4,Euclea divinorum,5,NA,NA,5
E,4,Z4,Fluegga virosa,4,NA,NA,4
E,4,Z4,Fluegga virosa,2,NA,NA,2
E,4,Z4,Vachellia nilotica,4.5,NA,NA,4.5
E,4,Z4,Allophylus africanus,1,NA,1,NA
E,4,Z4,Vachellia nilotica,8.3,NA,NA,8.3
E,4,Z4,Euclea divinorum,2,NA,NA,2
E,4,Z4,Maclura africana,3.5,NA,NA,3.5
E,4,Z4,Euclea divinorum,4.2,NA,NA,4.2
E,4,Z4,Dichrostachys cinerea,4,NA,NA,4
E,4,Z4,Dichrostachys cinerea,4,NA,NA,4
E,4,Z4,Dichrostachys cinerea,4,NA,NA,4
E,4,Z4,Ormocarpum trichocarpum,1.5,NA,NA,1.5
E,4,Z4,Grewia decomovulata,1.5,NA,NA,1.5
E,4,Z4,Grewia decomovulata,1.5,NA,NA,1.5
E,4,Z4,Combretum apiculatum,2,NA,NA,2
E,4,Z4,Combretum apiculatum,2,NA,NA,2
E,4,Z4,Euclea divinorum,3,NA,NA,3
E,4,Z4,Dichrostachys cinerea,4.3,NA,NA,4.3
E,4,Z4,Dichrostachys cinerea,4.3,NA,NA,4.3
E,4,Z4,Combretum apiculatum,5.5,NA,NA,5.5
E,4,Z4,Fluegga virosa,1.5,NA,NA,1.5
E,4,Z4,Fluegga virosa,1.5,NA,NA,1.5
E,4,Z4,Fluegga virosa,1.5,NA,NA,1.5
E,4,Z4,Euclea divinorum,1,NA,1,NA
E,4,Z4,Euclea divinorum,2.3,NA,NA,2.3
E,4,Z4,Flacourtia indica,1.3,NA,1.3,NA
E,4,Z4,Combretum zeyheri,1,NA,1,NA
E,4,Z4,Combretum zeyheri,1,NA,1,NA
E,4,Z4,Combretum zeyheri,1,NA,1,NA
E,4,Z4,Combretum zeyheri,1,NA,1,NA
E,4,Z4,Fluegga virosa,2,NA,NA,2
E,4,Z4,Dichrostachys cinerea,5,NA,NA,5
E,4,Z4,Allophylus africanus,1.8,NA,NA,1.8
E,4,Z4,Ziziphus mucronata,2.5,NA,NA,2.5
E,4,Z4,Combretum apiculatum,2,NA,NA,2
E,4,Z4,Combretum apiculatum,2,NA,NA,2
E,4,Z4,Combretum apiculatum,2,NA,NA,2
E,4,Z4,Dichrostachys cinerea,4,NA,NA,4
E,4,Z4,Gymnosporia senegalensis,1.8,NA,NA,1.8
E,4,Z4,Ziziphus mucronata,1,NA,1,NA
E,4,Z4,Combretum apiculatum,3,NA,NA,3
E,4,Z4,Combretum apiculatum,3,NA,NA,3
E,4,Z4,Combretum apiculatum,3,NA,NA,3
E,4,Z4,Dichrostachys cinerea,4,NA,NA,4
E,4,Z4,Combretum apiculatum,2,NA,NA,2
E,4,Z4,Combretum apiculatum,2,NA,NA,2
E,4,Z4,Combretum apiculatum,2,NA,NA,2
E,4,Z4,Ziziphus mucronata,1.3,NA,1.3,NA
E,4,Z4,Fluegga virosa,1.4,NA,1.4,NA
E,4,Z4,Combretum apiculatum,4.3,NA,NA,4.3
E,4,Z4,Combretum apiculatum,4.3,NA,NA,4.3
E,4,Z4,Combretum apiculatum,4.3,NA,NA,4.3
E,4,Z4,Commiphora africana,1.7,NA,NA,1.7
E,4,Z4,Fluegga virosa,1.7,NA,NA,1.7
E,4,Z4,Fluegga virosa,1.7,NA,NA,1.7
E,4,Z4,Fluegga virosa,1,NA,1,NA
E,4,Z4,Fluegga virosa,1,NA,1,NA
E,4,Z4,Fluegga virosa,1,NA,1,NA
E,4,Z4,Fluegga virosa,1,NA,1,NA
E,4,Z4,Dichrostachys cinerea,4,NA,NA,4
E,4,Z4,Dichrostachys cinerea,5.1,NA,NA,5.1
E,4,Z4,Flacourtia indica,1.6,NA,NA,1.6
E,4,Z4,Flacourtia indica,1.6,NA,NA,1.6
E,4,Z4,Dichrostachys cinerea,4.5,NA,NA,4.5
E,4,Z4,Combretum apiculatum,4.4,NA,NA,4.4
E,4,Z4,Combretum apiculatum,4.4,NA,NA,4.4
E,4,Z4,Combretum apiculatum,4.4,NA,NA,4.4
E,4,Z4,Grewia decomovulata,3,NA,NA,3
E,4,Z4,Combretum apiculatum,1,NA,1,NA
E,4,Z4,Combretum apiculatum,1,NA,1,NA
E,4,Z4,Combretum apiculatum,1,NA,1,NA
E,4,Z4,Combretum apiculatum,1,NA,1,NA
E,4,Z4,Combretum apiculatum,1,NA,1,NA
E,4,Z4,Combretum apiculatum,1,NA,1,NA
E,4,Z4,Combretum apiculatum,1,NA,1,NA
E,4,Z4,Euclea divinorum,4,NA,NA,4
E,4,Z4,Gardenia spathulifolia,2,NA,NA,2
E,4,Z4,Dichrostachys cinerea,4,NA,NA,4
E,4,Z4,Dichrostachys cinerea,4,NA,NA,4
E,4,Z4,Dichrostachys cinerea,4,NA,NA,4
E,4,Z4,Dichrostachys cinerea,4,NA,NA,4
E,4,Z4,Dichrostachys cinerea,4,NA,NA,4
E,4,Z4,Dichrostachys cinerea,4,NA,NA,4
E,4,Z4,Grewia decomovulata,2,NA,NA,2
E,4,Z4,Dichrostachys cinerea,4.5,NA,NA,4.5
E,4,Z4,Dichrostachys cinerea,2,NA,NA,2
E,4,Z4,Dichrostachys cinerea,3.5,NA,NA,3.5
E,4,Z4,Euclea divinorum,3,NA,NA,3
E,4,Z4,Fluegga virosa,1.8,NA,NA,1.8
E,4,Z4,Grewia decomovulata,2,NA,NA,2
E,4,Z4,Dichrostachys cinerea,1.5,NA,NA,1.5
E,4,Z4,Ziziphus mucronata,1,NA,1,NA
E,4,Z4,Combretum apiculatum,1.7,NA,NA,1.7
E,4,Z4,Combretum apiculatum,4,NA,NA,4
E,4,Z4,Combretum apiculatum,2.7,NA,NA,2.7
E,4,Z4,Combretum apiculatum,2.7,NA,NA,2.7
E,4,Z4,Combretum apiculatum,2.7,NA,NA,2.7
E,4,Z4,Fluegga virosa,3,NA,NA,3
E,4,Z4,Euclea divinorum,3.4,NA,NA,3.4
E,4,Z4,Combretum apiculatum,1.5,NA,NA,1.5
E,4,Z4,Maclura africana,3.4,NA,NA,3.4
E,4,Z4,Fluegga virosa,2,NA,NA,2
E,4,Z4,Combretum apiculatum,3,NA,NA,3
E,4,Z4,Combretum apiculatum,3,NA,NA,3
E,4,Z4,Combretum apiculatum,3,NA,NA,3
E,4,Z4,Euclea divinorum,3.4,NA,NA,3.4
E,4,Z4,Ziziphus mucronata,2.3,NA,NA,2.3
E,4,Z4,Vachellia gerrardii,2.3,NA,NA,2.3
E,4,Z4,Combretum apiculatum,4.5,NA,NA,4.5
E,4,Z4,Gymnosporia senegalensis,2.3,NA,NA,2.3
E,4,Z4,Grewia monticola,1,NA,1,NA
E,4,Z4,Combretum apiculatum,1.3,NA,1.3,NA
E,4,Z4,Dichrostachys cinerea,4,NA,NA,4
E,4,Z4,Euclea divinorum,1.3,NA,1.3,NA
E,4,Z4,Euclea divinorum,4,NA,NA,4
E,4,Z4,Euclea divinorum,1.8,NA,NA,1.8
E,4,Z4,Euclea divinorum,1.8,NA,NA,1.8
E,4,Z4,Combretum apiculatum,4.3,NA,NA,4.3
E,4,Z4,Combretum apiculatum,4.3,NA,NA,4.3
E,4,Z4,Euclea divinorum,4,NA,NA,4
E,4,Z4,Combretum zeyheri,2.5,NA,NA,2.5
E,4,Z4,Grewia decomovulata,1.5,NA,NA,1.5
E,4,Z4,Fluegga virosa,2.5,NA,NA,2.5
E,4,Z4,Grewia decomovulata,2,NA,NA,2
E,4,Z4,Fluegga virosa,2,NA,NA,2
E,4,Z4,Fluegga virosa,2,NA,NA,2
E,4,Z4,Vachellia gerrardii,2.8,NA,NA,2.8
E,4,Z4,Combretum apiculatum,3,NA,NA,3
E,4,Z4,Vachellia gerrardii,1.7,NA,NA,1.7
E,4,Z4,Vachellia gerrardii,2.5,NA,NA,2.5
E,4,Z4,Combretum apiculatum,4.3,NA,NA,4.3
E,4,Z4,Combretum apiculatum,4.8,NA,NA,4.8
E,4,Z4,Dichrostachys cinerea,4,NA,NA,4
E,4,Z4,Grewia monticola,1.3,NA,1.3,NA
E,4,Z4,Grewia monticola,1.3,NA,1.3,NA
E,4,Z4,Dichrostachys cinerea,5,NA,NA,5
E,4,Z4,Dichrostachys cinerea,5,NA,NA,5
E,4,Z4,Dichrostachys cinerea,2.3,NA,NA,2.3
E,4,Z4,Euclea divinorum,1.5,NA,NA,1.5
E,4,Z4,Euclea divinorum,3.4,NA,NA,3.4
E,4,Z4,Euclea divinorum,3.4,NA,NA,3.4
E,4,Z4,Vachellia nilotica,5,NA,NA,5
E,4,Z4,Euclea divinorum,3,NA,NA,3
E,4,Z4,Dichrostachys cinerea,3,NA,NA,3
E,4,Z4,Dichrostachys cinerea,1.3,NA,1.3,NA
E,4,Z4,Vachellia nilotica,2,NA,NA,2
E,4,Z4,Euclea divinorum,2,NA,NA,2
E,4,Z4,Flacourtia indica,1.5,NA,NA,1.5
E,4,Z4,Dichrostachys cinerea,1.5,NA,NA,1.5
E,4,Z4,Dichrostachys cinerea,1.5,NA,NA,1.5
E,4,Z4,Dichrostachys cinerea,1.5,NA,NA,1.5
E,4,Z4,Dichrostachys cinerea,1.5,NA,NA,1.5
E,4,Z4,Euclea divinorum,2.5,NA,NA,2.5
E,4,Z4,Euclea divinorum,3,NA,NA,3
E,4,Z4,Vachellia gerrardii,2,NA,NA,2
E,4,Z4,Dichrostachys cinerea,2,NA,NA,2
E,4,Z4,Dichrostachys cinerea,2,NA,NA,2
E,4,Z4,Dichrostachys cinerea,2,NA,NA,2
E,4,Z4,Combretum apiculatum,1,NA,1,NA
E,4,Z4,Dichrostachys cinerea,5.5,NA,NA,5.5
E,4,Z4,Dichrostachys cinerea,5.5,NA,NA,5.5
E,4,Z4,Dichrostachys cinerea,5.5,NA,NA,5.5
E,4,Z4,Ziziphus mucronata,2,NA,NA,2
E,4,Z4,Combretum apiculatum,4,NA,NA,4
E,4,Z4,Combretum apiculatum,4,NA,NA,4
E,4,Z4,Grewia monticola,1,NA,1,NA
E,4,Z4,Fluegga virosa,1.5,NA,NA,1.5
E,4,Z4,Fluegga virosa,1,NA,1,NA
E,4,Z4,Vachellia nilotica,4,NA,NA,4
E,4,Z4,Euclea divinorum,2.3,NA,NA,2.3
E,4,Z4,Fluegga virosa,3.5,NA,NA,3.5
E,4,Z4,Dichrostachys cinerea,5,NA,NA,5
E,4,Z4,Dichrostachys cinerea,5,NA,NA,5
E,4,Z4,Dichrostachys cinerea,5,NA,NA,5
E,4,Z4,Dichrostachys cinerea,5,NA,NA,5
E,4,Z4,Dichrostachys cinerea,5,NA,NA,5
E,4,Z4,Euclea divinorum,4,NA,NA,4
E,4,Z4,Euclea divinorum,1.3,NA,1.3,NA
E,4,Z4,Flacourtia indica,1,NA,1,NA
E,4,Z4,Fluegga virosa,2,NA,NA,2
E,4,Z4,Dichrostachys cinerea,4.5,NA,NA,4.5
E,4,Z4,Dichrostachys cinerea,4.5,NA,NA,4.5
E,4,Z4,Euclea divinorum,2.5,NA,NA,2.5
E,4,Z4,Grewia decomovulata,0.1,0.1,NA,NA
E,4,Z4,Grewia monticola,0.8,NA,0.8,NA
E,4,Z4,Dichrostachys cinerea,0.5,0.5,NA,NA
E,4,Z4,Flacourtia indica,0.35,0.35,NA,NA
E,4,Z4,Maclura africana,0.3,0.3,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.35,0.35,NA,NA
E,4,Z4,Grewia decomovulata,0.6,NA,0.6,NA
E,4,Z4,Dichrostachys cinerea,0.6,NA,0.6,NA
E,4,Z4,Ormocarpum trichocarpum,0.25,0.25,NA,NA
E,4,Z4,Euclea divinorum,0.7,NA,0.7,NA
E,4,Z4,Euclea divinorum,0.7,NA,0.7,NA
E,4,Z4,Ziziphus mucronata,0.7,NA,0.7,NA
E,4,Z4,Ormocarpum trichocarpum,0.25,0.25,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.35,0.35,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.25,0.25,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.4,0.4,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.35,0.35,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.35,0.35,NA,NA
E,4,Z4,Zanthoxylum capense,0.3,0.3,NA,NA
E,4,Z4,Combretum apiculatum,1,NA,1,NA
E,4,Z4,Combretum apiculatum,1,NA,1,NA
E,4,Z4,Grewia monticola,0.5,0.5,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.35,0.35,NA,NA
E,4,Z4,Dichrostachys cinerea,0.6,NA,0.6,NA
E,4,Z4,Vachellia gerrardii,0.4,0.4,NA,NA
E,4,Z4,Grewia monticola,0.3,0.3,NA,NA
E,4,Z4,Grewia monticola,0.4,0.4,NA,NA
E,4,Z4,Grewia monticola,0.7,NA,0.7,NA
E,4,Z4,Grewia monticola,0.7,NA,0.7,NA
E,4,Z4,Grewia monticola,0.7,NA,0.7,NA
E,4,Z4,Grewia monticola,0.7,NA,0.7,NA
E,4,Z4,Ozoroa insignis,1.1,NA,1.1,NA
E,4,Z4,Dichrostachys cinerea,0.8,NA,0.8,NA
E,4,Z4,Dichrostachys cinerea,0.6,NA,0.6,NA
E,4,Z4,Dichrostachys cinerea,0.6,NA,0.6,NA
E,4,Z4,Vachellia karroo,0.25,0.25,NA,NA
E,4,Z4,Vachellia karroo,0.35,0.35,NA,NA
E,4,Z4,Vachellia gerrardii,0.5,0.5,NA,NA
E,4,Z4,Combretum apiculatum,0.5,0.5,NA,NA
E,4,Z4,Dichrostachys cinerea,0.5,0.5,NA,NA
E,4,Z4,Grewia decomovulata,0.5,0.5,NA,NA
E,4,Z4,Carissa bispinosa,0.5,0.5,NA,NA
E,4,Z4,Vachellia gerrardii,0.3,0.3,NA,NA
E,4,Z4,Euclea divinorum,0.3,0.3,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.4,0.4,NA,NA
E,4,Z4,Euclea divinorum,0.05,0.05,NA,NA
E,4,Z4,Euclea divinorum,0.1,0.1,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z4,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z4,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z4,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z4,Allophylus africanus,0.3,0.3,NA,NA
E,4,Z4,Dichrostachys cinerea,0.1,0.1,NA,NA
E,4,Z4,Dichrostachys cinerea,0.1,0.1,NA,NA
E,4,Z4,Dichrostachys cinerea,0.1,0.1,NA,NA
E,4,Z4,Dichrostachys cinerea,0.6,NA,0.6,NA
E,4,Z4,Grewia decomovulata,0.35,0.35,NA,NA
E,4,Z4,Grewia monticola,0.9,NA,0.9,NA
E,4,Z4,Dichrostachys cinerea,0.7,NA,0.7,NA
E,4,Z4,Vachellia nilotica,0.8,NA,0.8,NA
E,4,Z4,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z4,Euclea divinorum,0.5,0.5,NA,NA
E,4,Z4,Dichrostachys cinerea,0.2,0.2,NA,NA
E,4,Z4,Combretum hereroense,0.35,0.35,NA,NA
E,4,Z4,Vachellia gerrardii,0.35,0.35,NA,NA
E,4,Z4,Vachellia gerrardii,0.25,0.25,NA,NA
E,4,Z4,Combretum apiculatum,0.35,0.35,NA,NA
E,4,Z4,Vachellia gerrardii,0.25,0.25,NA,NA
E,4,Z4,Tarchonanthus camphoratus,0.7,NA,0.7,NA
E,4,Z4,Tarchonanthus camphoratus,0.5,0.5,NA,NA
E,4,Z4,Albizia harveyi,0.5,0.5,NA,NA
E,4,Z4,Dichrostachys cinerea,0.6,NA,0.6,NA
E,4,Z4,Dichrostachys cinerea,0.6,NA,0.6,NA
E,4,Z4,Dichrostachys cinerea,0.2,0.2,NA,NA
E,4,Z4,Grewia decomovulata,0.3,0.3,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.25,0.25,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.4,0.4,NA,NA
E,4,Z4,Cassia abbreviata,0.9,NA,0.9,NA
E,4,Z4,Ormocarpum trichocarpum,0.4,0.4,NA,NA
E,4,Z4,Peltophorum africanum,0.5,0.5,NA,NA
E,4,Z4,Commiphora africana,0.4,0.4,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.2,0.2,NA,NA
E,4,Z4,Zanthoxylum capense,0.2,0.2,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.5,0.5,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.1,0.1,NA,NA
E,4,Z4,Commiphora africana,0.5,0.5,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.1,0.1,NA,NA
E,4,Z4,Zanthoxylum capense,0.4,0.4,NA,NA
E,4,Z4,Commiphora africana,0.3,0.3,NA,NA
E,4,Z4,Flacourtia indica,0.2,0.2,NA,NA
E,4,Z4,Commiphora africana,0.1,0.1,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.2,0.2,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z4,Dichrostachys cinerea,0.7,NA,0.7,NA
E,4,Z4,Ormocarpum trichocarpum,0.6,NA,0.6,NA
E,4,Z4,Combretum apiculatum,0.35,0.35,NA,NA
E,4,Z4,Commiphora africana,0.85,NA,0.85,NA
E,4,Z4,Ormocarpum trichocarpum,0.35,0.35,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.2,0.2,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.9,NA,0.9,NA
E,4,Z4,Ormocarpum trichocarpum,0.15,0.15,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.15,0.15,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.15,0.15,NA,NA
E,4,Z4,Zanthoxylum capense,0.7,NA,0.7,NA
E,4,Z4,Commiphora africana,0.6,NA,0.6,NA
E,4,Z4,Zanthoxylum capense,0.4,0.4,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.7,NA,0.7,NA
E,4,Z4,Grewia decomovulata,0.5,0.5,NA,NA
E,4,Z4,Flacourtia indica,0.6,NA,0.6,NA
E,4,Z4,Euclea divinorum,0.4,0.4,NA,NA
E,4,Z4,Dichrostachys cinerea,0.2,0.2,NA,NA
E,4,Z4,Grewia monticola,0.8,NA,0.8,NA
E,4,Z4,Dichrostachys cinerea,0.6,NA,0.6,NA
E,4,Z4,Flacourtia indica,0.7,NA,0.7,NA
E,4,Z4,Euclea divinorum,0.3,0.3,NA,NA
E,4,Z4,Euclea divinorum,0.35,0.35,NA,NA
E,4,Z4,Grewia monticola,0.8,NA,0.8,NA
E,4,Z4,Dichrostachys cinerea,0.7,NA,0.7,NA
E,4,Z4,Maclura africana,0.6,NA,0.6,NA
E,4,Z4,Vachellia karroo,0.2,0.2,NA,NA
E,4,Z4,Grewia decomovulata,0.3,0.3,NA,NA
E,4,Z4,Vachellia gerrardii,0.35,0.35,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z4,Ormocarpum trichocarpum,0.3,0.3,NA,NA
E,4,Z4,Grewia monticola,0.3,0.3,NA,NA
E,4,Z4,Flacourtia indica,0.6,NA,0.6,NA
E,4,Z4,Flacourtia indica,0.4,0.4,NA,NA
E,4,Z4,Grewia monticola,0.2,0.2,NA,NA
E,4,Z4,Dichrostachys cinerea,0.7,NA,0.7,NA
E,4,Z4,Dichrostachys cinerea,0.7,NA,0.7,NA
E,4,Z4,Ziziphus mucronata,0.7,NA,0.7,NA
E,4,Z4,Combretum zeyheri,0.45,0.45,NA,NA
E,4,Z4,Vachellia nilotica,0.6,NA,0.6,NA
E,4,Z4,Combretum apiculatum,0.4,0.4,NA,NA
E,4,Z4,Euclea divinorum,0.5,0.5,NA,NA
E,4,Z4,Fluegga virosa,0.9,NA,0.9,NA
E,4,Z4,Combretum hereroense,0.25,0.25,NA,NA
E,4,Z4,Pappea capensis,0.2,0.2,NA,NA
E,4,Z4,Vachellia gerrardii,0.6,NA,0.6,NA
E,4,Z4,Vachellia gerrardii,0.6,NA,0.6,NA
E,4,Z4,Dichrostachys cinerea,0.35,0.35,NA,NA
E,4,Z4,Dichrostachys cinerea,0.6,NA,0.6,NA
E,4,Z4,Ziziphus mucronata,0.3,0.3,NA,NA
E,4,Z4,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z4,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z4,Dichrostachys cinerea,0.3,0.3,NA,NA
E,4,Z4,Grewia monticola,0.5,0.5,NA,NA
E,4,Z4,Grewia monticola,0.6,NA,0.6,NA
E,4,Z4,Grewia monticola,0.3,0.3,NA,NA
E,4,Z4,Grewia monticola,0.6,NA,0.6,NA
E,4,Z4,Maclura africana,0.2,0.2,NA,NA
E,4,Z4,Dichrostachys cinerea,0.7,NA,0.7,NA
E,4,Z4,Flacourtia indica,0.6,NA,0.6,NA
E,4,Z4,Flacourtia indica,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
E,4,Z4,Dichrostachys cinerea,0.25,0.25,NA,NA
