Year,Site,Plot,Subplot,Spp_name,Grazing_value,DPM_Height,Biomass,Treatment
2024,B,1,Z1,Eragrostis gummiflua,Low,8.5,2592,C
2024,B,1,Z1,Eragrostis rigidior,Moderate,3.1,919,C
2024,B,1,Z1,Melinis repens,Low,4.4,1392,C
2024,B,1,Z1,Heteropogon contortus,Moderate,4.2,1323,C
2024,B,1,Z1,Aristida congesta C,Low,6.7,2108,C
2024,B,1,Z1,Heteropogon contortus,Moderate,6,1903,C
2024,B,1,Z1,,,6.7,2108,C
2024,B,1,Z1,,,5.3,1688,C
2024,B,1,Z2,Cymbopogon excavatus,Low,2.2,561,C
2024,B,1,Z2,Eragrostis rigidior,Moderate,8,2463,C
2024,B,1,Z2,Heteropogon contortus,Moderate,14,3818,C
2024,B,1,Z2,Aristida  canescens,Low,20,4907,C
2024,B,1,Z2,Aristida congesta C,Low,7,2192,C
2024,B,1,Z2,Eragrostis rigidior,Moderate,8.2,2515,C
2024,B,1,Z2,Heteropogon contortus,Moderate,5.9,1873,C
2024,B,1,Z2,Aristida  canescens,Low,6.6,2079,C
2024,B,1,Z2,Bothriochloa insculpta,Moderate,2.6,723,C
2024,B,1,Z2,Melinis repens,Low,6,1903,C
2024,B,1,Z2,Heteropogon contortus,Moderate,7.6,2357,C
2024,B,1,Z2,,,6.6,2079,C
2024,B,1,Z2,Cymbopogon excavatus,Low,11.4,3276,C
2024,B,1,Z2,Bothriochloa insculpta,Moderate,22.9,5375,C
2024,B,1,Z2,,,6.3,1992,C
2024,B,1,Z2,,,31,6364,C
2024,B,1,Z2,Heteropogon contortus,Moderate,5.6,1782,C
2024,B,1,Z2,Melinis repens,Low,7.2,2248,C
2024,B,1,Z2,Bothriochloa insculpta,Moderate,5.2,1656,C
2024,B,1,Z2,,,7.5,2330,C
2024,B,1,Z3,Aristida congesta B,Low,4,1252,C
2024,B,1,Z3,Eragrostis rigidior,Moderate,4.7,1493,C
2024,B,1,Z3,Eragrostis superba,Moderate,4.7,1493,C
2024,B,1,Z3,Cymbopogon excavatus,Low,10.5,3073,C
2024,B,1,Z3,Hyperrhenia filipendula,Moderate,0,0,C
2024,B,1,Z3,Heteropogon contortus,Moderate,0,0,C
2024,B,1,Z3,Eragrostis gummiflua,Low,10.7,3119,C
2024,B,1,Z3,Heteropogon contortus,Moderate,11.9,3384,C
2024,B,1,Z3,Eragrostis superba,Moderate,10.6,3096,C
2024,B,1,Z3,,,9.7,2887,C
2024,B,1,Z3,Aristida congesta B,Low,7.3,2275,C
2024,B,1,Z3,Eragrostis superba,Moderate,8.8,2667,C
2024,B,1,Z3,Heteropogon contortus,Moderate,12.3,3470,C
2024,B,1,Z3,Eragrostis gummiflua,Low,5.6,1782,C
2024,B,1,Z3,Aristida adscensionis,Moderate,0,0,C
2024,B,1,Z3,Bothriochloa insculpta,Moderate,0,0,C
2024,B,1,Z3,Aristida congesta B,Low,5.3,1688,C
2024,B,1,Z3,Heteropogon contortus,Moderate,5.9,1873,C
2024,B,1,Z3,Eragrostis gummiflua,Low,5.3,1688,C
2024,B,1,Z3,Aristida adscensionis,Low,5.2,1656,C
2024,B,1,Z3,Melinis repens,Low,0,0,C
2024,B,1,Z3,Themeda triandra,High,0,0,C
2024,B,1,Z3,Setaria sphacelata,High,0,0,C
2024,B,1,Z3,Heteropogon contortus,Moderate,5.1,1624,C
2024,B,1,Z3,Cymbopogon excavatus,Low,5.5,1751,C
2024,B,1,Z3,,,5.9,1873,C
2024,B,1,Z3,,,6.5,2051,C
2024,B,1,Z4,Eragrostis gummiflua,Low,2.8,802,C
2024,B,1,Z4,Heteropogon contortus,Moderate,5.7,1813,C
2024,B,1,Z4,Cymbopogon excavatus,Low,8.2,2515,C
2024,B,1,Z4,Melinis repens,Low,7.1,2220,C
2024,B,1,Z4,Bothriochloa insculpta,Moderate,0,0,C
2024,B,1,Z4,Heteropogon contortus,Moderate,3.8,1181,C
2024,B,1,Z4,Cymbopogon excavatus,Low,7,2192,C
2024,B,1,Z4,,,5.8,1843,C
2024,B,1,Z4,,,5.8,1843,C
2024,B,1,Z4,Cymbopogon excavatus,Low,16.4,4277,C
2024,B,1,Z4,Eragrostis superba,Moderate,17.6,4494,C
2024,B,1,Z4,Eragrostis gummiflua,Low,14.9,3995,C
2024,B,1,Z4,Aristida congesta B,Low,13.4,3698,C
2024,B,1,Z4,Heteropogon contortus,Moderate,0,0,C
2024,B,1,Z4,Heteropogon contortus,Moderate,4,1252,C
2024,B,1,Z4,Cymbopogon excavatus,Low,3.4,1033,C
2024,B,1,Z4,Melinis repens,Low,4.8,1526,C
2024,B,1,Z4,Bothriochloa insculpta,Moderate,4.9,1559,C
2024,B,1,Z4,Heteropogon contortus,Moderate,1.9,439,C
2024,B,1,Z4,Eragrostis gummiflua,Low,4.2,1323,C
2024,B,1,Z4,Eragrostis superba,Moderate,6.7,2108,C
2024,B,1,Z4,,,7,2192,C
2024,B,2,Z1,Brachiaria serrata,Moderate,7.9,2436,F
2024,B,2,Z1,Heteropogon contortus,Moderate,8.2,2515,F
2024,B,2,Z1,Aristida adscensionis,Low,8.9,2692,F
2024,B,2,Z1,Bothriochloa insculpta,Moderate,9.8,2910,F
2024,B,2,Z1,Heteropogon contortus,Moderate,18.5,4652,F
2024,B,2,Z1,Cymbopogon excavatus,Low,18.5,4652,F
2024,B,2,Z1,Aristida adscensionis,Low,16.1,4222,F
2024,B,2,Z1,Themeda triandra,High,17.4,4458,F
2024,B,2,Z1,Heteropogon contortus,Moderate,10.7,3119,F
2024,B,2,Z1,Cymbopogon excavatus,Low,11,3187,F
2024,B,2,Z1,,,14.8,3975,F
2024,B,2,Z1,,,14.9,3995,F
2024,B,2,Z1,Heteropogon contortus,Moderate,9.5,2839,F
2024,B,2,Z1,Cymbopogon excavatus,Low,10.4,3051,F
2024,B,2,Z1,Aristida adscensionis,Low,13.2,3657,F
2024,B,2,Z1,Eragrostis rigidior,Moderate,12.3,3470,F
2024,B,2,Z1,Cymbopogon excavatus,Low,17.1,4404,F
2024,B,2,Z1,Aristida adscensionis,Low,17.2,4422,F
2024,B,2,Z1,Melinis repens,Low,18.8,4703,F
2024,B,2,Z1,,,15.6,4128,F
2024,B,2,Z2,Cymbopogon excavatus,Low,16.8,4350,F
2024,B,2,Z2,Hyperrhenia filipendula,Moderate,13.3,3678,F
2024,B,2,Z2,Heteropogon contortus,Moderate,11,3187,F
2024,B,2,Z2,Melinis repens,Low,22.9,5375,F
2024,B,2,Z2,Bothriochloa insculpta,Moderate,0,0,F
2024,B,2,Z2,Heteropogon contortus,Moderate,3.4,1033,F
2024,B,2,Z2,Melinis repens,Low,5.7,1813,F
2024,B,2,Z2,Panicum maximum,High,7.4,2303,F
2024,B,2,Z2,,,12,3406,F
2024,B,2,Z2,Eragrostis gummiflua,Low,9.6,2863,F
2024,B,2,Z2,Heteropogon contortus,Moderate,9.4,2815,F
2024,B,2,Z2,Cymbopogon excavatus,Low,9.7,2887,F
2024,B,2,Z2,Bothriochloa insculpta,Moderate,9.4,2815,F
2024,B,2,Z2,Eragrostis gummiflua,Low,9.3,2790,F
2024,B,2,Z2,Heteropogon contortus,Moderate,8.3,2540,F
2024,B,2,Z2,Cymbopogon excavatus,Low,7.8,2410,F
2024,B,2,Z2,Bothriochloa insculpta,Moderate,7.5,2330,F
2024,B,2,Z2,Eragrostis rigidior,Moderate,0,0,F
2024,B,2,Z2,Melinis repens,Low,0,0,F
2024,B,2,Z2,Cymbopogon excavatus,Low,9.3,2790,F
2024,B,2,Z2,Eragrostis gummiflua,Low,15.3,4071,F
2024,B,2,Z2,Heteropogon contortus,Moderate,11,3187,F
2024,B,2,Z2,Urochloa mosambicensis,Moderate,6.1,1933,F
2024,B,2,Z3,Heteropogon contortus,Moderate,6.3,1992,F
2024,B,2,Z3,Aristida adscensionis,Low,5.7,1813,F
2024,B,2,Z3,Bothriochloa insculpta,Moderate,10.9,3164,F
2024,B,2,Z3,,,11.1,3209,F
2024,B,2,Z3,Heteropogon contortus,Moderate,2.1,520,F
2024,B,2,Z3,Cymbopogon excavatus,Low,4.6,1459,F
2024,B,2,Z3,,,6.9,2164,F
2024,B,2,Z3,,,10.6,3096,F
2024,B,2,Z3,Eragrostis gummiflua,Low,25.2,5726,F
2024,B,2,Z3,Heteropogon contortus,Moderate,24.3,5590,F
2024,B,2,Z3,Cymbopogon excavatus,Moderate,24,5545,F
2024,B,2,Z3,Aristida adscensionis,Low,28.7,6151,F
2024,B,2,Z3,Melinis repens,Low,0,0,F
2024,B,2,Z3,Digitaria eriantha,High,0,0,F
2024,B,2,Z3,Heteropogon contortus,Moderate,6,1903,F
2024,B,2,Z3,Cymbopogon excavatus,Low,4.5,1426,F
2024,B,2,Z3,Setaria pumila ,Moderate,4.7,1493,F
2024,B,2,Z3,,,3.8,1181,F
2024,B,2,Z3,Aristida adscensionis,Low,10.6,3096,F
2024,B,2,Z3,Heteropogon contortus,Moderate,13,3616,F
2024,B,2,Z3,Digitaria eriantha,High,12.3,3470,F
2024,B,2,Z3,,,0,0,F
2024,B,2,Z4,Heteropogon contortus,Moderate,16.8,4350,F
2024,B,2,Z4,Cymbopogon excavatus,,19.1,4755,F
2024,B,2,Z4,,,16.8,4350,F
2024,B,2,Z4,,,17.2,4422,F
2024,B,2,Z4,Heteropogon contortus,Moderate,12.2,3449,F
2024,B,2,Z4,Cymbopogon excavatus,Low,19.4,4806,F
2024,B,2,Z4,,,14.9,3995,F
2024,B,2,Z4,,,13.2,3657,F
2024,B,2,Z4,Heteropogon contortus,Moderate,9.3,2790,F
2024,B,2,Z4,Cymbopogon excavatus,Low,10.1,2981,F
2024,B,2,Z4,Eragrostis rigidior,Moderate,10.8,3142,F
2024,B,2,Z4,Aristida  canescens,Low,10,2958,F
2024,B,2,Z4,Setaria incrassata,High,0,0,F
2024,B,2,Z4,Eragrostis gummiflua,Low,0,0,F
2024,B,2,Z4,Heteropogon contortus,Moderate,9.8,2910,F
2024,B,2,Z4,Aristida congesta B,Low,7.6,2357,F
2024,B,2,Z4,,,10,2958,F
2024,B,2,Z4,,,9,2717,F
2024,B,2,Z4,Heteropogon contortus,Moderate,9.8,2910,F
2024,B,2,Z4,Aristida congesta B,Low,7.6,2357,F
2024,B,2,Z4,,,10,2958,F
2024,B,2,Z4,,,9,2717,F
2024,B,2,Z4,Heteropogon contortus,Moderate,8.6,2617,F
2024,B,2,Z4,Eragrostis gummiflua,Low,5.2,1656,F
2024,B,2,Z4,,,5.4,1719,F
2024,B,2,Z4,,,4,1252,F
2024,B,3,Z1,Cymbopogon excavatus,Low,6.8,2136,TF
2024,B,3,Z1,Cynodon dactylon,High,8.1,2489,TF
2024,B,3,Z1,Eragrostis superba,Moderate,8.7,2642,TF
2024,B,3,Z1,Themeda triandra,High,10.5,3073,TF
2024,B,3,Z1,Bothriochloa insculpta,Moderate,0,0,TF
2024,B,3,Z1,Cymbopogon plurinodis,Low,9.5,2839,TF
2024,B,3,Z1,Cymbopogon excavatus,Low,9.9,2934,TF
2024,B,3,Z1,Setaria incrassata,High,9.1,2741,TF
2024,B,3,Z1,Eragrostis superba,Moderate,10.2,3004,TF
2024,B,3,Z1,Digitaria eriantha,High,0,0,TF
2024,B,3,Z1,Heteropogon contortus,Moderate,0,0,TF
2024,B,3,Z1,Melinis repens,Low,0,0,TF
2024,B,3,Z1,Heteropogon contortus,Moderate,7.5,2330,TF
2024,B,3,Z1,Melinis repens,Low,6.8,2136,TF
2024,B,3,Z1,Aristida adscensionis,Low,7.3,2275,TF
2024,B,3,Z1,Bothriochloa insculpta,Moderate,8.6,2617,TF
2024,B,3,Z1,Cynodon dactylon,High,14.1,3838,TF
2024,B,3,Z1,Melinis repens,Low,10.9,3164,TF
2024,B,3,Z1,Aristida adscensionis,Low,10.1,2981,TF
2024,B,3,Z1,Cymbopogon excavatus,Low,10.4,3051,TF
2024,B,3,Z1,Cymbopogon plurinodis,Low,0,0,TF
2024,B,3,Z1,Heteropogon contortus,Moderate,15.4,4090,TF
2024,B,3,Z1,Melinis repens,Low,16.2,4240,TF
2024,B,3,Z1,Aristida adscensionis,Low,17.1,4404,TF
2024,B,3,Z1,Bothriochloa insculpta,Moderate,16.9,4368,TF
2024,B,3,Z1,Cymbopogon plurinodis,Low,0,0,TF
2024,B,3,Z2,Cynodon dactylon,High,10.2,3004,TF
2024,B,3,Z2,Themeda triandra,High,15.3,4071,TF
2024,B,3,Z2,Melinis repens,Low,16.6,4314,TF
2024,B,3,Z2,Eragrostis gummiflua,Low,17.2,4422,TF
2024,B,3,Z2,Themeda triandra,High,16.9,4368,TF
2024,B,3,Z2,Hyperrhenia filipendula,Moderate,17.3,4440,TF
2024,B,3,Z2,Cymbopogon excavatus,Low,15,4014,TF
2024,B,3,Z2,Setaria pumila ,Moderate,13.6,3738,TF
2024,B,3,Z2,Sporobolus africanus,Low,0,0,TF
2024,B,3,Z2,Heteropogon contortus,Moderate,17.3,4440,TF
2024,B,3,Z2,Melinis repens,Low,15.8,4166,TF
2024,B,3,Z2,Aristida adscensionis,Low,14.8,3975,TF
2024,B,3,Z2,Cymbopogon plurinodis,Low,14.6,3937,TF
2024,B,3,Z2,Cymbopogon excavatus,Low,24.7,5651,TF
2024,B,3,Z2,Heteropogon contortus,Moderate,26.3,5893,TF
2024,B,3,Z2,Melinis repens,Low,19.7,4856,TF
2024,B,3,Z2,Eragrostis gummiflua,Low,21.3,5120,TF
2024,B,3,Z2,Heteropogon contortus,Moderate,7.5,2330,TF
2024,B,3,Z2,Cymbopogon excavatus,Low,8.5,2592,TF
2024,B,3,Z2,Eragrostis gummiflua,Low,12.4,3491,TF
2024,B,3,Z2,,,13.5,3718,TF
2024,B,3,Z3,Eragrostis superba,Moderate,7.9,2436,TF
2024,B,3,Z3,Heteropogon contortus,Moderate,10.7,3119,TF
2024,B,3,Z3,Melinis repens,Low,10.2,3004,TF
2024,B,3,Z3,Eragrostis gummiflua,Low,9.6,2863,TF
2024,B,3,Z3,Digitaria eriantha,High,3.2,958,TF
2024,B,3,Z3,Heteropogon contortus,Moderate,2.8,802,TF
2024,B,3,Z3,Melinis repens,Low,5.7,1813,TF
2024,B,3,Z3,Eragrostis gummiflua,Low,10.1,2981,TF
2024,B,3,Z3,Heteropogon contortus,Moderate,7.3,2275,TF
2024,B,3,Z3,Setaria sphacelata,High,9.7,2887,TF
2024,B,3,Z3,Themeda triandra,High,11.3,3253,TF
2024,B,3,Z3,Digitaria eriantha,high,11.9,3384,TF
2024,B,3,Z3,Heteropogon contortus,Moderate,13,3616,TF
2024,B,3,Z3,Cymbopogon plurinodis,Low,16.9,4368,TF
2024,B,3,Z3,Cymbopogon excavatus,Low,16.7,4332,TF
2024,B,3,Z3,,,16.2,4240,TF
2024,B,3,Z3,Heteropogon contortus,Moderate,5.9,1873,TF
2024,B,3,Z3,Aristida adscensionis,Low,9.5,2839,TF
2024,B,3,Z3,Eragrostis superba,Moderate,10.8,3142,TF
2024,B,3,Z3,Eragrostis gummiflua,Low,10.1,2981,TF
2024,B,3,Z4,Heteropogon contortus,Moderate,8.4,2566,TF
2024,B,3,Z4,Aristida adscensionis,Low,7.2,2248,TF
2024,B,3,Z4,Digitaria eriantha,High,10.7,3119,TF
2024,B,3,Z4,Eragrostis gummiflua,Low,10.1,2981,TF
2024,B,3,Z4,Cymbopogon plurinodis,Low,0,0,TF
2024,B,3,Z4,Heteropogon contortus,Moderate,13.1,3637,TF
2024,B,3,Z4,Aristida adscensionis,Low,12.6,3533,TF
2024,B,3,Z4,Digitaria eriantha,High,14.6,3937,TF
2024,B,3,Z4,,,13.1,3637,TF
2024,B,3,Z4,Heteropogon contortus,Moderate,15,4014,TF
2024,B,3,Z4,Aristida adscensionis,Low,14.5,3917,TF
2024,B,3,Z4,Setaria pumila ,Moderate,14.1,3838,TF
2024,B,3,Z4,,,15,4014,TF
2024,B,3,Z4,Heteropogon contortus,Moderate,7.9,2436,TF
2024,B,3,Z4,Melinis repens,Low,10,2958,TF
2024,B,3,Z4,Eragrostis gummiflua,Low,10.3,3027,TF
2024,B,3,Z4,,,10.1,2981,TF
2024,B,3,Z4,Heteropogon contortus,Moderate,6,1903,TF
2024,B,3,Z4,Digitaria eriantha,High,7.8,2410,TF
2024,B,3,Z4,Eragrostis gummiflua,Low,6.6,2079,TF
2024,B,3,Z4,,,8.1,2489,TF
2024,B,4,Z1,Cymbopogon excavatus,Low,17.7,4512,TFB
2024,B,4,Z1,Eragrostis superba,Moderate,17.6,4494,TFB
2024,B,4,Z1,Heteropogon contortus,Moderate,20,4907,TFB
2024,B,4,Z1,,,15.4,4090,TFB
2024,B,4,Z1,Eragrostis gummiflua,Low,11.8,3363,TFB
2024,B,4,Z1,Heteropogon contortus,Moderate,13,3616,TFB
2024,B,4,Z1,Aristida adscensionis,Low,11.2,3231,TFB
2024,B,4,Z1,Digitaria eriantha,High,13.4,3698,TFB
2024,B,4,Z1,Eragrostis superba,Moderate,0,0,TFB
2024,B,4,Z1,Cymbopogon plurinodis,Low,0,0,TFB
2024,B,4,Z1,Heteropogon contortus,Moderate,10.2,3004,TFB
2024,B,4,Z1,Eragrostis rigidior,Low,9,2717,TFB
2024,B,4,Z1,Melinis repens,Low,9,2717,TFB
2024,B,4,Z1,Bothriochloa insculpta,Moderate,10.2,3004,TFB
2024,B,4,Z1,Heteropogon contortus,Moderate,7.8,2410,TFB
2024,B,4,Z1,Eragrostis superba,Moderate,7.4,2303,TFB
2024,B,4,Z1,Aristida congesta C,Low,8,2463,TFB
2024,B,4,Z1,Themeda triandra,High,10,2958,TFB
2024,B,4,Z1,Heteropogon contortus,Moderate,17.3,4440,TFB
2024,B,4,Z1,Aristida adscensionis,Low,12.7,3554,TFB
2024,B,4,Z1,Melinis repens,Low,13.3,3678,TFB
2024,B,4,Z1,Aristida diffusa,Low,12.7,3554,TFB
2024,B,4,Z1,Hyperrhenia filipendula,Moderate,0,0,TFB
2024,B,4,Z1,Setaria pumila ,Moderate,0,0,TFB
2024,B,4,Z2,Cymbopogon excavatus,Low,3.7,1144,TFB
2024,B,4,Z2,Heteropogon contortus,Moderate,3.3,996,TFB
2024,B,4,Z2,Melinis repens,Low,8.4,2566,TFB
2024,B,4,Z2,,,12.3,3470,TFB
2024,B,4,Z2,Cymbopogon excavatus,Low,17.7,4512,TFB
2024,B,4,Z2,Heteropogon contortus,Moderate,17.1,4404,TFB
2024,B,4,Z2,Eragrostis gummiflua,Low,13.3,3678,TFB
2024,B,4,Z2,Setaria pumila ,Moderate,12.7,3554,TFB
2024,B,4,Z2,Cymbopogon excavatus,Low,4.1,1288,TFB
2024,B,4,Z2,Heteropogon contortus,Moderate,10.4,3051,TFB
2024,B,4,Z2,Aristida diffusa,Low,8.8,2667,TFB
2024,B,4,Z2,,,6.9,2164,TFB
2024,B,4,Z2,Eragrostis gummiflua,Low,6.4,2022,TFB
2024,B,4,Z2,Cymbopogon excavatus,Low,6.6,2079,TFB
2024,B,4,Z2,Heteropogon contortus,Moderate,7.3,2275,TFB
2024,B,4,Z2,Melinis repens,Low,7.6,2357,TFB
2024,B,4,Z2,Eragrostis rigidior,Moderate,0,0,TFB
2024,B,4,Z2,Aristida  canescens,Low,0,0,TFB
2024,B,4,Z2,Cymbopogon excavatus,Low,21.1,5088,TFB
2024,B,4,Z2,Heteropogon contortus,Moderate,15.1,4033,TFB
2024,B,4,Z2,Eragrostis superba,Moderate,12.2,3449,TFB
2024,B,4,Z2,,,14.9,3995,TFB
2024,B,4,Z3,Heteropogon contortus,Moderate,18.3,4617,TFB
2024,B,4,Z3,Melinis repens,Low,26,5844,TFB
2024,B,4,Z3,Hyperrhenia filipendula,Moderate,24.6,5636,TFB
2024,B,4,Z3,Themeda triandra,High,21,5072,TFB
2024,B,4,Z3,Heteropogon contortus,Moderate,18.8,4703,TFB
2024,B,4,Z3,Melinis repens,Low,11.2,3231,TFB
2024,B,4,Z3,Eragrostis rigidior,Moderate,2,480,TFB
2024,B,4,Z3,,,3.3,996,TFB
2024,B,4,Z3,Heteropogon contortus,Moderate,4.4,1392,TFB
2024,B,4,Z3,Digitaria eriantha,High,4.2,1323,TFB
2024,B,4,Z3,,,4.1,1288,TFB
2024,B,4,Z3,,,5,1592,TFB
2024,B,4,Z3,Heteropogon contortus,Moderate,14.1,3838,TFB
2024,B,4,Z3,Melinis repens,Low,23.2,5421,TFB
2024,B,4,Z3,Hyperrhenia filipendula,Moderate,19.2,4772,TFB
2024,B,4,Z3,Themeda triandra,High,11.4,3276,TFB
2024,B,4,Z3,Eragrostis superba,Moderate,0,0,TFB
2024,B,4,Z3,Digitaria eriantha,High,7.3,2275,TFB
2024,B,4,Z3,Heteropogon contortus,Moderate,7.7,2383,TFB
2024,B,4,Z3,Melinis repens,Low,7.8,2410,TFB
2024,B,4,Z3,Aristida adscensionis,Low,9.4,2815,TFB
2024,B,4,Z4,Eragrostis rigidior,Moderate,10.7,3119,TFB
2024,B,4,Z4,Heteropogon contortus,Moderate,33.7,6573,TFB
2024,B,4,Z4,Digitaria eriantha,High,29.4,6219,TFB
2024,B,4,Z4,Cymbopogon excavatus,Low,20.7,5023,TFB
2024,B,4,Z4,Eragrostis superba,Moderate,0,0,TFB
2024,B,4,Z4,Heteropogon contortus,Moderate,17.1,4404,TFB
2024,B,4,Z4,Melinis repens,Low,17.2,4422,TFB
2024,B,4,Z4,Aristida adscensionis,Low,16.3,4259,TFB
2024,B,4,Z4,Setaria pumila ,Moderate,14.7,3956,TFB
2024,B,4,Z4,Heteropogon contortus,Moderate,16,4203,TFB
2024,B,4,Z4,Aristida adscensionis,Low,15,4014,TFB
2024,B,4,Z4,Setaria pumila ,Moderate,18.1,4582,TFB
2024,B,4,Z4,Eragrostis superba,Moderate,19.4,4806,TFB
2024,B,4,Z4,Cymbopogon excavatus,Low,7.8,2410,TFB
2024,B,4,Z4,Melinis repens,Low,7.6,2357,TFB
2024,B,4,Z4,Heteropogon contortus,Moderate,7.5,2330,TFB
2024,B,4,Z4,Eragrostis gummiflua,Low,7.6,2357,TFB
2024,B,4,Z4,Cymbopogon excavatus,Low,33.7,6573,TFB
2024,B,4,Z4,Melinis repens,Low,31.6,6414,TFB
2024,B,4,Z4,Heteropogon contortus,Moderate,31,6364,TFB
2024,B,4,Z4,Eragrostis gummiflua,Low,26.4,5904,TFB
2024,B,5,Z1,Cynodon dactylon,High,13.2,3657,THF
2024,B,5,Z1,Heteropogon contortus,Moderate,10.8,3142,THF
2024,B,5,Z1,Setaria pumila ,Moderate,11.6,3319,THF
2024,B,5,Z1,Aristida congesta B,Low,11,3187,THF
2024,B,5,Z1,Heteropogon contortus,Moderate,14.5,3917,THF
2024,B,5,Z1,Melinis repens,Low,14.6,3937,THF
2024,B,5,Z1,Hyperrhenia filipendula,Moderate,14,3818,THF
2024,B,5,Z1,Themeda triandra,High,14.9,3995,THF
2024,B,5,Z1,Setaria pumila ,Moderate,0,0,THF
2024,B,5,Z1,Cynodon dactylon,High,4.3,1357,THF
2024,B,5,Z1,Heteropogon contortus,Moderate,5.5,1751,THF
2024,B,5,Z1,Cymbopogon excavatus,Low,10.1,2981,THF
2024,B,5,Z1,,,9.7,2887,THF
2024,B,5,Z1,Cynodon dactylon,High,13.9,3799,THF
2024,B,5,Z1,Cymbopogon excavatus,Low,8.2,2515,THF
2024,B,5,Z1,Setaria pumila ,Moderate,8.5,2592,THF
2024,B,5,Z1,,,9.1,2741,THF
2024,B,5,Z1,Bothriochloa insculpta,Moderate,9.7,2887,THF
2024,B,5,Z1,Heteropogon contortus,Moderate,8.6,2617,THF
2024,B,5,Z1,,,7.1,2220,THF
2024,B,5,Z1,,,7.5,2330,THF
2024,B,5,Z2,Cynodon dactylon,High,12.5,3512,THF
2024,B,5,Z2,Heteropogon contortus,Moderate,10,2958,THF
2024,B,5,Z2,Aristida congesta B,Low,10.1,2981,THF
2024,B,5,Z2,Melinis repens,Low,9.9,2934,THF
2024,B,5,Z2,Eragrostis gummiflua,Low,0,0,THF
2024,B,5,Z2,Eragrostis superba,Moderate,0,0,THF
2024,B,5,Z2,Cynodon dactylon,High,5,1592,THF
2024,B,5,Z2,Heteropogon contortus,Moderate,3.4,1033,THF
2024,B,5,Z2,Setaria pumila ,Moderate,4.1,1288,THF
2024,B,5,Z2,,,4.2,1323,THF
2024,B,5,Z2,Heteropogon contortus,Moderate,6,1903,THF
2024,B,5,Z2,Eragrostis superba,Moderate,7.1,2220,THF
2024,B,5,Z2,Bothriochloa insculpta,Moderate,6.4,2022,THF
2024,B,5,Z2,Themeda triandra,High,5.8,1843,THF
2024,B,5,Z2,Setaria pumila ,Moderate,20.4,4973,THF
2024,B,5,Z2,Heteropogon contortus,Moderate,11.8,3363,THF
2024,B,5,Z2,Brachiaria serrata,Moderate,8.8,2667,THF
2024,B,5,Z2,Aristida congesta B,Low,9.7,2887,THF
2024,B,5,Z2,Eragrostis superba,Moderate,6.9,2164,THF
2024,B,5,Z2,Setaria pumila ,Moderate,10.1,2981,THF
2024,B,5,Z2,Heteropogon contortus,Moderate,10.4,3051,THF
2024,B,5,Z2,Cymbopogon excavatus,Low,10.4,3051,THF
2024,B,5,Z3,Heteropogon contortus,Moderate,8.6,2617,THF
2024,B,5,Z3,Setaria pumila ,Moderate,6.3,1992,THF
2024,B,5,Z3,,,6,1903,THF
2024,B,5,Z3,,,6.1,1933,THF
2024,B,5,Z3,Cynodon dactylon,High,6.3,1992,THF
2024,B,5,Z3,Heteropogon contortus,Moderate,17.1,4404,THF
2024,B,5,Z3,Eragrostis superba,Moderate,16.8,4350,THF
2024,B,5,Z3,Setaria pumila ,Moderate,8.5,2592,THF
2024,B,5,Z3,Sporobolus africanus,Low,0,0,THF
2024,B,5,Z3,Aristida congesta B,Low,0,0,THF
2024,B,5,Z3,Cymbopogon plurinodis,Low,12.1,3427,THF
2024,B,5,Z3,Cynodon dactylon,High,9.5,2839,THF
2024,B,5,Z3,Heteropogon contortus,Moderate,9.7,2887,THF
2024,B,5,Z3,Eragrostis superba,Moderate,9.6,2863,THF
2024,B,5,Z3,Aristida congesta B,Low,0,0,THF
2024,B,5,Z3,Eragrostis gummiflua,Low,0,0,THF
2024,B,5,Z3,Heteropogon contortus,Moderate,7.5,2330,THF
2024,B,5,Z3,Setaria pumila ,Moderate,6,1903,THF
2024,B,5,Z3,,,2,480,THF
2024,B,5,Z3,,,3.9,1217,THF
2024,B,5,Z3,Aristida congesta B,Low,5.7,1813,THF
2024,B,5,Z3,Heteropogon contortus,Moderate,5.3,1688,THF
2024,B,5,Z3,Eragrostis gummiflua,Low,8.4,2566,THF
2024,B,5,Z3,,,6.5,2051,THF
2024,B,5,Z4,Cynodon dactylon,High,8.6,2617,THF
2024,B,5,Z4,Heteropogon contortus,Moderate,9.2,2766,THF
2024,B,5,Z4,Setaria pumila ,Moderate,13.2,3657,THF
2024,B,5,Z4,Aristida congesta B,Low,13.2,3657,THF
2024,B,5,Z4,Melinis repens,Low,0,0,THF
2024,B,5,Z4,Bothriochloa insculpta,Moderate,10.7,3119,THF
2024,B,5,Z4,Heteropogon contortus,Moderate,3.1,919,THF
2024,B,5,Z4,Eragrostis superba,Moderate,8.5,2592,THF
2024,B,5,Z4,,,6.5,2051,THF
2024,B,5,Z4,Cynodon dactylon,Moderate,13.6,3738,THF
2024,B,5,Z4,Eragrostis rigidior,Moderate,12.1,3427,THF
2024,B,5,Z4,Digitaria eriantha,High,9.4,2815,THF
2024,B,5,Z4,Sporobolus africanus,Low,10.1,2981,THF
2024,B,5,Z4,Heteropogon contortus,Moderate,9.3,2790,THF
2024,B,5,Z4,Eragrostis superba,Moderate,10,2958,THF
2024,B,5,Z4,Bothriochloa insculpta,Moderate,12,3406,THF
