Year,Site,Plot,Subplot,Species_name,DPM_Height,Fencing,Treatment,Encroachment_level,Biomass
2025,F,1,Z1,Digitaria eriantha,4.9,Fenced,C,Moderate,486
2025,F,1,Z1,Aristida adscensionis,4.5,Fenced,C,Moderate,420
2025,F,1,Z1,NA,5.4,Fenced,C,Moderate,570
2025,F,1,Z1,NA,4.7,Fenced,C,Moderate,453
2025,F,1,Z1,Heteropogon contortus,6.9,Fenced,C,Moderate,838
2025,F,1,Z1,Digitaria eriantha,7.5,Fenced,C,Moderate,950
2025,F,1,Z1,Eragrostis rigidior,7.8,Fenced,C,Moderate,1006
2025,F,1,Z1,NA,8.4,Fenced,C,Moderate,1121
2025,F,1,Z1,Digitaria eriantha,5.2,Fenced,C,Moderate,536
2025,F,1,Z1,Eragrostis rigidior,6.1,Fenced,C,Moderate,693
2025,F,1,Z1,Pogonarthria squarrosa,5.4,Fenced,C,Moderate,570
2025,F,1,Z1,NA,5.4,Fenced,C,Moderate,570
2025,F,1,Z1,Eragrostis superba,4.6,Fenced,C,Moderate,436
2025,F,1,Z1,Pogonarthria squarrosa,4.8,Fenced,C,Moderate,469
2025,F,1,Z1,Eragrostis rigidior,7.5,Fenced,C,Moderate,950
2025,F,1,Z1,Digitaria eriantha,7.2,Fenced,C,Moderate,894
2025,F,1,Z1,Heteropogon contortus,7.5,Fenced,C,Moderate,950
2025,F,1,Z1,Eragrostis rigidior,7.4,Fenced,C,Moderate,931
2025,F,1,Z1,Eragrostis superba,7,Fenced,C,Moderate,856
2025,F,1,Z1,Eragrostis viscosa,6.8,Fenced,C,Moderate,820
2025,F,1,Z2,Digitaria eriantha,10.4,Fenced,C,Moderate,1517
2025,F,1,Z2,Heteropogon contortus,10.3,Fenced,C,Moderate,1496
2025,F,1,Z2,Aristida adscensionis,9.4,Fenced,C,Moderate,1317
2025,F,1,Z2,NA,9.1,Fenced,C,Moderate,1258
2025,F,1,Z2,Digitaria eriantha,5.2,Fenced,C,Moderate,536
2025,F,1,Z2,Heteropogon contortus,7.1,Fenced,C,Moderate,875
2025,F,1,Z2,Pogonarthria squarrosa,7.7,Fenced,C,Moderate,987
2025,F,1,Z2,Eragrostis rigidior,12,Fenced,C,Moderate,1844
2025,F,1,Z2,Eragrostis rigidior,4.2,Fenced,C,Moderate,372
2025,F,1,Z2,Eragrostis superba,4.6,Fenced,C,Moderate,436
2025,F,1,Z2,NA,5.9,Fenced,C,Moderate,658
2025,F,1,Z2,NA,6.4,Fenced,C,Moderate,747
2025,F,1,Z2,Brachiaria nigropedata,2.4,Fenced,C,Moderate,120
2025,F,1,Z2,Digitaria eriantha,4.5,Fenced,C,Moderate,420
2025,F,1,Z2,Eragrostis viscosa,5.1,Fenced,C,Moderate,519
2025,F,1,Z2,Eragrostis rigidior,5.2,Fenced,C,Moderate,536
2025,F,1,Z2,Digitaria eriantha,11.2,Fenced,C,Moderate,1679
2025,F,1,Z2,Heteropogon contortus,9,Fenced,C,Moderate,1238
2025,F,1,Z2,Eragrostis superba,9.1,Fenced,C,Moderate,1258
2025,F,1,Z2,Eragrostis rigidior,9.2,Fenced,C,Moderate,1277
2025,F,1,Z3,Eragrostis superba,8.3,Unfenced,C,Moderate,1102
2025,F,1,Z3,Eragrostis gummiflua,7.4,Unfenced,C,Moderate,931
2025,F,1,Z3,NA,7.2,Unfenced,C,Moderate,894
2025,F,1,Z3,NA,7,Unfenced,C,Moderate,856
2025,F,1,Z3,Eragrostis gummiflua,2.1,Unfenced,C,Moderate,86
2025,F,1,Z3,NA,2.6,Unfenced,C,Moderate,144
2025,F,1,Z3,NA,3.2,Unfenced,C,Moderate,223
2025,F,1,Z3,NA,3.1,Unfenced,C,Moderate,209
2025,F,1,Z3,Eragrostis rigidior,4.3,Unfenced,C,Moderate,388
2025,F,1,Z3,Aristida adscensionis,4,Unfenced,C,Moderate,341
2025,F,1,Z3,Brachiaria nigropedata,3.5,Unfenced,C,Moderate,266
2025,F,1,Z3,Digitaria eriantha,3.5,Unfenced,C,Moderate,266
2025,F,1,Z3,Eragrostis viscosa,6.1,Unfenced,C,Moderate,693
2025,F,1,Z3,Eragrostis superba,5.9,Unfenced,C,Moderate,658
2025,F,1,Z3,Eragrostis rigidior,5.3,Unfenced,C,Moderate,553
2025,F,1,Z3,NA,4.9,Unfenced,C,Moderate,486
2025,F,1,Z3,Aristida diffusa,0,Unfenced,C,Moderate,0
2025,F,1,Z3,Aristida adscensionis,1.7,Unfenced,C,Moderate,47
2025,F,1,Z3,Enteropogon macrostachyus,1.8,Unfenced,C,Moderate,56
2025,F,1,Z3,Heteropogon contortus,3.4,Unfenced,C,Moderate,252
2025,F,1,Z4,Eragrostis superba,2.2,Unfenced,C,Moderate,97
2025,F,1,Z4,Pogonarthria squarrosa,2.1,Unfenced,C,Moderate,86
2025,F,1,Z4,Heteropogon contortus,2.3,Unfenced,C,Moderate,108
2025,F,1,Z4,NA,4.4,Unfenced,C,Moderate,404
2025,F,1,Z4,Digitaria eriantha,11.4,Unfenced,C,Moderate,1720
2025,F,1,Z4,Eragrostis gummiflua,9.8,Unfenced,C,Moderate,1396
2025,F,1,Z4,Eragrostis viscosa,9.3,Unfenced,C,Moderate,1297
2025,F,1,Z4,NA,9,Unfenced,C,Moderate,1238
2025,F,1,Z4,Eragrostis viscosa,3.6,Unfenced,C,Moderate,281
2025,F,1,Z4,Eragrostis gummiflua,4.4,Unfenced,C,Moderate,404
2025,F,1,Z4,NA,4.7,Unfenced,C,Moderate,453
2025,F,1,Z4,NA,4.8,Unfenced,C,Moderate,469
2025,F,1,Z4,Eragrostis gummiflua,3.4,Unfenced,C,Moderate,252
2025,F,1,Z4,Eragrostis viscosa,3.2,Unfenced,C,Moderate,223
2025,F,1,Z4,NA,4.4,Unfenced,C,Moderate,404
2025,F,1,Z4,NA,5.2,Unfenced,C,Moderate,536
2025,F,1,Z4,Eragrostis superba,5.1,Unfenced,C,Moderate,519
2025,F,1,Z4,Eragrostis rigidior,4.8,Unfenced,C,Moderate,469
2025,F,1,Z4,Eragrostis viscosa,5,Unfenced,C,Moderate,503
2025,F,1,Z4,Eragrostis gummiflua,4.2,Unfenced,C,Moderate,372
2025,D,5,Z3,Aristida adscensionis,2.4,Fenced,THF,High,120
2025,D,5,Z3,NA,2.4,Fenced,THF,High,120
2025,D,5,Z3,NA,2.4,Fenced,THF,High,120
2025,D,5,Z3,NA,2.4,Fenced,THF,High,120
2025,D,5,Z3,Aristida adscensionis,4.9,Fenced,THF,High,486
2025,D,5,Z3,Eragrostis gummiflua,4,Fenced,THF,High,341
2025,D,5,Z3,Setaria incrassata,4.3,Fenced,THF,High,388
2025,D,5,Z3,Enteropogon macrostachyus,4.8,Fenced,THF,High,469
2025,D,5,Z3,Heteropogon contortus,4,Fenced,THF,High,341
2025,D,5,Z3,Cymbopogon excavatus,6.1,Fenced,THF,High,693
2025,D,5,Z3,NA,5.3,Fenced,THF,High,553
2025,D,5,Z3,NA,8.3,Fenced,THF,High,1102
2025,D,5,Z3,Heteropogon contortus,10.5,Fenced,THF,High,1537
2025,D,5,Z3,Eragrostis rigidior,10.8,Fenced,THF,High,1598
2025,D,5,Z3,NA,10.9,Fenced,THF,High,1618
2025,D,5,Z3,NA,11.5,Fenced,THF,High,1741
2025,D,5,Z3,Eragrostis rigidior,26.6,Fenced,THF,High,5075
2025,D,5,Z3,Enteropogon macrostachyus,20.2,Fenced,THF,High,3619
2025,D,5,Z3,Heteropogon contortus,15.2,Fenced,THF,High,2520
2025,D,5,Z3,Eragrostis viscosa,13.5,Fenced,THF,High,2158
2025,D,5,Z1,Setaria incrassata,3.7,Fenced,THF,High,296
2025,D,5,Z1,Heteropogon contortus,3.4,Fenced,THF,High,252
2025,D,5,Z1,Brachiaria brizantha,4.2,Fenced,THF,High,372
2025,D,5,Z1,Aristida adscensionis,4.6,Fenced,THF,High,436
2025,D,5,Z1,Heteropogon contortus,10.7,Fenced,THF,High,1577
2025,D,5,Z1,Brachiaria nigropedata,16.6,Fenced,THF,High,2824
2025,D,5,Z1,Aristida adscensionis,21.6,Fenced,THF,High,3934
2025,D,5,Z1,NA,21.9,Fenced,THF,High,4001
2025,D,5,Z1,Heteropogon contortus,10.7,Fenced,THF,High,1577
2025,D,5,Z1,Eragrostis viscosa,16.6,Fenced,THF,High,2824
2025,D,5,Z1,Enteropogon macrostachyus,21.6,Fenced,THF,High,3934
2025,D,5,Z1,NA,21.9,Fenced,THF,High,4001
2025,D,5,Z1,Pogonarthria squarrosa,7.5,Fenced,THF,High,950
2025,D,5,Z1,Setaria incrassata,9.5,Fenced,THF,High,1337
2025,D,5,Z1,Eragrostis viscosa,10.6,Fenced,THF,High,1557
2025,D,5,Z1,Diheteropogon amplectens,9.6,Fenced,THF,High,1356
2025,D,5,Z1,Enteropogon macrostachyus,14.9,Fenced,THF,High,2456
2025,D,5,Z1,Heteropogon contortus,15.5,Fenced,THF,High,2585
2025,D,5,Z1,Cymbopogon nardus,15.5,Fenced,THF,High,2585
2025,D,5,Z1,Aristida adscensionis,16.5,Fenced,THF,High,2802
2025,D,5,Z2,Heteropogon contortus,11.7,Unfenced,THF,High,1782
2025,D,5,Z2,Brachiaria brizantha,11.4,Unfenced,THF,High,1720
2025,D,5,Z2,Eragrostis viscosa,8,Unfenced,THF,High,1044
2025,D,5,Z2,Eragrostis rigidior,8,Unfenced,THF,High,1044
2025,D,5,Z2,Brachiaria brizantha,5.4,Unfenced,THF,High,570
2025,D,5,Z2,Eragrostis viscosa,5,Unfenced,THF,High,503
2025,D,5,Z2,Aristida diffusa,7.5,Unfenced,THF,High,950
2025,D,5,Z2,Enteropogon macrostachyus,5,Unfenced,THF,High,503
2025,D,5,Z2,Eragrostis rigidior,6.6,Unfenced,THF,High,783
2025,D,5,Z2,Brachiaria brizantha,6.1,Unfenced,THF,High,693
2025,D,5,Z2,Enteropogon macrostachyus,5.9,Unfenced,THF,High,658
2025,D,5,Z2,NA,5.9,Unfenced,THF,High,658
2025,D,5,Z2,Enteropogon macrostachyus,10.5,Unfenced,THF,High,1537
2025,D,5,Z2,Setaria incrassata,7.9,Unfenced,THF,High,1025
2025,D,5,Z2,Brachiaria brizantha,8.7,Unfenced,THF,High,1179
2025,D,5,Z2,Aristida adscensionis,8.3,Unfenced,THF,High,1102
2025,D,5,Z2,Eragrostis cylindriflora,2.3,Unfenced,THF,High,108
2025,D,5,Z2,Eragrostis viscosa,2.3,Unfenced,THF,High,108
2025,D,5,Z2,Aristida diffusa,3.9,Unfenced,THF,High,326
2025,D,5,Z2,Perotis patens,4.7,Unfenced,THF,High,453
2025,D,5,Z4,Enteropogon macrostachyus,4.7,Unfenced,THF,High,453
2025,D,5,Z4,Setaria incrassata,6.4,Unfenced,THF,High,747
2025,D,5,Z4,Eragrostis rigidior,8.8,Unfenced,THF,High,1199
2025,D,5,Z4,NA,9.3,Unfenced,THF,High,1297
2025,D,5,Z4,Enteropogon macrostachyus,14.1,Unfenced,THF,High,2285
2025,D,5,Z4,Diheteropogon amplectens,14.5,Unfenced,THF,High,2370
2025,D,5,Z4,NA,13.3,Unfenced,THF,High,2116
2025,D,5,Z4,NA,13.8,Unfenced,THF,High,2221
2025,D,5,Z4,Enteropogon macrostachyus,5.6,Unfenced,THF,High,605
2025,D,5,Z4,Heteropogon contortus,9.6,Unfenced,THF,High,1356
2025,D,5,Z4,Eragrostis gummiflua,10.8,Unfenced,THF,High,1598
2025,D,5,Z4,Eragrostis viscosa,9.2,Unfenced,THF,High,1277
2025,D,5,Z4,Eragrostis viscosa,6.8,Unfenced,THF,High,820
2025,D,5,Z4,Cymbopogon nardus,5.8,Unfenced,THF,High,640
2025,D,5,Z4,Aristida adscensionis,5,Unfenced,THF,High,503
2025,D,5,Z4,Brachiaria brizantha,7.8,Unfenced,THF,High,1006
2025,D,5,Z4,Enteropogon macrostachyus,7.8,Unfenced,THF,High,1006
2025,D,5,Z4,Eragrostis superba,7.7,Unfenced,THF,High,987
2025,D,5,Z4,Eragrostis viscosa,5.7,Unfenced,THF,High,622
2025,D,5,Z4,Heteropogon contortus,6.5,Unfenced,THF,High,765
2025,D,4,Z1,Heteropogon contortus,2,Fenced,TFB,High,75
2025,D,4,Z1,Aristida adscensionis,2,Fenced,TFB,High,75
2025,D,4,Z1,Pogonarthria squarrosa,2,Fenced,TFB,High,75
2025,D,4,Z1,Setaria incrassata,2,Fenced,TFB,High,75
2025,D,4,Z1,Heteropogon contortus,10.1,Fenced,TFB,High,1456
2025,D,4,Z1,Setaria incrassata,7.5,Fenced,TFB,High,950
2025,D,4,Z1,Eragrostis gummiflua,8,Fenced,TFB,High,1044
2025,D,4,Z1,Eragrostis viscosa,7,Fenced,TFB,High,856
2025,D,4,Z1,Brachiaria brizantha,2.9,Fenced,TFB,High,182
2025,D,4,Z1,Aristida adscensionis,4,Fenced,TFB,High,341
2025,D,4,Z1,Eragrostis gummiflua,5.1,Fenced,TFB,High,519
2025,D,4,Z1,Setaria incrassata,5.2,Fenced,TFB,High,536
2025,D,4,Z1,Setaria incrassata,3.2,Fenced,TFB,High,223
2025,D,4,Z1,Panicum maximum,4.6,Fenced,TFB,High,436
2025,D,4,Z1,Aristida adscensionis,5.6,Fenced,TFB,High,605
2025,D,4,Z1,NA,6.1,Fenced,TFB,High,693
2025,D,4,Z1,Panicum maximum,35.9,Fenced,TFB,High,7256
2025,D,4,Z1,Brachiaria nigropedata,27.1,Fenced,TFB,High,5191
2025,D,4,Z1,Cymbopogon nardus,24.3,Fenced,TFB,High,4547
2025,D,4,Z1,Heteropogon contortus,24.6,Fenced,TFB,High,4616
2025,D,4,Z3,Pogonarthria squarrosa,1.7,Fenced,TFB,High,47
2025,D,4,Z3,Setaria incrassata,1.7,Fenced,TFB,High,47
2025,D,4,Z3,Enteropogon macrostachyus,1.8,Fenced,TFB,High,56
2025,D,4,Z3,Eragrostis gummiflua,2.8,Fenced,TFB,High,169
2025,D,4,Z3,Eragrostis superba,27.9,Fenced,TFB,High,5376
2025,D,4,Z3,Sporobolus africanus,18.9,Fenced,TFB,High,3330
2025,D,4,Z3,Enteropogon macrostachyus,17.6,Fenced,TFB,High,3043
2025,D,4,Z3,Eragrostis gummiflua,13.8,Fenced,TFB,High,2221
2025,D,4,Z3,Setaria incrassata,18.5,Fenced,TFB,High,3241
2025,D,4,Z3,Heteropogon contortus,17.4,Fenced,TFB,High,2999
2025,D,4,Z3,Diheteropogon amplectens,17,Fenced,TFB,High,2911
2025,D,4,Z3,Enteropogon macrostachyus,19.6,Fenced,TFB,High,3485
2025,D,4,Z3,Eragrostis gummiflua,5.1,Fenced,TFB,High,519
2025,D,4,Z3,Enteropogon macrostachyus,16.1,Fenced,TFB,High,2715
2025,D,4,Z3,Diheteropogon amplectens,25.4,Fenced,TFB,High,4799
2025,D,4,Z3,Heteropogon contortus,28.9,Fenced,TFB,High,5609
2025,D,4,Z3,Heteropogon contortus,9.6,Fenced,TFB,High,1356
2025,D,4,Z3,Diheteropogon amplectens,8.9,Fenced,TFB,High,1218
2025,D,4,Z3,Setaria incrassata,8.9,Fenced,TFB,High,1218
2025,D,4,Z3,Aristida adscensionis,10.2,Fenced,TFB,High,1476
2025,D,4,Z4,Heteropogon contortus,5.1,Unfenced,TFB,High,519
2025,D,4,Z4,Eragrostis gummiflua,6.9,Unfenced,TFB,High,838
2025,D,4,Z4,Setaria incrassata,12,Unfenced,TFB,High,1844
2025,D,4,Z4,Eragrostis superba,13.5,Unfenced,TFB,High,2158
2025,D,4,Z4,Enteropogon macrostachyus,17.3,Unfenced,TFB,High,2977
2025,D,4,Z4,Brachiaria brizantha,17.4,Unfenced,TFB,High,2999
2025,D,4,Z4,Aristida adscensionis,18.3,Unfenced,TFB,High,3197
2025,D,4,Z4,Panicum maximum,19.5,Unfenced,TFB,High,3463
2025,D,4,Z4,Aristida diffusa,6.3,Unfenced,TFB,High,729
2025,D,4,Z4,Brachiaria brizantha,5.3,Unfenced,TFB,High,553
2025,D,4,Z4,Setaria incrassata,4.9,Unfenced,TFB,High,486
2025,D,4,Z4,Pogonarthria squarrosa,8.3,Unfenced,TFB,High,1102
2025,D,4,Z4,Melinis repens,8.9,Unfenced,TFB,High,1218
2025,D,4,Z4,Brachiaria brizantha,12,Unfenced,TFB,High,1844
2025,D,4,Z4,Cymbopogon nardus,11.6,Unfenced,TFB,High,1761
2025,D,4,Z4,Heteropogon contortus,11.9,Unfenced,TFB,High,1823
2025,D,4,Z4,Digitaria eriantha,4.6,Unfenced,TFB,High,436
2025,D,4,Z4,Heteropogon contortus,5.8,Unfenced,TFB,High,640
2025,D,4,Z4,Enteropogon macrostachyus,7.7,Unfenced,TFB,High,987
2025,D,4,Z4,Pogonarthria squarrosa,7.3,Unfenced,TFB,High,912
2025,D,4,Z2,Heteropogon contortus,6.8,Unfenced,TFB,High,820
2025,D,4,Z2,Setaria incrassata,6.4,Unfenced,TFB,High,747
2025,D,4,Z2,Aristida adscensionis,5.9,Unfenced,TFB,High,658
2025,D,4,Z2,Brachiaria nigropedata,6.3,Unfenced,TFB,High,729
2025,D,4,Z2,Enteropogon macrostachyus,4.1,Unfenced,TFB,High,357
2025,D,4,Z2,Panicum maximum,15.3,Unfenced,TFB,High,2542
2025,D,4,Z2,Aristida adscensionis,17.8,Unfenced,TFB,High,3087
2025,D,4,Z2,Heteropogon contortus,13.9,Unfenced,TFB,High,2243
2025,D,4,Z2,Setaria incrassata,6,Unfenced,TFB,High,675
2025,D,4,Z2,Aristida diffusa,5.1,Unfenced,TFB,High,519
2025,D,4,Z2,Enteropogon macrostachyus,4.6,Unfenced,TFB,High,436
2025,D,4,Z2,Aristida adscensionis,4.6,Unfenced,TFB,High,436
2025,D,4,Z2,Eragrostis viscosa,2.8,Unfenced,TFB,High,169
2025,D,4,Z2,Aristida adscensionis,7.1,Unfenced,TFB,High,875
2025,D,4,Z2,Heteropogon contortus,7.3,Unfenced,TFB,High,912
2025,D,4,Z2,Eragrostis cylindriflora,7.6,Unfenced,TFB,High,968
2025,D,4,Z2,Heteropogon contortus,34.5,Unfenced,TFB,High,6924
2025,D,4,Z2,Setaria incrassata,21,Unfenced,TFB,High,3799
2025,D,4,Z2,Eragrostis viscosa,15.4,Unfenced,TFB,High,2564
2025,D,4,Z2,Aristida diffusa,12.8,Unfenced,TFB,High,2011
2025,D,3,Z3,Brachiaria serrata,9.8,Fenced,TF,High,1396
2025,D,3,Z3,Eragrostis rigidior,9.7,Fenced,TF,High,1376
2025,D,3,Z3,Aristida adscensionis,9.5,Fenced,TF,High,1337
2025,D,3,Z3,Setaria incrassata,9.2,Fenced,TF,High,1277
2025,D,3,Z3,Heteropogon contortus,14.9,Fenced,TF,High,2456
2025,D,3,Z3,Enteropogon macrostachyus,14.8,Fenced,TF,High,2435
2025,D,3,Z3,Eragrostis cylindriflora,14.4,Fenced,TF,High,2349
2025,D,3,Z3,Panicum maximum,15.6,Fenced,TF,High,2607
2025,D,3,Z3,Eragrostis cylindriflora,12.8,Fenced,TF,High,2011
2025,D,3,Z3,Enteropogon macrostachyus,8.6,Fenced,TF,High,1160
2025,D,3,Z3,Heteropogon contortus,10.8,Fenced,TF,High,1598
2025,D,3,Z3,NA,9.4,Fenced,TF,High,1317
2025,D,3,Z3,Brachiaria serrata,14.2,Fenced,TF,High,2306
2025,D,3,Z3,Setaria incrassata,16.1,Fenced,TF,High,2715
2025,D,3,Z3,Aristida adscensionis,15.9,Fenced,TF,High,2672
2025,D,3,Z3,Eragrostis cylindriflora,15.7,Fenced,TF,High,2628
2025,D,3,Z3,Brachiaria serrata,4.3,Fenced,TF,High,388
2025,D,3,Z3,Miscanthus junceus,4,Fenced,TF,High,341
2025,D,3,Z3,Setaria incrassata,3.8,Fenced,TF,High,311
2025,D,3,Z3,NA,4.2,Fenced,TF,High,372
2025,D,3,Z1,Miscanthus junceus,5.6,Fenced,TF,High,605
2025,D,3,Z1,Brachiaria serrata,5.1,Fenced,TF,High,519
2025,D,3,Z1,Eragrostis gummiflua,6.8,Fenced,TF,High,820
2025,D,3,Z1,Chloris virgata,9.1,Fenced,TF,High,1258
2025,D,3,Z1,Brachiaria serrata,25.6,Fenced,TF,High,4845
2025,D,3,Z1,Heteropogon contortus,26.8,Fenced,TF,High,5122
2025,D,3,Z1,Chloris virgata,19.2,Fenced,TF,High,3396
2025,D,3,Z1,Setaria incrassata,14.5,Fenced,TF,High,2370
2025,D,3,Z1,Panicum maximum,4.7,Fenced,TF,High,453
2025,D,3,Z1,Setaria incrassata,5.4,Fenced,TF,High,570
2025,D,3,Z1,Brachiaria brizantha,5.1,Fenced,TF,High,519
2025,D,3,Z1,Eragrostis cylindriflora,6.4,Fenced,TF,High,747
2025,D,3,Z1,Setaria incrassata,3.8,Fenced,TF,High,311
2025,D,3,Z1,Enteropogon macrostachyus,3,Fenced,TF,High,196
2025,D,3,Z1,Brachiaria brizantha,3,Fenced,TF,High,196
2025,D,3,Z1,Eragrostis gummiflua,5.4,Fenced,TF,High,570
2025,D,3,Z1,Heteropogon contortus,20,Fenced,TF,High,3575
2025,D,3,Z1,Aristida adscensionis,13.3,Fenced,TF,High,2116
2025,D,3,Z1,Setaria incrassata,11.8,Fenced,TF,High,1803
2025,D,3,Z1,Enteropogon macrostachyus,12,Fenced,TF,High,1844
2025,D,3,Z2,Brachiaria brizantha,10.2,Unfenced,TF,High,1476
2025,D,3,Z2,Setaria incrassata,10,Unfenced,TF,High,1436
2025,D,3,Z2,Heteropogon contortus,10,Unfenced,TF,High,1436
2025,D,3,Z2,Enteropogon macrostachyus,10.2,Unfenced,TF,High,1476
2025,D,3,Z2,Heteropogon contortus,11.1,Unfenced,TF,High,1659
2025,D,3,Z2,Eragrostis rigidior,11.7,Unfenced,TF,High,1782
2025,D,3,Z2,Eragrostis viscosa,7.3,Unfenced,TF,High,912
2025,D,3,Z2,Diheteropogon amplectens,8,Unfenced,TF,High,1044
2025,D,3,Z2,Enteropogon macrostachyus,7.6,Unfenced,TF,High,968
2025,D,3,Z2,Brachiaria serrata,8.2,Unfenced,TF,High,1083
2025,D,3,Z2,Setaria incrassata,7.8,Unfenced,TF,High,1006
2025,D,3,Z2,Aristida diffusa,7.1,Unfenced,TF,High,875
2025,D,3,Z2,NA,0,Unfenced,TF,High,0
2025,D,3,Z2,NA,0,Unfenced,TF,High,0
2025,D,3,Z2,NA,0,Unfenced,TF,High,0
2025,D,3,Z2,NA,0,Unfenced,TF,High,0
2025,D,3,Z2,Aristida adscensionis,8.7,Unfenced,TF,High,1179
2025,D,3,Z2,Enteropogon macrostachyus,6.7,Unfenced,TF,High,801
2025,D,3,Z2,Setaria incrassata,8.5,Unfenced,TF,High,1141
2025,D,3,Z2,Heteropogon contortus,8.1,Unfenced,TF,High,1064
2025,D,3,Z4,Brachiaria brizantha,7.6,Unfenced,TF,High,968
2025,D,3,Z4,Heteropogon contortus,7.3,Unfenced,TF,High,912
2025,D,3,Z4,Setaria incrassata,7.1,Unfenced,TF,High,875
2025,D,3,Z4,Aristida diffusa,7.3,Unfenced,TF,High,912
2025,D,3,Z4,Heteropogon contortus,7.2,Unfenced,TF,High,894
2025,D,3,Z4,Eragrostis gummiflua,9.8,Unfenced,TF,High,1396
2025,D,3,Z4,Brachiaria brizantha,8.9,Unfenced,TF,High,1218
2025,D,3,Z4,Eragrostis viscosa,8.5,Unfenced,TF,High,1141
2025,D,3,Z4,Enteropogon macrostachyus,3,Unfenced,TF,High,196
2025,D,3,Z4,Panicum maximum,3,Unfenced,TF,High,196
2025,D,3,Z4,Aristida adscensionis,3.8,Unfenced,TF,High,311
2025,D,3,Z4,Setaria incrassata,3.9,Unfenced,TF,High,326
2025,D,3,Z4,Heteropogon contortus,8,Unfenced,TF,High,1044
2025,D,3,Z4,Setaria incrassata,6.5,Unfenced,TF,High,765
2025,D,3,Z4,Enteropogon macrostachyus,9,Unfenced,TF,High,1238
2025,D,3,Z4,Panicum maximum,9.4,Unfenced,TF,High,1317
2025,D,3,Z4,Eragrostis cylindriflora,7.8,Unfenced,TF,High,1006
2025,D,3,Z4,Heteropogon contortus,8.8,Unfenced,TF,High,1199
2025,D,3,Z4,Aristida adscensionis,26.7,Unfenced,TF,High,5099
2025,D,3,Z4,Setaria incrassata,22,Unfenced,TF,High,4024
2025,D,2,Z1,Brachiaria brizantha,3.9,Fenced,F,High,326
2025,D,2,Z1,Setaria incrassata,5.2,Fenced,F,High,536
2025,D,2,Z1,NA,6.6,Fenced,F,High,783
2025,D,2,Z1,NA,5.8,Fenced,F,High,640
2025,D,2,Z1,Brachiaria serrata,18.2,Fenced,F,High,3175
2025,D,2,Z1,Heteropogon contortus,15.4,Fenced,F,High,2564
2025,D,2,Z1,Digitaria eriantha,14.1,Fenced,F,High,2285
2025,D,2,Z1,Brachiaria brizantha,14.8,Fenced,F,High,2435
2025,D,2,Z1,Heteropogon contortus,22.5,Fenced,F,High,4137
2025,D,2,Z1,Setaria incrassata,20.6,Fenced,F,High,3709
2025,D,2,Z1,Eragrostis viscosa,19.3,Fenced,F,High,3419
2025,D,2,Z1,Eragrostis rigidior,18.5,Fenced,F,High,3241
2025,D,2,Z1,Diheteropogon amplectens,16.7,Fenced,F,High,2846
2025,D,2,Z1,Brachiaria brizantha,16,Fenced,F,High,2693
2025,D,2,Z1,Setaria incrassata,13.7,Fenced,F,High,2200
2025,D,2,Z1,Aristida adscensionis,12.1,Fenced,F,High,1865
2025,D,2,Z1,Setaria incrassata,10.5,Fenced,F,High,1537
2025,D,2,Z1,Brachiaria brizantha,15.3,Fenced,F,High,2542
2025,D,2,Z1,Aristida adscensionis,13.6,Fenced,F,High,2179
2025,D,2,Z1,NA,14.9,Fenced,F,High,2456
2025,D,2,Z3,Enteropogon macrostachyus,1.6,Fenced,F,High,38
2025,D,2,Z3,Eragrostis viscosa,2.2,Fenced,F,High,97
2025,D,2,Z3,Heteropogon contortus,1.6,Fenced,F,High,38
2025,D,2,Z3,Setaria incrassata,4.5,Fenced,F,High,420
2025,D,2,Z3,Diheteropogon amplectens,3.7,Fenced,F,High,296
2025,D,2,Z3,Panicum maximum,3.4,Fenced,F,High,252
2025,D,2,Z3,NA,3.4,Fenced,F,High,252
2025,D,2,Z3,NA,3.2,Fenced,F,High,223
2025,D,2,Z3,Heteropogon contortus,2.7,Fenced,F,High,156
2025,D,2,Z3,Brachiaria brizantha,4.4,Fenced,F,High,404
2025,D,2,Z3,Enteropogon macrostachyus,4.6,Fenced,F,High,436
2025,D,2,Z3,NA,5.2,Fenced,F,High,536
2025,D,2,Z3,Brachiaria brizantha,4.6,Fenced,F,High,436
2025,D,2,Z3,Heteropogon contortus,4.8,Fenced,F,High,469
2025,D,2,Z3,Setaria incrassata,4.6,Fenced,F,High,436
2025,D,2,Z3,NA,4.9,Fenced,F,High,486
2025,D,2,Z3,Setaria incrassata,5.9,Fenced,F,High,658
2025,D,2,Z3,Brachiaria brizantha,5.1,Fenced,F,High,519
2025,D,2,Z3,NA,6,Fenced,F,High,675
2025,D,2,Z3,NA,6.9,Fenced,F,High,838
2025,D,2,Z4,Eragrostis cylindriflora,13.9,Unfenced,F,High,2243
2025,D,2,Z4,Brachiaria brizantha,13.7,Unfenced,F,High,2200
2025,D,2,Z4,Diheteropogon amplectens,13.6,Unfenced,F,High,2179
2025,D,2,Z4,Aristida adscensionis,24.5,Unfenced,F,High,4593
2025,D,2,Z4,Heteropogon contortus,2.8,Unfenced,F,High,169
2025,D,2,Z4,Brachiaria brizantha,3.4,Unfenced,F,High,252
2025,D,2,Z4,Panicum maximum,4.4,Unfenced,F,High,404
2025,D,2,Z4,NA,3.7,Unfenced,F,High,296
2025,D,2,Z4,Eragrostis rigidior,7.5,Unfenced,F,High,950
