,Year,Site,Plot,Subplot,Spp_name,Grazing_value,DPM_Height,Treatment,Fencing
2737,2025,F,3,Z4,Eragrostis rigidior,NA,6.4,TF,Unfenced
2738,2025,F,3,Z4,Cynadon dactylon,NA,6.6,TF,Unfenced
2739,2025,F,3,Z4,Digitaria erianthra,NA,6.4,TF,Unfenced
2740,2025,F,3,Z4,NA,NA,6.6,TF,Unfenced
2741,2025,F,3,Z4,Cynadon dactylon,NA,7.4,TF,Unfenced
2742,2025,F,3,Z4,Eragrostis rigidior,NA,8.7,TF,Unfenced
2743,2025,F,3,Z4,Digitaria erianthra,NA,8.9,TF,Unfenced
2744,2025,F,3,Z4,NA,NA,9.6,TF,Unfenced
2745,2025,F,3,Z4,Cynadon dactylon,NA,4.7,TF,Unfenced
2746,2025,F,3,Z4,Digitaria erianthra,NA,6.8,TF,Unfenced
2747,2025,F,3,Z4,Setaria incressata,NA,8.6,TF,Unfenced
2748,2025,F,3,Z4,NA,NA,9.1,TF,Unfenced
2749,2025,F,3,Z4,Cynadon dactylon,NA,11.6,TF,Unfenced
2750,2025,F,3,Z4,Eragrostis rigidior,NA,9.7,TF,Unfenced
2751,2025,F,3,Z4,Pogonarthria squarrosa,NA,8.3,TF,Unfenced
2752,2025,F,3,Z4,Digitaria erianthra,NA,8.1,TF,Unfenced
2753,2025,F,3,Z4,Mopane grass,NA,5.1,TF,Unfenced
2754,2025,F,3,Z4,Digitaria erianthra,NA,5.3,TF,Unfenced
2755,2025,F,3,Z4,Setaria incressata,NA,9.4,TF,Unfenced
2756,2025,F,3,Z4,NA,NA,9,TF,Unfenced
2757,2025,F,3,Z3,Cynadon dactylon,NA,7.2,TF,Unfenced
2758,2025,F,3,Z3,Pogonarthria squarrosa,NA,7.1,TF,Unfenced
2759,2025,F,3,Z3,Eragrostis viscosa,NA,7.2,TF,Unfenced
2760,2025,F,3,Z3,Setaria incressata,NA,7.5,TF,Unfenced
2761,2025,F,3,Z3,Eragrostis rigidior,NA,7,TF,Unfenced
2762,2025,F,3,Z3,Digitaria erianthra,NA,5.5,TF,Unfenced
2763,2025,F,3,Z3,NA,NA,3.9,TF,Unfenced
2764,2025,F,3,Z3,NA,NA,3.4,TF,Unfenced
2765,2025,F,3,Z3,Cynadon dactylon,NA,3.6,TF,Unfenced
2766,2025,F,3,Z3,Digitaria erianthra,NA,3.6,TF,Unfenced
2767,2025,F,3,Z3,NA,NA,4.6,TF,Unfenced
2768,2025,F,3,Z3,NA,NA,4.5,TF,Unfenced
2769,2025,F,3,Z3,Cynadon dactylon,NA,6.8,TF,Unfenced
2770,2025,F,3,Z3,Digitaria erianthra,NA,9.6,TF,Unfenced
2771,2025,F,3,Z3,Setaria incressata,NA,9.6,TF,Unfenced
2772,2025,F,3,Z3,Eragrostis viscosa,NA,9.8,TF,Unfenced
2773,2025,F,3,Z3,Cynadon dactylon,NA,19.4,TF,Unfenced
2774,2025,F,3,Z3,Digitaria erianthra,NA,8.5,TF,Unfenced
2775,2025,F,3,Z3,NA,NA,10.7,TF,Unfenced
2776,2025,F,3,Z3,NA,NA,11.7,TF,Unfenced
2777,2025,F,2,Z4,Cynadon dactylon,NA,8.5,F,Unfenced
2778,2025,F,2,Z4,Eragrostis rigidior,NA,7.9,F,Unfenced
2779,2025,F,2,Z4,Digitaria erianthra,NA,8,F,Unfenced
2780,2025,F,2,Z4,Setaria incressata,NA,8.1,F,Unfenced
2781,2025,F,2,Z4,Aristida ads,NA,3.9,F,Unfenced
2782,2025,F,2,Z4,Digitaria erianthra,NA,4.2,F,Unfenced
2783,2025,F,2,Z4,Cynadon dactylon,NA,4.6,F,Unfenced
2784,2025,F,2,Z4,Heteropogon  contortus,NA,4.3,F,Unfenced
2785,2025,F,2,Z4,Cynadon dactylon,NA,2.2,F,Unfenced
2786,2025,F,2,Z4,Eragrostis viscosa,NA,2,F,Unfenced
2787,2025,F,2,Z4,Pogonarthria squarrosa,NA,2.1,F,Unfenced
2788,2025,F,2,Z4,NA,NA,2,F,Unfenced
2789,2025,F,2,Z4,Cynadon dactylon,NA,6.9,F,Unfenced
2790,2025,F,2,Z4,Eragrostis viscosa,NA,6.1,F,Unfenced
2791,2025,F,2,Z4,NA,NA,6.4,F,Unfenced
2792,2025,F,2,Z4,NA,NA,6.3,F,Unfenced
2793,2025,F,2,Z4,Mopane grass,NA,2.9,F,Unfenced
2794,2025,F,2,Z4,NA,NA,2.6,F,Unfenced
2795,2025,F,2,Z4,NA,NA,2.8,F,Unfenced
2796,2025,F,2,Z4,NA,NA,2.9,F,Unfenced
2797,2025,F,2,Z3,Cynadon dactylon,NA,2.3,F,Unfenced
2798,2025,F,2,Z3,Digitaria erianthra,NA,2.3,F,Unfenced
2799,2025,F,2,Z3,Heteropogon  contortus,NA,3.7,F,Unfenced
2800,2025,F,2,Z3,Mopane grass,NA,4,F,Unfenced
2801,2025,F,2,Z3,Digitaria erianthra,NA,4.7,F,Unfenced
2802,2025,F,2,Z3,Cynadon dactylon,NA,3.9,F,Unfenced
2803,2025,F,2,Z3,Eragrostis rigidior,NA,4.4,F,Unfenced
2804,2025,F,2,Z3,NA,NA,4.5,F,Unfenced
2805,2025,F,2,Z3,Mopane grass,NA,4.3,F,Unfenced
2806,2025,F,2,Z3,Eragrostis rigidior,NA,4.6,F,Unfenced
2807,2025,F,2,Z3,Cynadon dactylon,NA,4.7,F,Unfenced
2808,2025,F,2,Z3,NA,NA,5,F,Unfenced
2809,2025,F,2,Z3,Chloris virgata,NA,6.1,F,Unfenced
2810,2025,F,2,Z3,Digitaria erianthra,NA,6.3,F,Unfenced
2811,2025,F,2,Z3,Mopane grass,NA,7.8,F,Unfenced
2812,2025,F,2,Z3,Heteropogon  contortus,NA,9.4,F,Unfenced
2813,2025,F,2,Z3,Cynadon dactylon,NA,NA,F,Unfenced
2814,2025,F,2,Z3,Cynadon dactylon,NA,4.2,F,Unfenced
2815,2025,F,2,Z3,Eragrostis rigidior,NA,4.1,F,Unfenced
2816,2025,F,2,Z3,Egyptium gigantum,NA,5,F,Unfenced
2817,2025,F,2,Z3,Digitaria erianthra,NA,5.4,F,Unfenced
2818,2025,F,2,Z1,Cynadon dactylon,NA,6.3,F,Fenced
2819,2025,F,2,Z1,Eragrostis curvula,NA,11.5,F,Fenced
2820,2025,F,2,Z1,Eragrostis rigidior,NA,9.2,F,Fenced
2821,2025,F,2,Z1,NA,NA,8.8,F,Fenced
2822,2025,F,2,Z1,Chloris virgata,NA,12,F,Fenced
2823,2025,F,2,Z1,Eragrostis rigidior,NA,10.7,F,Fenced
2824,2025,F,2,Z1,Cynadon dactylon,NA,10.7,F,Fenced
2825,2025,F,2,Z1,Eragrostis viscosa,NA,10.4,F,Fenced
2826,2025,F,2,Z1,Setaria incressata,NA,NA,F,Fenced
2827,2025,F,2,Z1,Eragrostis rigidior,NA,8.1,F,Fenced
2828,2025,F,2,Z1,Chloris virgata,NA,14.1,F,Fenced
2829,2025,F,2,Z1,Cynadon dactylon,NA,13.4,F,Fenced
2830,2025,F,2,Z1,Setaria incressata,NA,13.3,F,Fenced
2831,2025,F,2,Z1,Mopane grass,NA,NA,F,Fenced
2832,2025,F,2,Z1,Mopane grass,NA,11,F,Fenced
2833,2025,F,2,Z1,Eragrostis rigidior,NA,12.4,F,Fenced
2834,2025,F,2,Z1,Panicum maximum,NA,11.7,F,Fenced
2835,2025,F,2,Z1,NA,NA,10.9,F,Fenced
2836,2025,F,2,Z1,Mopane grass,NA,3.8,F,Fenced
2837,2025,F,2,Z1,Eragrostis rigidior,NA,3.9,F,Fenced
2838,2025,F,2,Z1,Digitaria erianthra,NA,4,F,Fenced
2839,2025,F,2,Z1,Setaria incressata,NA,4,F,Fenced
2840,2025,F,2,Z2,Digitaria erianthra,NA,7.5,F,Fenced
2841,2025,F,2,Z2,Setaria incressata,NA,7.1,F,Fenced
2842,2025,F,2,Z2,Mopane grass,NA,7.2,F,Fenced
2843,2025,F,2,Z2,NA,NA,7.2,F,Fenced
2844,2025,F,2,Z2,Eragrostis rigidior,NA,7.5,F,Fenced
2845,2025,F,2,Z2,Egyptium gigantum,NA,7.9,F,Fenced
2846,2025,F,2,Z2,Mopane grass,NA,7.1,F,Fenced
2847,2025,F,2,Z2,Digitaria erianthra,NA,8.8,F,Fenced
2848,2025,F,2,Z2,Chloris virgata,NA,17.5,F,Fenced
2849,2025,F,2,Z2,Aristida ads,NA,20.7,F,Fenced
2850,2025,F,2,Z2,Cynadon dactylon,NA,20.5,F,Fenced
2851,2025,F,2,Z2,Eragrostis rigidior,NA,19.7,F,Fenced
2852,2025,F,2,Z2,Heteropogon  contortus,NA,NA,F,Fenced
2853,2025,F,2,Z2,Perotis petens,NA,NA,F,Fenced
2854,2025,F,2,Z2,Egyptium gigantum,NA,10.9,F,Fenced
2855,2025,F,2,Z2,Pogonarthria squarrosa,NA,7.6,F,Fenced
2856,2025,F,2,Z2,Digitaria erianthra,NA,7.3,F,Fenced
2857,2025,F,2,Z2,NA,NA,8,F,Fenced
2858,2025,F,2,Z2,Digitaria erianthra,NA,9.1,F,Fenced
2859,2025,F,2,Z2,Setaria incressata,NA,7.7,F,Fenced
2860,2025,F,2,Z2,Aristida ads,NA,7.4,F,Fenced
2861,2025,F,2,Z2,NA,NA,8,F,Fenced
2862,2025,A,1,Z3,Panicum maximum,NA,4.9,C,Unfenced
2863,2025,A,1,Z3,Chloris virgata,NA,6.8,C,Unfenced
2864,2025,A,1,Z3,E.cylindriflora,NA,6.2,C,Unfenced
2865,2025,A,1,Z3,NA,NA,1.6,C,Unfenced
2866,2025,A,1,Z3,CEx,NA,17.3,C,Unfenced
2867,2025,A,1,Z3,Digitaria erianthra,NA,16.7,C,Unfenced
2868,2025,A,1,Z3,NA,NA,16.9,C,Unfenced
2869,2025,A,1,Z3,NA,NA,14.2,C,Unfenced
2870,2025,A,1,Z3,U.mossambicensis,NA,13,C,Unfenced
2871,2025,A,1,Z3,Heteropogon contortus,NA,20.7,C,Unfenced
2872,2025,A,1,Z3,CEx,NA,20.8,C,Unfenced
2873,2025,A,1,Z3,NA,NA,22.3,C,Unfenced
2874,2025,A,1,Z3,SSp,NA,28.9,C,Unfenced
2875,2025,A,1,Z3,Themeda triandra,NA,23.2,C,Unfenced
2876,2025,A,1,Z3,Digitaria erianthra,NA,19,C,Unfenced
2877,2025,A,1,Z3,Aristida ads,NA,16.1,C,Unfenced
2878,2025,A,1,Z3,Bracharia serrata,NA,NA,C,Unfenced
2879,2025,A,1,Z3,Heteropogon contortus,NA,15.5,C,Unfenced
2880,2025,A,1,Z3,Digitaria erianthra,NA,19.8,C,Unfenced
2881,2025,A,1,Z3,Setaria incressata,NA,20,C,Unfenced
2882,2025,A,1,Z3,NA,NA,20.5,C,Unfenced
2883,2025,A,1,Z4,Heteropogon contortus,NA,55.3,C,Unfenced
2884,2025,A,1,Z4,U.mossambicensis,NA,38.3,C,Unfenced
2885,2025,A,1,Z4,NA,NA,34.7,C,Unfenced
2886,2025,A,1,Z4,NA,NA,30.5,C,Unfenced
2887,2025,A,1,Z4,H.hirta,NA,24.6,C,Unfenced
2888,2025,A,1,Z4,Pinhole,NA,16.7,C,Unfenced
2889,2025,A,1,Z4,Digitaria erianthra,NA,15.2,C,Unfenced
2890,2025,A,1,Z4,U.mossambicensis,NA,18.5,C,Unfenced
2891,2025,A,1,Z4,U.mossambicensis,NA,20.4,C,Unfenced
2892,2025,A,1,Z4,Heteropogon contortus,NA,16.5,C,Unfenced
2893,2025,A,1,Z4,Wireleaf,NA,16.8,C,Unfenced
2894,2025,A,1,Z4,SSp,NA,13.9,C,Unfenced
2895,2025,A,1,Z4,H.hirta,NA,24.5,C,Unfenced
2896,2025,A,1,Z4,U.mossambicensis,NA,28.6,C,Unfenced
2897,2025,A,1,Z4,Mopane grass,NA,28,C,Unfenced
2898,2025,A,1,Z4,NA,NA,26.5,C,Unfenced
2899,2025,A,1,Z4,U.mossambicensis,NA,41.7,C,Unfenced
2900,2025,A,1,Z4,Heteropogon contortus,NA,34.5,C,Unfenced
2901,2025,A,1,Z4,Pinhole,NA,26.7,C,Unfenced
2902,2025,A,1,Z4,Bracharia serrata,NA,25.3,C,Unfenced
2903,2025,A,1,Z4,Diheteropogon anplactence,NA,NA,C,Unfenced
2904,2025,A,1,Z4,Themeda triandra,NA,NA,C,Unfenced
2905,2025,A,1,Z2,U.mossambicensis,NA,29.9,C,Fenced
2906,2025,A,1,Z2,Pinhole,NA,31.3,C,Fenced
2907,2025,A,1,Z2,Heteropogon contortus,NA,28.1,C,Fenced
2908,2025,A,1,Z2,NA,NA,28,C,Fenced
2909,2025,A,1,Z2,Andropogon eucomas,NA,21.3,C,Fenced
2910,2025,A,1,Z2,Hfili,NA,21.6,C,Fenced
2911,2025,A,1,Z2,SSp,NA,19.1,C,Fenced
2912,2025,A,1,Z2,Heteropogon contortus,NA,20,C,Fenced
2913,2025,A,1,Z2,Bracharia serrata,NA,NA,C,Fenced
2914,2025,A,1,Z2,U.mossambicensis,NA,20.7,C,Fenced
2915,2025,A,1,Z2,CEx,NA,19,C,Fenced
2916,2025,A,1,Z2,SSp,NA,17.5,C,Fenced
2917,2025,A,1,Z2,NA,NA,3.5,C,Fenced
2918,2025,A,1,Z2,H.Dissoluta,NA,28.2,C,Fenced
2919,2025,A,1,Z2,Hfili,NA,24.9,C,Fenced
2920,2025,A,1,Z2,SSp,NA,28,C,Fenced
2921,2025,A,1,Z2,NA,NA,32.1,C,Fenced
2922,2025,A,1,Z2,Diheteropogon anplactence,NA,10.2,C,Fenced
2923,2025,A,1,Z2,Heteropogon contortus,NA,12.2,C,Fenced
2924,2025,A,1,Z2,NA,NA,13.7,C,Fenced
2925,2025,A,1,Z2,NA,NA,11.8,C,Fenced
2926,2025,A,1,Z1,Heteropogon contortus,NA,7.4,C,Fenced
2927,2025,A,1,Z1,Aristida ads,NA,6.2,C,Fenced
2928,2025,A,1,Z1,U.mossambicensis,NA,6.9,C,Fenced
2929,2025,A,1,Z1,Digitaria erianthra,NA,12.8,C,Fenced
2930,2025,A,1,Z1,Setaria incressata,NA,NA,C,Fenced
2931,2025,A,1,Z1,Hfili,NA,26.5,C,Fenced
2932,2025,A,1,Z1,U.mossambicensis,NA,28.1,C,Fenced
2933,2025,A,1,Z1,CEx,NA,25.9,C,Fenced
2934,2025,A,1,Z1,SSp,NA,25.2,C,Fenced
2935,2025,A,1,Z1,Cymbopogon plari,NA,0,C,Fenced
2936,2025,A,1,Z1,NA,NA,0,C,Fenced
2937,2025,A,1,Z1,NA,NA,13.5,C,Fenced
2938,2025,A,1,Z1,NA,NA,15,C,Fenced
2939,2025,A,1,Z1,Diheteropogon anplactence,NA,20,C,Fenced
2940,2025,A,1,Z1,Digitaria erianthra,NA,17.6,C,Fenced
2941,2025,A,1,Z1,Heteropogon contortus,NA,14.1,C,Fenced
2942,2025,A,1,Z1,NA,NA,12.8,C,Fenced
2943,2025,A,1,Z1,Diheteropogon anplactence,NA,77.2,C,Fenced
2944,2025,A,1,Z1,H.Dissoluta,NA,24.2,C,Fenced
2945,2025,A,1,Z1,Digitaria erianthra,NA,18.8,C,Fenced
2946,2025,A,1,Z1,U.mossambicensis,NA,16.5,C,Fenced
2947,2025,B,1,Z1,CEx,NA,7.6,C,Fenced
2948,2025,D,5,Z3,Aristida ads,NA,2.4,THF,Fenced
2949,2025,D,5,Z3,NA,NA,2.4,THF,Fenced
2950,2025,D,5,Z3,NA,NA,2.4,THF,Fenced
2951,2025,D,5,Z3,NA,NA,2.4,THF,Fenced
2952,2025,D,5,Z3,Aristida ads,NA,4.9,THF,Fenced
2953,2025,D,5,Z3,Eragrostis gummiflua,NA,4,THF,Fenced
2954,2025,D,5,Z3,Setaria incressata,NA,4.3,THF,Fenced
2955,2025,D,5,Z3,Mopane grass,NA,4.8,THF,Fenced
2956,2025,D,5,Z3,Heteropogon  contortus,NA,NA,THF,Fenced
2957,2025,D,5,Z3,Heteropogon  contortus,NA,4,THF,Fenced
2958,2025,D,5,Z3,Cymbopogon excavatus,NA,6.1,THF,Fenced
2959,2025,D,5,Z3,NA,NA,5.3,THF,Fenced
2960,2025,D,5,Z3,NA,NA,8.3,THF,Fenced
2961,2025,D,5,Z3,Heteropogon  contortus,NA,10.5,THF,Fenced
2962,2025,D,5,Z3,Eragrostis rigidior,NA,10.8,THF,Fenced
2963,2025,D,5,Z3,NA,NA,10.9,THF,Fenced
2964,2025,D,5,Z3,NA,NA,11.5,THF,Fenced
2965,2025,D,5,Z3,Eragrostis rigidior,NA,26.6,THF,Fenced
2966,2025,D,5,Z3,Mopane grass,NA,20.2,THF,Fenced
2967,2025,D,5,Z3,Heteropogon  contortus,NA,15.2,THF,Fenced
2968,2025,D,5,Z3,Eragrostis viscosa,NA,13.5,THF,Fenced
2969,2025,D,5,Z3,Aristida ads,NA,NA,THF,Fenced
2970,2025,D,5,Z1,Setaria incressata,NA,3.7,THF,Fenced
2971,2025,D,5,Z1,Heteropogon  contortus,NA,3.4,THF,Fenced
2972,2025,D,5,Z1,Bracharia brizantha,NA,4.2,THF,Fenced
2973,2025,D,5,Z1,Aristida ads,NA,4.6,THF,Fenced
2974,2025,D,5,Z1,D. gigantum,NA,NA,THF,Fenced
2975,2025,D,5,Z1,Heteropogon  contortus,NA,10.7,THF,Fenced
2976,2025,D,5,Z1,Bracharia negropedata,NA,16.6,THF,Fenced
2977,2025,D,5,Z1,Aristida ads,NA,21.6,THF,Fenced
2978,2025,D,5,Z1,NA,NA,21.9,THF,Fenced
2979,2025,D,5,Z1,Heteropogon  contortus,NA,10.7,THF,Fenced
2980,2025,D,5,Z1,Eragrostis viscosa,NA,16.6,THF,Fenced
2981,2025,D,5,Z1,Mopane grass,NA,21.6,THF,Fenced
2982,2025,D,5,Z1,NA,NA,21.9,THF,Fenced
2983,2025,D,5,Z1,Pogonarthria squarrosa,NA,7.5,THF,Fenced
2984,2025,D,5,Z1,Setaria incressata,NA,9.5,THF,Fenced
2985,2025,D,5,Z1,Eragrostis viscosa,NA,10.6,THF,Fenced
2986,2025,D,5,Z1,Diheteropogon anplactence,NA,9.6,THF,Fenced
2987,2025,D,5,Z1,Enteropogon macrostachyus,NA,14.9,THF,Fenced
2988,2025,D,5,Z1,Heteropogon contortus,NA,15.5,THF,Fenced
2989,2025,D,5,Z1,Cymbopogon nardus,NA,15.5,THF,Fenced
2990,2025,D,5,Z1,Aristida ads,NA,16.5,THF,Fenced
2991,2025,D,5,Z1,Panicum maximum,NA,NA,THF,Fenced
2992,2025,D,5,Z1,Bracharia brizantha,NA,NA,THF,Fenced
2993,2025,D,5,Z2,Heteropogon contortus,NA,11.7,THF,Unfenced
2994,2025,D,5,Z2,Bracharia brizantha,NA,11.4,THF,Unfenced
2995,2025,D,5,Z2,Eragrostis viscosa,NA,8,THF,Unfenced
2996,2025,D,5,Z2,Eragrostis rigidior,NA,8,THF,Unfenced
2997,2025,D,5,Z2,Eragrostis gummiflua,NA,NA,THF,Unfenced
2998,2025,D,5,Z2,Setaria incressata,NA,NA,THF,Unfenced
2999,2025,D,5,Z2,Digitaria erianthra,NA,NA,THF,Unfenced
3000,2025,D,5,Z2,Bracharia brizantha,NA,5.4,THF,Unfenced
3001,2025,D,5,Z2,Eragrostis viscosa,NA,5,THF,Unfenced
3002,2025,D,5,Z2,Aristida diffusa,NA,7.5,THF,Unfenced
3003,2025,D,5,Z2,Mopane grass,NA,5,THF,Unfenced
3004,2025,D,5,Z2,Eragrostis rigidior,NA,6.6,THF,Unfenced
3005,2025,D,5,Z2,Bracharia brizantha,NA,6.1,THF,Unfenced
3006,2025,D,5,Z2,Mopane grass,NA,5.9,THF,Unfenced
3007,2025,D,5,Z2,NA,NA,5.9,THF,Unfenced
3008,2025,D,5,Z2,Mopane grass,NA,10.5,THF,Unfenced
3009,2025,D,5,Z2,Setaria incressata,NA,7.9,THF,Unfenced
3010,2025,D,5,Z2,Bracharia brizantha,NA,8.7,THF,Unfenced
3011,2025,D,5,Z2,Aristida ads,NA,8.3,THF,Unfenced
3012,2025,D,5,Z2,Eragrostis cylindiflora,NA,NA,THF,Unfenced
3013,2025,D,5,Z2,Eragrostis cylindiflora,NA,2.3,THF,Unfenced
3014,2025,D,5,Z2,Eragrostis viscosa,NA,2.3,THF,Unfenced
3015,2025,D,5,Z2,Aristida diffusa,NA,3.9,THF,Unfenced
3016,2025,D,5,Z2,Perotis petens,NA,4.7,THF,Unfenced
3017,2025,D,5,Z2,Mopane grass,NA,NA,THF,Unfenced
3018,2025,D,5,Z4,Mopane grass,NA,4.7,THF,Unfenced
3019,2025,D,5,Z4,Setaria incressata,NA,6.4,THF,Unfenced
3020,2025,D,5,Z4,Eragrostis rigidior,NA,8.8,THF,Unfenced
3021,2025,D,5,Z4,NA,NA,9.3,THF,Unfenced
3022,2025,D,5,Z4,Mopane grass,NA,14.1,THF,Unfenced
3023,2025,D,5,Z4,Diheteropogon anplactence,NA,14.5,THF,Unfenced
3024,2025,D,5,Z4,NA,NA,13.3,THF,Unfenced
3025,2025,D,5,Z4,NA,NA,13.8,THF,Unfenced
3026,2025,D,5,Z4,Mopane grass,NA,5.6,THF,Unfenced
3027,2025,D,5,Z4,Heteropogon contortus,NA,9.6,THF,Unfenced
3028,2025,D,5,Z4,Eragrostis gummiflua,NA,10.8,THF,Unfenced
3029,2025,D,5,Z4,Eragrostis viscosa,NA,9.2,THF,Unfenced
3030,2025,D,5,Z4,Eragrostis viscosa,NA,6.8,THF,Unfenced
3031,2025,D,5,Z4,Cymbopogon nardus,NA,5.8,THF,Unfenced
3032,2025,D,5,Z4,Aristida ads,NA,5,THF,Unfenced
3033,2025,D,5,Z4,Bracharia brizantha,NA,7.8,THF,Unfenced
3034,2025,D,5,Z4,Mopane grass,NA,7.8,THF,Unfenced
3035,2025,D,5,Z4,Eragrostis gummiflua,NA,NA,THF,Unfenced
3036,2025,D,5,Z4,Eragrostis superba,NA,7.8,THF,Unfenced
3037,2025,D,5,Z4,Eragrostis viscosa,NA,5.7,THF,Unfenced
3038,2025,D,5,Z4,Heteropogon contortus,NA,6.5,THF,Unfenced
3039,2025,D,5,Z4,Aristida congesta B,NA,7.7,THF,Unfenced
3040,2025,D,5,Z4,Aristida diffusa,NA,NA,THF,Unfenced
3041,2025,D,5,Z4,Mopane grass,NA,NA,THF,Unfenced
3042,2025,D,4,Z1,Heteropogon contortus,NA,2,TFB,Fenced
3043,2025,D,4,Z1,Aristida ads,NA,2,TFB,Fenced
3044,2025,D,4,Z1,Pogonarthria squarrosa,NA,2,TFB,Fenced
3045,2025,D,4,Z1,Setaria incressata,NA,2,TFB,Fenced
3046,2025,D,4,Z1,Perotis petens,NA,2,TFB,Fenced
3047,2025,D,4,Z1,Heteropogon contortus,NA,10.1,TFB,Fenced
3048,2025,D,4,Z1,Setaria incressata,NA,7.5,TFB,Fenced
3049,2025,D,4,Z1,Eragrostis gummiflua,NA,8,TFB,Fenced
3050,2025,D,4,Z1,Eragrostis viscosa,NA,7,TFB,Fenced
3051,2025,D,4,Z1,Aristida ads,NA,NA,TFB,Fenced
3052,2025,D,4,Z1,Bracharia brizantha,NA,2.9,TFB,Fenced
3053,2025,D,4,Z1,Aristida ads,NA,4,TFB,Fenced
3054,2025,D,4,Z1,Eragrostis gummiflua,NA,5.1,TFB,Fenced
3055,2025,D,4,Z1,Setaria incressata,NA,5.2,TFB,Fenced
3056,2025,D,4,Z1,Mopane grass,NA,NA,TFB,Fenced
3057,2025,D,4,Z1,Setaria incressata,NA,3.2,TFB,Fenced
3058,2025,D,4,Z1,Panicum maximum,NA,4.6,TFB,Fenced
3059,2025,D,4,Z1,Aristida ads,NA,5.6,TFB,Fenced
3060,2025,D,4,Z1,NA,NA,6.1,TFB,Fenced
3061,2025,D,4,Z1,Panicum maximum,NA,35.9,TFB,Fenced
3062,2025,D,4,Z1,Bracharia negropedata,NA,27.1,TFB,Fenced
3063,2025,D,4,Z1,Cymbopogon nardus,NA,24.3,TFB,Fenced
3064,2025,D,4,Z1,Heteropogon contortus,NA,24.6,TFB,Fenced
3065,2025,D,4,Z1,Setaria incressata,NA,NA,TFB,Fenced
3066,2025,D,4,Z3,Pogonarthria squarrosa,NA,1.7,TFB,Fenced
3067,2025,D,4,Z3,Setaria incressata,NA,1.7,TFB,Fenced
3068,2025,D,4,Z3,Mopane grass,NA,1.8,TFB,Fenced
3069,2025,D,4,Z3,Eragrostis gummiflua,NA,2.8,TFB,Fenced
3070,2025,D,4,Z3,Eragrostis superba,NA,27.9,TFB,Fenced
3071,2025,D,4,Z3,Sporobolus africanus,NA,18.9,TFB,Fenced
3072,2025,D,4,Z3,Mopane grass,NA,17.6,TFB,Fenced
3073,2025,D,4,Z3,Eragrostis gummiflua,NA,13.8,TFB,Fenced
3074,2025,D,4,Z3,Chloris virgata,NA,NA,TFB,Fenced
3075,2025,D,4,Z3,Setaria incressata,NA,18.5,TFB,Fenced
3076,2025,D,4,Z3,Heteropogon contortus,NA,17.4,TFB,Fenced
3077,2025,D,4,Z3,Diheteropogon anplactence,NA,17,TFB,Fenced
3078,2025,D,4,Z3,Mopane grass,NA,19.6,TFB,Fenced
3079,2025,D,4,Z3,Eragrostis gummiflua,NA,5.1,TFB,Fenced
3080,2025,D,4,Z3,Mopane grass,NA,16.1,TFB,Fenced
3081,2025,D,4,Z3,Diheteropogon anplactence,NA,25.4,TFB,Fenced
3082,2025,D,4,Z3,Heteropogon contortus,NA,28.9,TFB,Fenced
3083,2025,D,4,Z3,Heteropogon contortus,NA,9.6,TFB,Fenced
3084,2025,D,4,Z3,Diheteropogon anplactence,NA,8.9,TFB,Fenced
3085,2025,D,4,Z3,Setaria incressata,NA,8.9,TFB,Fenced
3086,2025,D,4,Z3,Aristida ads,NA,10.2,TFB,Fenced
3087,2025,D,4,Z4,Heteropogon contortus,NA,5.1,TFB,Unfenced
3088,2025,D,4,Z4,Eragrostis gummiflua,NA,6.9,TFB,Unfenced
3089,2025,D,4,Z4,Setaria incressata,NA,12,TFB,Unfenced
3090,2025,D,4,Z4,Eragrostis superba,NA,13.5,TFB,Unfenced
3091,2025,D,4,Z4,Mopane grass,NA,17.3,TFB,Unfenced
3092,2025,D,4,Z4,Bracharia brizantha,NA,17.4,TFB,Unfenced
3093,2025,D,4,Z4,Aristida ads,NA,18.3,TFB,Unfenced
3094,2025,D,4,Z4,Panicum maximum,NA,19.5,TFB,Unfenced
3095,2025,D,4,Z4,Heteropogon contortus,NA,NA,TFB,Unfenced
3096,2025,D,4,Z4,Aristida diffusa,NA,6.3,TFB,Unfenced
3097,2025,D,4,Z4,Bracharia brizantha,NA,5.3,TFB,Unfenced
3098,2025,D,4,Z4,Setaria incressata,NA,4.9,TFB,Unfenced
3099,2025,D,4,Z4,Pogonarthria squarrosa,NA,8.3,TFB,Unfenced
3100,2025,D,4,Z4,Mopane grass,NA,NA,TFB,Unfenced
3101,2025,D,4,Z4,Heteropogon contortus,NA,NA,TFB,Unfenced
3102,2025,D,4,Z4,Melenis repens,NA,8.9,TFB,Unfenced
3103,2025,D,4,Z4,Bracharia brizantha,NA,12,TFB,Unfenced
3104,2025,D,4,Z4,Cymbopogon nardus,NA,11.6,TFB,Unfenced
3105,2025,D,4,Z4,Heteropogon contortus,NA,11.9,TFB,Unfenced
3106,2025,D,4,Z4,Panicum maximum,NA,NA,TFB,Unfenced
3107,2025,D,4,Z4,Digitaria erianthra,NA,4.6,TFB,Unfenced
3108,2025,D,4,Z4,Heteropogon contortus,NA,5.8,TFB,Unfenced
3109,2025,D,4,Z4,Mopane grass,NA,7.7,TFB,Unfenced
3110,2025,D,4,Z4,Pogonarthria squarrosa,NA,7.3,TFB,Unfenced
