Year,Site,Plot,Subplot,Spp_name,Grazing_value,DPM_Height,Treatment
2024,E,4,Z4,Heteropogon contortus,Moderate,5.3,TFB
2024,E,4,Z4,Eragrostis rigidior,Moderate,7.3,TFB
2024,E,4,Z4,,,10.2,TFB
2024,E,4,Z4,Heteropogon contortus,Moderate,13.5,TFB
2024,E,4,Z4,,,15.7,TFB
2024,E,4,Z4,,,18.8,TFB
2024,E,4,Z4,,,19,TFB
2024,E,4,Z4,Enteropogon macrostachyus,High,7,TFB
2024,E,4,Z4,Urochloa mosambicensis,Moderate,5.3,TFB
2024,E,4,Z4,Heteropogon contortus,Moderate,5.5,TFB
2024,E,4,Z4,,,6,TFB
2024,E,5,Z1,Eragrostis rigidior,Moderate,5.8,THF
2024,E,5,Z1,Brachiaria nigropedata,High,5.8,THF
2024,E,5,Z1,Heteropogon contortus,Moderate,9.8,THF
2024,E,5,Z1,Enteropogon macrostachyus,High,8.5,THF
2024,E,5,Z1,Pogonarthria squarrosa ,Low,NA,THF
2024,E,5,Z1,Digitaria eriantha,High,15.3,THF
2024,E,5,Z1,Panicum maximum,High,15.8,THF
2024,E,5,Z1,Heteropogon contortus,Moderate,13.8,THF
2024,E,5,Z1,Eragrostis gummiflua,Low,14.5,THF
2024,E,5,Z1,Enteropogon macrostachyus,High,8.7,THF
2024,E,5,Z1,Panicum maximum,High,11.4,THF
2024,E,5,Z1,,,13.4,THF
2024,E,5,Z1,,,11.4,THF
2024,E,5,Z1,Aristida adscensionis,Low,8.7,THF
2024,E,5,Z1,Heteropogon contortus,Moderate,8.5,THF
2024,E,5,Z1,Cymbopogon excavatus,Low,8.5,THF
2024,E,5,Z1,,,8.3,THF
2024,E,5,Z1,Heteropogon contortus,Moderate,10,THF
2024,E,5,Z1,Eragrostis rigidior,Moderate,10.6,THF
2024,E,5,Z1,,,10.4,THF
2024,E,5,Z1,,,10.5,THF
2024,E,5,Z2,Panicum maximum,High,8.9,THF
2024,E,5,Z2,,,9.1,THF
2024,E,5,Z2,,,9.7,THF
2024,E,5,Z2,,,10.3,THF
2024,E,5,Z2,Panicum maximum,High,10.8,THF
2024,E,5,Z2,Enteropogon macrostachyus,High,10.8,THF
2024,E,5,Z2,Heteropogon contortus,Moderate,8.9,THF
2024,E,5,Z2,,,7.7,THF
2024,E,5,Z2,Brachiaria nigropedata,High,12.2,THF
2024,E,5,Z2,Heteropogon contortus,Moderate,11.3,THF
2024,E,5,Z2,Digitaria eriantha,High,10.5,THF
2024,E,5,Z2,,,10.5,THF
2024,E,5,Z2,Eragrostis rigidior,Moderate,12.9,THF
2024,E,5,Z2,Heteropogon contortus,Moderate,15,THF
2024,E,5,Z2,Pogonarthria squarrosa ,Low,14.3,THF
2024,E,5,Z2,Aristida adscensionis,Low,5.6,THF
2024,E,5,Z2,Enteropogon macrostachyus,High,10.7,THF
2024,E,5,Z2,Heteropogon contortus,Moderate,10.6,THF
2024,E,5,Z2,Aristida adscensionis,Low,10.4,THF
2024,E,5,Z2,,,10.1,THF
2024,E,5,Z3,Aristida adscensionis,Low,10.6,THF
2024,E,5,Z3,Digitaria eriantha,High,10.2,THF
2024,E,5,Z3,Eragrostis gummiflua,Low,10.5,THF
2024,E,5,Z3,,,10.4,THF
2024,E,5,Z3,Eragrostis gummiflua,Low,5.1,THF
2024,E,5,Z3,Eragrostis rigidior,Moderate,13.2,THF
2024,E,5,Z3,Heteropogon contortus,Moderate,11.4,THF
2024,E,5,Z3,Digitaria eriantha,High,19.9,THF
2024,E,5,Z3,Pogonarthria squarrosa ,Low,NA,THF
2024,E,5,Z3,Heteropogon contortus,Moderate,6.8,THF
2024,E,5,Z3,Digitaria eriantha,High,8.1,THF
2024,E,5,Z3,Panicum maximum,High,8.1,THF
2024,E,5,Z3,,,8.8,THF
2024,E,5,Z3,Aristida adscensionis,Low,6.3,THF
2024,E,5,Z3,Eragrostis gummiflua,Low,6,THF
2024,E,5,Z3,Eragrostis rigidior,Moderate,8.3,THF
2024,E,5,Z3,Heteropogon contortus,Moderate,7.2,THF
2024,E,5,Z3,Enteropogon macrostachyus,High,NA,THF
2024,E,5,Z3,Aristida adscensionis,Low,2.8,THF
2024,E,5,Z3,Heteropogon contortus,Moderate,2.8,THF
2024,E,5,Z3,,,2.8,THF
2024,E,5,Z3,,,2.8,THF
2024,E,5,Z4,Heteropogon contortus,Moderate,13.2,THF
2024,E,5,Z4,Enteropogon macrostachyus,High,12,THF
2024,E,5,Z4,,,11.4,THF
2024,E,5,Z4,,,11.6,THF
2024,E,5,Z4,Pogonarthria squarrosa ,Low,8.3,THF
2024,E,5,Z4,Brachiaria nigropedata,High,8.4,THF
2024,E,5,Z4,,,9.1,THF
2024,E,5,Z4,,,10,THF
2024,E,5,Z4,Brachiaria nigropedata,High,13.2,THF
2024,E,5,Z4,Digitaria eriantha,High,12.7,THF
2024,E,5,Z4,Panicum maximum,High,12.2,THF
2024,E,5,Z4,,,12.3,THF
2024,E,5,Z4,Enteropogon macrostachyus,High,11.6,THF
2024,E,5,Z4,Digitaria eriantha,High,12.2,THF
2024,E,5,Z4,Sporobolus africanus,Low,12.3,THF
2024,E,5,Z4,,,13.1,THF
2024,E,5,Z4,Enteropogon macrostachyus,High,5.1,THF
2024,E,5,Z4,Aristida adscensionis,Low,12.8,THF
2024,E,5,Z4,Sporobolus ioclados,Moderate,12.5,THF
2024,E,5,Z4,,,12.1,THF
2024,F,1,Z1,Heteropogon contortus,Moderate,4,C
2024,F,1,Z1,Eragrostis rigidior,Moderate,5.6,C
2024,F,1,Z1,,,3.8,C
2024,F,1,Z1,,,13.6,C
2024,F,1,Z1,Heteropogon contortus,Moderate,3.4,C
2024,F,1,Z1,Eragrostis rigidior,Moderate,20.7,C
2024,F,1,Z1,Eragrostis gummiflua,Low,7.8,C
2024,F,1,Z1,,,3.6,C
2024,F,1,Z1,Aristida congesta C,Low,3.5,C
2024,F,1,Z1,Heteropogon contortus,Moderate,4.7,C
2024,F,1,Z1,Eragrostis rigidior,Moderate,4.8,C
2024,F,1,Z1,Eragrostis gummiflua,Low,5.2,C
2024,F,1,Z1,Aristida adscensionis,Low,9,C
2024,F,1,Z1,Eragrostis rigidior,Low,12.7,C
2024,F,1,Z1,Eragrostis gummiflua,Low,12.8,C
2024,F,1,Z1,Eragrostis superba,Moderate,12.7,C
2024,F,1,Z1,Eragrostis rigidior,Moderate,5.5,C
2024,F,1,Z1,Eragrostis gummiflua,Low,5.9,C
2024,F,1,Z1,Eragrostis superba,Moderate,7.9,C
2024,F,1,Z1,,,7.5,C
2024,F,1,Z2,Heteropogon contortus,Moderate,4.9,C
2024,F,1,Z2,Eragrostis rigidior,Moderate,7.8,C
2024,F,1,Z2,Eragrostis gummiflua,Low,7.5,C
2024,F,1,Z2,Digitaria eriantha,High,13.3,C
2024,F,1,Z2,Heteropogon contortus,Moderate,19.7,C
2024,F,1,Z2,Eragrostis rigidior,Moderate,10.5,C
2024,F,1,Z2,Eragrostis gummiflua,Low,20,C
2024,F,1,Z2,Panicum maximum,High,22.5,C
2024,F,1,Z2,Aristida junciformis,Low,9.8,C
2024,F,1,Z2,Digitaria eriantha,High,8.7,C
2024,F,1,Z2,Heteropogon contortus,Moderate,8.9,C
2024,F,1,Z2,,,8.2,C
2024,F,1,Z2,Heteropogon contortus,Moderate,8.6,C
2024,F,1,Z2,Eragrostis rigidior,Moderate,8.6,C
2024,F,1,Z2,Eragrostis superba,Moderate,8.3,C
2024,F,1,Z2,Panicum maximum,High,7.7,C
2024,F,1,Z2,Eragrostis rigidior,Moderate,15.3,C
2024,F,1,Z2,Eragrostis gummiflua,Low,14.7,C
2024,F,1,Z2,,,13.6,C
2024,F,1,Z2,,,13.8,C
2024,F,1,Z3,Heteropogon contortus,Moderate,5.4,C
2024,F,1,Z3,Eragrostis rigidior,Moderate,5.1,C
2024,F,1,Z3,Eragrostis gummiflua,Low,4.6,C
2024,F,1,Z3,Loudetia simplex,Moderate,12.8,C
2024,F,1,Z3,Eragrostis gummiflua,Low,3.4,C
2024,F,1,Z3,Aristida  canescens,Low,4.8,C
2024,F,1,Z3,,,5.4,C
2024,F,1,Z3,,,7.8,C
2024,F,1,Z3,Eragrostis gummiflua,Low,2.2,C
2024,F,1,Z3,,,2.1,C
2024,F,1,Z3,,,2,C
2024,F,1,Z3,,,2.4,C
2024,F,1,Z3,Digitaria eriantha,High,2.4,C
2024,F,1,Z3,Brachiaria brizantha,Moderate,4,C
2024,F,1,Z3,Eragrostis rigidior,Moderate,4.5,C
2024,F,1,Z3,Heteropogon contortus,Moderate,4.5,C
2024,F,1,Z3,Eragrostis rigidior,Moderate,3.4,C
2024,F,1,Z3,Eragrostis gummiflua,Low,4.3,C
2024,F,1,Z3,,,4.8,C
2024,F,1,Z3,,,5,C
2024,F,1,Z4,Eragrostis gummiflua,Low,1.6,C
2024,F,1,Z4,Digitaria eriantha,High,3.3,C
2024,F,1,Z4,Heteropogon contortus,Moderate,3.7,C
2024,F,1,Z4,,,4.4,C
2024,F,1,Z4,Eragrostis gummiflua,Low,4.6,C
2024,F,1,Z4,Eragrostis rigidior,Moderate,4.7,C
2024,F,1,Z4,Heteropogon contortus,Moderate,5.1,C
2024,F,1,Z4,Aristida congesta C,Low,5.2,C
2024,F,1,Z4,Eragrostis gummiflua,Low,8.7,C
2024,F,1,Z4,Aristida diffusa,Low,6.6,C
2024,F,1,Z4,,,4.8,C
2024,F,1,Z4,,,5.1,C
2024,F,1,Z4,Aristida congesta B,Low,7.7,C
2024,F,1,Z4,Heteropogon contortus,Moderate,6.6,C
2024,F,1,Z4,Eragrostis rigidior,Moderate,7.9,C
2024,F,1,Z4,Eragrostis gummiflua,Low,7.8,C
2024,F,1,Z4,Eragrostis superba,Moderate,NA,C
2024,F,1,Z4,Eragrostis gummiflua,Low,3.6,C
2024,F,1,Z4,Urochloa panicoides,Low,3.5,C
2024,F,1,Z4,Aristida diffusa,Low,3.6,C
2024,F,1,Z4,,,3.6,C
2024,F,2,Z1,Aristida congesta B,Low,5.3,F
2024,F,2,Z1,Heteropogon contortus,Moderate,5.1,F
2024,F,2,Z1,Eragrostis rigidior,Moderate,5,F
2024,F,2,Z1,Digitaria eriantha,High,4.8,F
2024,F,2,Z1,Panicum maximum,High,5.6,F
2024,F,2,Z1,,,5.6,F
2024,F,2,Z1,,,5.6,F
2024,F,2,Z1,,,5.7,F
2024,F,2,Z1,Cynodon dactylon ,High,8.4,F
2024,F,2,Z1,Aristida congesta C,Low,5.6,F
2024,F,2,Z1,Eragrostis rigidior,Moderate,6.4,F
2024,F,2,Z1,,,5.1,F
2024,F,2,Z1,Cynodon dactylon ,High,9.7,F
2024,F,2,Z1,Aristida congesta C,Moderate,13.2,F
2024,F,2,Z1,Digitaria eriantha,High,19.7,F
2024,F,2,Z1,,,22.1,F
2024,F,2,Z1,Panicum maximum,High,13.1,F
2024,F,2,Z1,Eragrostis rigidior,Moderate,7,F
2024,F,2,Z1,,,6.5,F
2024,F,2,Z1,,,7.4,F
2024,F,2,Z2,Eragrostis rigidior,Moderate,6.9,F
2024,F,2,Z2,Digitaria eriantha,High,6.3,F
2024,F,2,Z2,,,6.7,F
2024,F,2,Z2,,,6.4,F
2024,F,2,Z2,Digitaria eriantha,High,4.7,F
2024,F,2,Z2,Eragrostis rigidior,Moderate,4.2,F
2024,F,2,Z2,Eragrostis gummiflua,Low,5.9,F
2024,F,2,Z2,,,4.6,F
2024,F,2,Z2,Eragrostis rigidior,Moderate,7.4,F
2024,F,2,Z2,Digitaria eriantha,High,7,F
2024,F,2,Z2,Eragrostis gummiflua,Low,11.8,F
2024,F,2,Z2,Pogonarthria squarrosa ,Low,8.9,F
2024,F,2,Z2,Eragrostis gummiflua,Low,1.9,F
2024,F,2,Z2,Digitaria eriantha,High,3.5,F
2024,F,2,Z2,Cynodon dactylon,High,4,F
2024,F,2,Z2,,,3.8,F
2024,F,2,Z2,Eragrostis gummiflua,Low,3.9,F
2024,F,2,Z2,Eragrostis rigidior,Moderate,5.1,F
2024,F,2,Z2,Urochloa panicoides,Low,6.7,F
2024,F,2,Z2,,,8.9,F
2024,F,2,Z3,Digitaria eriantha,High,2.7,F
2024,F,2,Z3,Cynodon dactylon,High,2.3,F
2024,F,2,Z3,Perotis patens,Low,2.4,F
2024,F,2,Z3,,,2.4,F
2024,F,2,Z3,,,0,F
2024,F,2,Z3,,,0,F
2024,F,2,Z3,,,0,F
2024,F,2,Z3,,,0,F
2024,F,2,Z3,Digitaria eriantha,High,17,F
2024,F,2,Z3,Cynodon dactylon,High,13.7,F
2024,F,2,Z3,Eragrostis rigidior,Moderate,11.9,F
2024,F,2,Z3,,,11.9,F
2024,F,2,Z3,Digitaria eriantha,High,5.2,F
2024,F,2,Z3,Eragrostis rigidior,Moderate,5.5,F
2024,F,2,Z3,,,6.1,F
2024,F,2,Z3,,,6.9,F
2024,F,2,Z3,Aristida  canescens,Low,4.6,F
2024,F,2,Z3,Digitaria eriantha,High,4,F
2024,F,2,Z3,Setaria incrassata,High,3.9,F
2024,F,2,Z3,,,4.5,F
2024,F,2,Z4,Digitaria eriantha,High,12.4,F
2024,F,2,Z4,Cynodon dactylon,High,11.8,F
2024,F,2,Z4,Eragrostis rigidior,Moderate,12,F
2024,F,2,Z4,,,12,F
2024,F,2,Z4,Heteropogon contortus,Moderate,5.6,F
2024,F,2,Z4,Cynodon dactylon,High,6.4,F
2024,F,2,Z4,Eragrostis rigidior,Moderate,6.7,F
2024,F,2,Z4,Aristida  canescens,Low,6.8,F
2024,F,2,Z4,Enteropogon macrostachyus,High,6.6,F
2024,F,2,Z4,Panicum maximum,High,6.9,F
2024,F,2,Z4,,,8.5,F
2024,F,2,Z4,,,8.3,F
2024,F,2,Z4,Heteropogon contortus,Moderate,13.7,F
2024,F,2,Z4,Cynodon dactylon,High,13.9,F
2024,F,2,Z4,Eragrostis rigidior,Moderate,14.5,F
2024,F,2,Z4,Aristida  canescens,Low,13.9,F
2024,F,2,Z4,Digitaria eriantha,High,13.1,F
2024,F,2,Z4,Cynodon dactylon,High,12.9,F
2024,F,2,Z4,Eragrostis rigidior,Moderate,12.6,F
2024,F,2,Z4,,,12.1,F
2024,F,3,Z1,Digitaria eriantha,High,2.7,TF
2024,F,3,Z1,Cynodon dactylon,High,2.3,TF
2024,F,3,Z1,Perotis patens,Low,2.4,TF
2024,F,3,Z1,,,2.4,TF
2024,F,3,Z1,,,0,TF
2024,F,3,Z1,,,0,TF
2024,F,3,Z1,,,0,TF
2024,F,3,Z1,,,0,TF
2024,F,3,Z1,Digitaria eriantha,High,17,TF
2024,F,3,Z1,Cynodon dactylon,High,13.7,TF
2024,F,3,Z1,Eragrostis rigidior,Moderate,11.9,TF
2024,F,3,Z1,,,11.9,TF
2024,F,3,Z1,Digitaria eriantha,High,5.2,TF
2024,F,3,Z1,Eragrostis rigidior,Moderate,5.5,TF
2024,F,3,Z1,,,6.1,TF
2024,F,3,Z1,,,6.9,TF
2024,F,3,Z1,Aristida  canescens,Low,4.6,TF
2024,F,3,Z1,Digitaria eriantha,High,4,TF
2024,F,3,Z1,Setaria incrassata,High,3.9,TF
2024,F,3,Z1,,,4.5,TF
2024,F,3,Z2,Eragrostis rigidior,Moderate,9.1,TF
2024,F,3,Z2,,,7,TF
2024,F,3,Z2,,,9,TF
2024,F,3,Z2,,,8,TF
2024,F,3,Z2,Eragrostis rigidior,Moderate,2.6,TF
2024,F,3,Z2,,,1.9,TF
2024,F,3,Z2,,,2,TF
2024,F,3,Z2,,,2.1,TF
2024,F,3,Z2,Aristida  canescens,Low,4.9,TF
2024,F,3,Z2,Digitaria eriantha,High,3.8,TF
2024,F,3,Z2,Eragrostis gummiflua,Low,3.4,TF
2024,F,3,Z2,Eragrostis rigidior,Moderate,3.5,TF
2024,F,3,Z2,,,0,TF
2024,F,3,Z2,,,0,TF
2024,F,3,Z2,,,0,TF
2024,F,3,Z2,,,0,TF
2024,F,3,Z2,Aristida  canescens,Low,1.9,TF
2024,F,3,Z2,Eragrostis rigidior,Moderate,3.6,TF
2024,F,3,Z2,,,2.9,TF
2024,F,3,Z2,,,3,TF
2024,F,3,Z3,Cynodon dactylon,High,4.8,TF
2024,F,3,Z3,Pogonarthria squarrosa ,Low,6.6,TF
2024,F,3,Z3,,,6.8,TF
2024,F,3,Z3,,,7,TF
2024,F,3,Z3,Digitaria eriantha,High,18.3,TF
2024,F,3,Z3,Eragrostis rigidior,Moderate,16.2,TF
2024,F,3,Z3,,,12.4,TF
2024,F,3,Z3,,,12.2,TF
2024,F,3,Z3,Cynodon dactylon,High,12.2,TF
2024,F,3,Z3,Digitaria eriantha,High,11.4,TF
2024,F,3,Z3,Eragrostis rigidior,Moderate,10.7,TF
2024,F,3,Z3,,,9.4,TF
2024,F,3,Z3,Cynodon dactylon,High,12.1,TF
2024,F,3,Z3,Digitaria eriantha,High,11.2,TF
2024,F,3,Z3,,,12.5,TF
2024,F,3,Z3,,,12.5,TF
2024,F,3,Z3,Cynodon dactylon,High,7.9,TF
2024,F,3,Z3,Digitaria eriantha,High,6.2,TF
2024,F,3,Z3,Chloris virgata,Moderate,5.6,TF
2024,F,3,Z3,,,5.4,TF
2024,F,3,Z4,Cynodon dactylon,High,5.2,TF
2024,F,3,Z4,Digitaria eriantha,High,5.1,TF
2024,F,3,Z4,Eragrostis rigidior,Moderate,5.1,TF
2024,F,3,Z4,,,5,TF
2024,F,3,Z4,Aristida  canescens,Low,6.6,TF
2024,F,3,Z4,Digitaria eriantha,High,7.4,TF
2024,F,3,Z4,,,7.2,TF
2024,F,3,Z4,,,7.1,TF
2024,F,3,Z4,Cynodon dactylon,High,7.2,TF
2024,F,3,Z4,Digitaria eriantha,High,7.6,TF
2024,F,3,Z4,,,7.6,TF
2024,F,3,Z4,,,7.4,TF
2024,F,3,Z4,Cynodon dactylon,High,7.9,TF
2024,F,3,Z4,Digitaria eriantha,High,8.2,TF
2024,F,3,Z4,Eragrostis rigidior,Moderate,9.1,TF
2024,F,3,Z4,Pogonarthria squarrosa ,Low,9,TF
2024,F,3,Z4,Cynodon dactylon,High,9.2,TF
2024,F,3,Z4,Digitaria eriantha,High,9.5,TF
2024,F,3,Z4,Eragrostis rigidior,Moderate,9.9,TF
2024,F,3,Z4,Chloris virgata,Moderate,10.3,TF
2024,F,4,Z1,Heteropogon contortus,Moderate,6.3,TFB
2024,F,4,Z1,Digitaria eriantha,High,6.8,TFB
2024,F,4,Z1,Eragrostis rigidior,Moderate,7.8,TFB
2024,F,4,Z1,,,7.8,TFB
2024,F,4,Z1,Eragrostis gummiflua,Low,6.5,TFB
2024,F,4,Z1,,,6,TFB
2024,F,4,Z1,,,5.3,TFB
2024,F,4,Z1,,,5.1,TFB
2024,F,4,Z1,Cynodon dactylon,High,7.7,TFB
2024,F,4,Z1,Digitaria eriantha,High,7.5,TFB
2024,F,4,Z1,,,7.3,TFB
2024,F,4,Z1,,,7.1,TFB
2024,F,4,Z1,Digitaria eriantha,High,9.2,TFB
2024,F,4,Z1,Aristida  canescens,Low,9.7,TFB
2024,F,4,Z1,,,7.6,TFB
2024,F,4,Z1,,,8.5,TFB
2024,F,4,Z1,Pogonarthria squarrosa ,Low,7.3,TFB
2024,F,4,Z1,,,7.3,TFB
2024,F,4,Z1,,,8.1,TFB
2024,F,4,Z1,,,7.8,TFB
2024,F,4,Z2,Eragrostis rigidior,Moderate,11.4,TFB
2024,F,4,Z2,,,10.8,TFB
2024,F,4,Z2,,,13,TFB
2024,F,4,Z2,,,13.1,TFB
2024,F,4,Z2,Aristida  canescens,Low,4.5,TFB
2024,F,4,Z2,Cynodon dactylon,High,4.8,TFB
2024,F,4,Z2,Eragrostis gummiflua,Low,6,TFB
2024,F,4,Z2,Brachiaria brizantha,Moderate,5.8,TFB
2024,F,4,Z2,Eragrostis rigidior,Moderate,12.4,TFB
2024,F,4,Z2,Panicum maximum,High,7.7,TFB
2024,F,4,Z2,,,6.2,TFB
2024,F,4,Z2,,,6.9,TFB
2024,F,4,Z2,Heteropogon contortus,Moderate,2.1,TFB
2024,F,4,Z2,,,2,TFB
2024,F,4,Z2,,,2.1,TFB
2024,F,4,Z2,,,1.9,TFB
2024,F,4,Z2,Aristida  canescens,Low,2,TFB
2024,F,4,Z2,Eragrostis rigidior,Moderate,3.3,TFB
2024,F,4,Z2,Pogonarthria squarrosa ,Low,3,TFB
2024,F,4,Z2,,,2.8,TFB
2024,F,4,Z3,Cynodon dactylon,High,6.2,TFB
2024,F,4,Z3,Eragrostis rigidior,Moderate,3.6,TFB
2024,F,4,Z3,Pogonarthria squarrosa ,Low,4,TFB
2024,F,4,Z3,,,15.3,TFB
2024,F,4,Z3,Cynodon dactylon,High,1.8,TFB
2024,F,4,Z3,Digitaria eriantha,High,1.9,TFB
2024,F,4,Z3,,,3.8,TFB
2024,F,4,Z3,,,3.1,TFB
2024,F,4,Z3,Digitaria eriantha,High,10.8,TFB
2024,F,4,Z3,Heteropogon contortus,Moderate,5.6,TFB
2024,F,4,Z3,,,10.2,TFB
2024,F,4,Z3,,,9.3,TFB
2024,F,4,Z3,Eragrostis viscosa,Low,3.5,TFB
2024,F,4,Z3,Digitaria eriantha,High,5.3,TFB
2024,F,4,Z3,,,4.5,TFB
2024,F,4,Z3,,,2.5,TFB
2024,F,4,Z3,Cynodon dactylon,High,6.7,TFB
2024,F,4,Z3,Digitaria eriantha,High,6.9,TFB
2024,F,4,Z3,Eragrostis rigidior,Moderate,7.2,TFB
2024,F,4,Z3,Aristida  canescens,Low,9.8,TFB
2024,F,4,Z4,Aristida  canescens,Low,3.1,TFB
2024,F,4,Z4,Cynodon dactylon,High,2.9,TFB
2024,F,4,Z4,Eragrostis rigidior,Low,2.5,TFB
2024,F,4,Z4,,,3,TFB
2024,F,4,Z4,Aristida  canescens,Low,4,TFB
2024,F,4,Z4,Panicum maximum,High,4.8,TFB
2024,F,4,Z4,Cymbopogon excavatus,Low,5.5,TFB
2024,F,4,Z4,,,6.5,TFB
2024,F,4,Z4,Aristida  canescens,Low,3.6,TFB
2024,F,4,Z4,Digitaria eriantha,High,5.6,TFB
2024,F,4,Z4,Eragrostis gummiflua,Low,7.9,TFB
2024,F,4,Z4,,,5.6,TFB
2024,F,4,Z4,Cynodon dactylon,High,13.7,TFB
2024,F,4,Z4,Heteropogon contortus,Moderate,10.2,TFB
2024,F,4,Z4,Pogonarthria squarrosa ,Low,6.4,TFB
2024,F,4,Z4,,,15.3,TFB
2024,F,4,Z4,Cynodon dactylon,High,4.5,TFB
2024,F,4,Z4,Eragrostis rigidior,Moderate,5.9,TFB
2024,F,4,Z4,,,5.5,TFB
2024,F,4,Z4,,,5,TFB
2024,F,5,Z1,Cynodon dactylon,High,7.4,THF
2024,F,5,Z1,Digitaria eriantha,High,6.5,THF
2024,F,5,Z1,,,6.3,THF
2024,F,5,Z1,,,7.9,THF
2024,F,5,Z1,Cynodon dactylon,High,3.8,THF
2024,F,5,Z1,Digitaria eriantha,High,3.8,THF
2024,F,5,Z1,Eragrostis rigidior,Moderate,6.3,THF
2024,F,5,Z1,,,5.8,THF
2024,F,5,Z1,Cynodon dactylon,High,9.4,THF
2024,F,5,Z1,Digitaria eriantha,Moderate,12.3,THF
2024,F,5,Z1,Eragrostis rigidior,Moderate,10.9,THF
2024,F,5,Z1,,,11.2,THF
2024,F,5,Z1,Cynodon dactylon,High,8.6,THF
2024,F,5,Z1,Digitaria eriantha,High,7.7,THF
2024,F,5,Z1,,,10.2,THF
2024,F,5,Z1,,,9.7,THF
2024,F,5,Z1,Cynodon dactylon,High,7.5,THF
2024,F,5,Z1,Digitaria eriantha,Moderate,8.2,THF
2024,F,5,Z1,,,7.4,THF
2024,F,5,Z1,,,7.2,THF
2024,F,5,Z2,Urochloa mosambicensis,Moderate,5.2,THF
2024,F,5,Z2,Digitaria eriantha,High,5,THF
2024,F,5,Z2,,,5.1,THF
2024,F,5,Z2,,,5.1,THF
2024,F,5,Z2,Cynodon dactylon,High,11.5,THF
2024,F,5,Z2,Digitaria eriantha,High,9.4,THF
2024,F,5,Z2,Eragrostis rigidior,Moderate,7.1,THF
2024,F,5,Z2,Pogonarthria squarrosa ,Low,9.4,THF
2024,F,5,Z2,Cynodon dactylon,High,10.6,THF
2024,F,5,Z2,Digitaria eriantha,High,9.3,THF
2024,F,5,Z2,,,8.4,THF
2024,F,5,Z2,,,8.6,THF
2024,F,5,Z2,Cynodon dactylon,High,4.2,THF
2024,F,5,Z2,Digitaria eriantha,High,4.1,THF
2024,F,5,Z2,Eragrostis rigidior,Moderate,4.2,THF
2024,F,5,Z2,Aristida  canescens,Low,4.6,THF
2024,F,5,Z2,Digitaria eriantha,High,5.5,THF
2024,F,5,Z2,Eragrostis rigidior,Moderate,5,THF
2024,F,5,Z2,,,5.3,THF
2024,F,5,Z2,,,5.2,THF
2024,F,5,Z3,Cynodon dactylon,High,9.4,THF
2024,F,5,Z3,Digitaria eriantha,High,8.7,THF
2024,F,5,Z3,Eragrostis rigidior,Moderate,8.6,THF
2024,F,5,Z3,,,9.7,THF
2024,F,5,Z3,Cynodon dactylon,High,10.6,THF
2024,F,5,Z3,Digitaria eriantha,High,8.2,THF
2024,F,5,Z3,,,8.8,THF
2024,F,5,Z3,,,8.4,THF
2024,F,5,Z3,Cynodon dactylon,High,8.8,THF
2024,F,5,Z3,Digitaria eriantha,High,9,THF
2024,F,5,Z3,Eragrostis rigidior,Moderate,9.8,THF
2024,F,5,Z3,Setaria incrassata,High,8,THF
2024,F,5,Z3,Heteropogon contortus,Moderate,NA,THF
2024,F,5,Z3,Cynodon dactylon,High,6.8,THF
2024,F,5,Z3,Digitaria eriantha,High,7.2,THF
2024,F,5,Z3,Eragrostis rigidior,Moderate,8.6,THF
2024,F,5,Z3,,,8.9,THF
2024,F,5,Z3,Cynodon dactylon,High,9.2,THF
2024,F,5,Z3,Digitaria eriantha,High,11.1,THF
2024,F,5,Z3,Eragrostis rigidior,Moderate,12.4,THF
2024,F,5,Z3,,,12.4,THF
2024,F,5,Z4,Cynodon dactylon,High,3.4,THF
2024,F,5,Z4,Digitaria eriantha,High,3.1,THF
2024,F,5,Z4,Eragrostis rigidior,Moderate,2.2,THF
2024,F,5,Z4,,,2.6,THF
2024,F,5,Z4,Cynodon dactylon,High,11,THF
2024,F,5,Z4,Digitaria eriantha,High,9.7,THF
2024,F,5,Z4,,,7.1,THF
2024,F,5,Z4,,,9.2,THF
2024,F,5,Z4,Cynodon dactylon,High,3.9,THF
2024,F,5,Z4,Digitaria eriantha,High,7.9,THF
2024,F,5,Z4,,,5.1,THF
2024,F,5,Z4,,,4,THF
2024,F,5,Z4,Cynodon dactylon,High,10.5,THF
2024,F,5,Z4,Digitaria eriantha,High,10.1,THF
2024,F,5,Z4,Heteropogon contortus,Moderate,10,THF
2024,F,5,Z4,,,14.3,THF
2024,F,5,Z4,Digitaria eriantha,High,10.5,THF
2024,F,5,Z4,Eragrostis rigidior,Moderate,8.5,THF
2024,F,5,Z4,Aristida  canescens,Low,8.3,THF
2024,F,5,Z4,Eragrostis viscosa,Low,8.4,THF
2024,F,5,Z4,Brachiaria brizantha,Moderate,NA,THF
2025,A,5,Z3,A. adscensions,,9.4,THF
2025,A,5,Z3,Pinhole,,9.7,THF
2025,A,5,Z3,Eragrostsis gummiflua,,11.1,THF
2025,A,5,Z3,,,12.1,THF
2025,A,5,Z3,Pinhole,,17,THF
2025,A,5,Z3,,,2.7,THF
2025,A,5,Z3,,,2.8,THF
2025,A,5,Z3,,,2.8,THF
2025,A,5,Z3,Urochloa mosambicensis,,26.8,THF
2025,A,5,Z3,Hyperrhenia filipendula,,19.4,THF
2025,A,5,Z3,Pinhole,,17.3,THF
