Year,Site,Plot,Subplot,Fencing,Encroachment_level,Treatment,Species_name,Max_height(m),No_of_resprouts ,Length_of_ longest_ resprout_(cm),Mode_of_resprouting ,Stem_diameter_(cm),Woody_class,Dead (m),BD,BD_Height,Comment
2024,A,1,Z1,Fenced,Moderate,C,Senegalia rehmanniana,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Senegalia rehmanniana,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Senegalia rehmanniana,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Senegalia rehmanniana,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Senegalia rehmanniana,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Senegalia rehmanniana,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Senegalia rehmanniana,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Senegalia rehmanniana,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Senegalia rehmanniana,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Senegalia rehmanniana,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Senegalia rehmanniana,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Senegalia rehmanniana,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Senegalia rehmanniana,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia gerrardii,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia karroo,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia nilotica,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia nilotica,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia nilotica,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia nilotica,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia nilotica,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Vachellia nilotica,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Warburgia salutaris,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Zanthoxylum capense,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Zanthoxylum capense,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z1,Fenced,Moderate,C,Ziziphus mucronata,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Allophylus africanus,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Allophylus africanus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Bolusanthus speciosus,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Bolusanthus speciosus,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Bolusanthus speciosus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Bolusanthus speciosus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Bolusanthus speciosus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Bolusanthus speciosus,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Bolusanthus speciosus,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Bolusanthus speciosus,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Bolusanthus speciosus,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Bolusanthus speciosus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Carissa bispinosa,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum apiculatum,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum apiculatum,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum apiculatum,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum apiculatum,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum apiculatum,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum apiculatum,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum apiculatum,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum apiculatum,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum apiculatum,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum apiculatum,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,A,1,Z2,Fenced,Moderate,C,Combretum hereroense,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
