Date,Site,Plot,Subplot,Quadrat,Spp_name,Number,Grazing_value,DPM Height,KgDM,Grazing activity,Quadrat under canopy,Biomass intensity,Dung presence,Longest_grass(m),Fencing,Treatment,
11/04/2025,D,1,Z2,5,Setaria incressata,5,,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,5,Brachiaria brizantha,,,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,4,Aristida adscensionis,4,,11.8,2068,N,N,3,N,1.1,Unfenced,C,
11/04/2025,D,1,Z4,4,Eragrostis rigidior,3,,8.8,1732,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,4,Enteropogon macrostachyus,3,,7.6,1564,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,4,Panicum maximum,3,,7.6,1564,,,,,,Unfenced,C,Too many forbs
11/04/2025,D,1,Z4,4,Eragrostis curvula,2,,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,3,Heteropogon contortus,4,,5,1200,N,N,5,N,0.9,Unfenced,C,Moribund plenty one side of the quadrat
11/04/2025,D,1,Z4,3,Diheteropogon anplactence,3,,11.8,2152,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,3,Eragrostis viscosa,4,,11.4,2096,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,3,Pogonarthria squarrosa ,1,,11.2,2068,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,3,Brachiaria brizantha,2,,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,3,Digitaria erianthra,3,,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,5,Chloris virgata,3,,3.7,1018,N,Y,4.5,N,0.85,Unfenced,C,
11/04/2025,D,1,Z4,5,Eragrostis viscosa,13,,4.9,1186,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,5,Setaria incressata,12,,5.8,1312,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,5,Eragrostis gummiflua,3,,5.7,1298,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,5,Panicum maximum,2,,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,1,Heteropogon contortus,7,,33.9,5246,N,Y,5,N,1,Unfenced,C,
11/04/2025,D,1,Z4,1,Setaria incressata,6,,25,4000,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,1,Eragrostis viscosa,3,,19.9,3236,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,1,Brachiaria brizantha,4,,16.3,2782,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,2,Heteropogon contortus,3,,8.1,1634,N,Y,4,N,1,Unfenced,C,
11/04/2025,D,1,Z4,2,Eragrostis rigidior,2,,8.1,1634,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,2,Setaria incressata,5,,7,1480,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,2,Eragrostis viscosa,4,,7.7,1578,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,2,Eragrostis curvula,1,,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,2,Panicum maximum,3,,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,2,Brachiaria brizantha,4,,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z3,3,Enteropogon macrostachyus,4,,3,920,N,Y,5,N,0.6,Fenced,C,
11/04/2025,D,1,Z3,3,Eragrostis curvula,5,,3.3,963,,,,,,Fenced,C,
11/04/2025,D,1,Z3,3,Setaria incressata,7,,4.9,1186,,,,,,Fenced,C,
11/04/2025,D,1,Z3,3,Aristida adscensionis,2,,7.2,1508,,,,,,Fenced,C,
11/04/2025,D,1,Z3,4,Heteropogon contortus,3,,6.8,1452,N,Y,2,N,0.6,Fenced,C,
11/04/2025,D,1,Z3,4,Chloris virgata,3,,6.8,1452,,,,,,Fenced,C,
11/04/2025,D,1,Z3,4,Brachiaria serrata,3,,4.5,1130,,,,,,Fenced,C,
11/04/2025,D,1,Z3,4,,,,4.5,1130,,,,,,Fenced,C,
11/04/2025,D,1,Z3,1,Aristida adscensionis,4,,10.9,2026,N,N,7,N,0.9,Fenced,C,
11/04/2025,D,1,Z3,1,Aristida adscensionis,2,,8.5,1690,,,,,,Fenced,C,
11/04/2025,D,1,Z3,1,Setaria incressata,5,,9.2,1788,,,,,,Fenced,C,
11/04/2025,D,1,Z3,1,Brachiaria brizantha,7,,10.3,1942,,,,,,Fenced,C,
11/04/2025,D,1,Z3,1,Heteropogon contortus,1,,,,,,,,,Fenced,C,
11/04/2025,D,1,Z3,5,Aristida adscensionis,4,,6,1340,N,Y,3,N,0.65,Fenced,C,
11/04/2025,D,1,Z3,5,Chloris virgata,6,,5.1,1214,,,,,,Fenced,C,
11/04/2025,D,1,Z3,5,Aristida adscensionis,1,,0,0,,,,,,Fenced,C,
11/04/2025,D,1,Z3,5,Brachiaria brizantha,,,4.5,1130,,,,,,Fenced,C,
11/04/2025,D,1,Z3,2,Enteropogon macrostachyus,1,,4.4,1116,N,N,5,N,0.9,Fenced,C,Too many forbs
11/04/2025,D,1,Z3,2,Chloris virgata,2,,4.2,1088,,,,,,Fenced,C,
11/04/2025,D,1,Z3,2,Setaria incressata,4,,4.3,1102,,,,,,Fenced,C,
11/04/2025,D,1,Z3,2,Panicum maximum,4,,5.2,1228,,,,,,Fenced,C,
11/04/2025,D,1,Z3,2,Eragrostis curvula,3,,,,,,,,,Fenced,C,
11/04/2025,D,1,Z1,3,Setaria incressata,3,,8.7,1718,N,N,5,N,1,Fenced,C,
11/04/2025,D,1,Z1,3,Brachiaria brizantha,4,,8,1620,,,,,,Fenced,C,
11/04/2025,D,1,Z1,3,Eragrostis rigidior,5,,9.6,1844,,,,,,Fenced,C,
11/04/2025,D,1,Z1,3,Eragrostis viscosa,5,,9.4,1816,,,,,,Fenced,C,
11/04/2025,D,1,Z1,3,Eragrostis curvula,3,,,,,,,,,Fenced,C,
11/04/2025,D,1,Z1,3,Chloris virgata,6,,,,,,,,,Fenced,C,
11/04/2025,D,1,Z1,2,Eragrostis curvula,7,,6.6,1424,N,Y,6.5,N,0.7,Fenced,C,
11/04/2025,D,1,Z1,2,Eragrostis rigidior,8,,6.8,1452,,,,,,Fenced,C,
11/04/2025,D,1,Z1,2,Eragrostis viscosa,4,,6.2,1368,,,,,,Fenced,C,
11/04/2025,D,1,Z1,2,Chloris virgata,6,,7,1480,,,,,,Fenced,C,
11/04/2025,D,1,Z1,2,Perotis patens,2,,,,,,,,,Fenced,C,
11/04/2025,D,1,Z1,1,Eragrostis viscosa,4,,6.8,1452,N,Y,5,N,0.6,Fenced,C,
11/04/2025,D,1,Z1,1,Chloris virgata,3,,5.3,1242,,,,,,Fenced,C,
11/04/2025,D,1,Z1,1,Panicum maximum,5,,5.2,1228,,,,,,Fenced,C,
11/04/2025,D,1,Z1,1,Pogonarthria squarrosa ,6,,5.7,1298,,,,,,Fenced,C,
11/04/2025,D,1,Z1,1,Brachiaria brizantha,2,,,,,,,,,Fenced,C,
11/04/2025,D,1,Z1,1,Heteropogon contortus,1,,,,,,,,,Fenced,C,
11/04/2025,D,1,Z1,1,Aristida adscensionis,2,,,,,,,,,Fenced,C,
11/04/2025,D,1,Z1,4,Brachiaria brizantha,5,,4.1,1074,N,Y,5,N,1,Fenced,C,
11/04/2025,D,1,Z1,4,Panicum maximum,3,,4.1,1074,,,,,,Fenced,C,
11/04/2025,D,1,Z1,4,Dactyloctenium giganteum,2,,6.1,1354,,,,,,Fenced,C,
11/04/2025,D,1,Z1,4,Enteropogon macrostachyus,2,,6.2,1368,,,,,,Fenced,C,
11/04/2025,D,1,Z1,5,Enteropogon macrostachyus,2,,34.7,5358,N,Y,7,N,1.1,Fenced,C,
11/04/2025,D,1,Z1,5,Eragrostis rigidior,3,,25.4,4056,,,,,,Fenced,C,
11/04/2025,D,1,Z1,5,Setaria incressata,7,,20.3,3342,,,,,,Fenced,C,
11/04/2025,D,1,Z1,5,Diheteropogon anplactence,2,,15,2600,,,,,,Fenced,C,
11/04/2025,D,1,Z1,5,Aristida adscensionis,3,,15,2600,,,,,,Fenced,C,
11/04/2025,D,1,Z1,5,Chloris virgata,2,,,,,,,,,Fenced,C,
11/04/2025,D,1,Z3,5,Brachiaria brizantha,,,,,,,,,,Fenced,C,
16/04/2025,E,1,Z1,1,Panicum maximum,4,,6.4,1396,N,Y,4,N,1.1,Fenced,C,
16/04/2025,E,1,Z1,1,Heteropogon contortus,5,,4.8,1172,,,,,,Fenced,C,
16/04/2025,E,1,Z1,1,Brachiaria brizantha,2,,4.7,1158,,,,,,Fenced,C,
16/04/2025,E,1,Z1,1,Digitaria erianthra,1,,5.3,1242,,,,,,Fenced,C,
16/04/2025,E,1,Z1,1,Enteropogon macrostachyus,2,,,,,,,,,Fenced,C,
16/04/2025,E,1,Z1,4,Aristida adscensionis,2,,0,0,N,Y,1,N,0.8,Fenced,C,
16/04/2025,E,1,Z1,4,Eragrostis cylindriflora,1,,3.5,990,,,,,,Fenced,C,
16/04/2025,E,1,Z1,4,Heteropogon contortus,2,,0,0,,,,,,Fenced,C,
16/04/2025,E,1,Z1,4,,,,2.9,906,,,,,,Fenced,C,
16/04/2025,E,1,Z1,3,Heteropogon contortus,1,,1.6,724,N,Y,1,N,1.4,Fenced,C,
16/04/2025,E,1,Z1,3,Eragrostis rigidior,1,,4.1,1074,,,,,,Fenced,C,
16/04/2025,E,1,Z1,3,,,,4.7,1158,,,,,,Fenced,C,
16/04/2025,E,1,Z1,3,,,,5.4,1256,,,,,,Fenced,C,
16/04/2025,E,1,Z1,5,Eragrostis viscosa,1,,6,1340,N,Y,3,N,0.1,Fenced,C,
16/04/2025,E,1,Z1,5,Eragrostis gummiflua,13,,5.4,1256,,,,,,Fenced,C,
16/04/2025,E,1,Z1,5,Brachiaria serrata,1,,5,1200,,,,,,Fenced,C,
16/04/2025,E,1,Z1,5,,,,4.6,144,,,,,,Fenced,C,
16/04/2025,E,1,Z1,2,Heteropogon contortus,1,,4.3,1102,N,Y,2,N,1,Fenced,C,
16/04/2025,E,1,Z1,2,Enteropogon macrostachyus,1,,0,0,,,,,,Fenced,C,
16/04/2025,E,1,Z1,2,,,,4.6,1144,,,,,,Fenced,C,
16/04/2025,E,1,Z1,2,,,,4.9,1186,,,,,,Fenced,C,
16/04/2025,E,1,Z3,1,Panicum maximum,2,,0,0,N,Y,1.5,N,0.45,Fenced,C,
16/04/2025,E,1,Z3,1,,,,5.4,1256,,,,,,Fenced,C,
16/04/2025,E,1,Z3,1,,,,4.2,1086,,,,,,Fenced,C,
16/04/2025,E,1,Z3,1,,,,3.4,976,,,,,,Fenced,C,
16/04/2025,E,1,Z3,4,Heteropogon contortus,3,,10.1,,N,Y,3,N,0.3,Fenced,C,
16/04/2025,E,1,Z3,4,Digitaria erianthra,4,,8.9,1746,,,,,,Fenced,C,
16/04/2025,E,1,Z3,4,,,,8.1,1634,,,,,,Fenced,C,
16/04/2025,E,1,Z3,4,,,,7,1480,,,,,,Fenced,C,
16/04/2025,E,1,Z3,2,Heteropogon contortus,3,,6.3,1382,N,Y,4,N,1,Fenced,C,
16/04/2025,E,1,Z3,2,Eragrostis curvula,3,,4.9,1186,,,,,,Fenced,C,
16/04/2025,E,1,Z3,2,,,,0,0,,,,,,Fenced,C,
16/04/2025,E,1,Z3,2,,,,5.6,1284,,,,,,Fenced,C,
16/04/2025,E,1,Z3,5,Enteropogon macrostachyus,2,,9.2,1188,N,Y,3,N,1.5,Fenced,C,
16/04/2025,E,1,Z3,5,Eragrostis curvula,3,,5.4,1256,,,,,,Fenced,C,
16/04/2025,E,1,Z3,5,,,,11.8,2152,,,,,,Fenced,C,
16/04/2025,E,1,Z3,5,,,,9.8,1872,,,,,,Fenced,C,
16/04/2025,E,1,Z3,3,Heteropogon contortus,1,,3.5,990,N,Y,0.5,N,1,Fenced,C,
16/04/2025,E,1,Z3,3,,,,0,0,,,,,,Fenced,C,
16/04/2025,E,1,Z3,3,,,,0,0,,,,,,Fenced,C,
16/04/2025,E,1,Z3,3,,,,0,0,,,,,,Fenced,C,
16/04/2025,E,1,Z4,2,Aristida adscensionis,1,,3.1,934,N,Y,1,N,0.8,Unfenced,C,
16/04/2025,E,1,Z4,2,Heteropogon contortus,1,,0,0,,,,,,Unfenced,C,
16/04/2025,E,1,Z4,2,Setaria incressata,1,,2.7,878,,,,,,Unfenced,C,
16/04/2025,E,1,Z4,2,,,,2.7,878,,,,,,Unfenced,C,
16/04/2025,E,1,Z4,1,Digitaria erianthra,3,,3.6,1004,N,Y,0.5,N,1.2,Unfenced,C,
16/04/2025,E,1,Z4,1,,,,3.4,976,,,,,,Unfenced,C,
16/04/2025,E,1,Z4,1,,,,2.8,892,,,,,,Unfenced,C,
16/04/2025,E,1,Z4,1,,,,0,0,,,,,,Unfenced,C,
16/04/2025,E,1,Z4,5,Panicum maximum,4,,3.4,976,N,N,2.5,N,1.7,Unfenced,C,
16/04/2025,E,1,Z4,5,Setaria incressata,1,,2.7,878,,,,,,Unfenced,C,
16/04/2025,E,1,Z4,5,,,,2.8,892,,,,,,Unfenced,C,
16/04/2025,E,1,Z4,5,,,,0,0,,,,,,Unfenced,C,
16/04/2025,E,1,Z4,3,Digitaria erianthra,3,,2.5,850,N,N,3,N,0.35,Unfenced,C,
16/04/2025,E,1,Z4,3,Enteropogon macrostachyus,1,,4,1060,,,,,,Unfenced,C,
16/04/2025,E,1,Z4,3,Aristida congesta C,1,,4.2,1088,,,,,,Unfenced,C,
16/04/2025,E,1,Z4,3,Eragrostis gummiflua,7,,3.6,1004,,,,,,Unfenced,C,
16/04/2025,E,1,Z4,4,Digitaria erianthra,9,,8.2,1648,N,N,3,N,1,Unfenced,C,
16/04/2025,E,1,Z4,4,Eragrostis superba,1,,8.6,1704,,,,,,Unfenced,C,
16/04/2025,E,1,Z4,4,Eragrostis gummiflua,7,,9.2,1802,,,,,,Unfenced,C,
16/04/2025,E,1,Z4,4,,,,9.6,1844,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,2,Eragrostis superba,1,,2.6,864,N,Y,1.5,N,0.65,Unfenced,C,
16/04/2025,E,1,Z2,2,Heteropogon contortus,1,,3.1,934,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,2,,,,3.2,948,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,2,,,,3.2,948,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,3,Heteropogon contortus,2,,2.4,836,N,Y,2.5,N,0.5,Unfenced,C,
16/04/2025,E,1,Z2,3,Digitaria erianthra,1,,6.6,1424,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,3,Setaria incressata,1,,0,0,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,3,,,,2.4,836,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,5,Digitaria erianthra,4,,4.1,1074,N,Y,3,N,0.45,Unfenced,C,
16/04/2025,E,1,Z2,5,Heteropogon contortus,2,,3.3,962,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,5,,,,3.2,948,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,5,,,,4.8,1172,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,1,Brachiaria brizantha,1,,3.8,1032,N,Y,1.5,N,1,Unfenced,C,
16/04/2025,E,1,Z2,1,Heteropogon contortus,1,,4.8,1172,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,1,Enteropogon macrostachyus,1,,4.4,1116,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,1,Eragrostis gummiflua,2,,3.9,1046,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,1,Eragrostis rigidior,1,,,,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,4,Aristida adscensionis,1,,3.2,948,N,Y,2,N,0.55,Unfenced,C,
16/04/2025,E,1,Z2,4,Cymbopogon excavatus,2,,4.2,1088,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,4,Heteropogon contortus,1,,4.3,1102,,,,,,Unfenced,C,
16/04/2025,E,1,Z2,4,Digitaria erianthra,3,,3.6,1004,,,,,,Unfenced,C,
09/04/2025,F,1,Z1,1,Digitaria erianthra,17,,4.9,1186,N,Y,"1,5",N,,Fenced,C,
09/04/2025,F,1,Z1,1,Aristida adscensionis,3,,4.5,1130,,,,,,Fenced,C,
09/04/2025,F,1,Z1,1,,,,5.4,1256,,,,,,Fenced,C,
09/04/2025,F,1,Z1,1,,,,4.7,1158,,,,,,Fenced,C,
09/04/2025,F,1,Z1,4,Heteropogon contortus,1,,6.9,1466,N,Y,6,N,,Fenced,C,
17/04/2025,B,2,Z1,1,Aristida congesta B,9,,7.4,1536,N,N,8,N,0.7,Fenced,F,
17/04/2025,B,2,Z1,1,Melinis repens,2,,8,1620,,,,,,Fenced,F,
17/04/2025,B,2,Z1,1,Brachiaria serrata,6,,9.3,1802,,,,,,Fenced,F,
17/04/2025,B,2,Z1,1,Cymbopogon plurinodis,2,,10.3,1942,,,,,,Fenced,F,
17/04/2025,B,2,Z1,1,Heteropogon contortus,2,,,,,,,,,Fenced,F,
17/04/2025,B,2,Z1,1,Bothriochloa insculpta,8,,,,,,,,,Fenced,F,
17/04/2025,B,2,Z1,2,Aristida congesta B,4,,19.7,3258,N,Y,7.5,N,1.2,Fenced,F,
17/04/2025,B,2,Z1,2,Cymbopogon excavatus,4,,20.2,3328,,,,,,Fenced,F,
17/04/2025,B,2,Z1,2,Heteropogon contortus,5,,20.8,3412,,,,,,Fenced,F,
17/04/2025,B,2,Z1,2,Sporobolus africanus,1,,22.5,3554,,,,,,Fenced,F,
17/04/2025,B,2,Z1,5,Aristida congesta B,3,,12.6,2264,N,N,6,N,0.7,Fenced,F,
17/04/2025,B,2,Z1,5,Cymbopogon excavatus,3,,22.1,3594,,,,,,Fenced,F,
17/04/2025,B,2,Z1,5,Cymbopogon plurinodis,2,,20.2,3328,,,,,,Fenced,F,
17/04/2025,B,2,Z1,5,Melinis repens,3,,20.8,3412,,,,,,Fenced,F,
17/04/2025,B,2,Z1,4,Aristida congesta B,1,,18.5,3090,N,N,9,N,1,Fenced,F,
17/04/2025,B,2,Z1,4,Heteropogon contortus,11,,21.7,3538,,,,,,Fenced,F,
17/04/2025,B,2,Z1,4,Cymbopogon plurinodis,1,,19.8,3272,,,,,,Fenced,F,
17/04/2025,B,2,Z1,4,Digitaria erianthra,4,,20.1,3314,,,,,,Fenced,F,
17/04/2025,B,2,Z1,3,Cymbopogon excavatus,5,,6,1340,N,Y,7.5,N,1,Fenced,F,
17/04/2025,B,2,Z1,3,Heteropogon contortus,6,,12,2180,,,,,,Fenced,F,
17/04/2025,B,2,Z1,3,Digitaria erianthra,4,,11.4,2096,,,,,,Fenced,F,
17/04/2025,B,2,Z1,3,Eragrostis gummiflua,1,,12.3,2222,,,,,,Fenced,F,
17/04/2025,B,2,Z3,1,Aristida congesta B,2,,21.3,3482,N,N,5,N,0.75,Fenced,F,
17/04/2025,B,2,Z1,1,Heteropogon contortus,7,,17.8,2992,,,,,,Fenced,F,
17/04/2025,B,2,Z1,1,Bothriochloa insculpta,1,,14,2460,,,,,,Fenced,F,
17/04/2025,B,2,Z1,1,Melinis repens,1,,11.2,2152,,,,,,Fenced,F,
17/04/2025,B,2,Z1,1,Eragrostis curvula,1,,,,,,,,,Fenced,F,
17/04/2025,B,2,Z1,4,Cymbopogon plurinodis,1,,8.2,1648,N,Y,6.5,N,1.1,Fenced,F,
17/04/2025,B,2,Z1,4,Cymbopogon excavatus,3,,12.8,2278,,,,,,Fenced,F,
17/04/2025,B,2,Z1,4,Setaria sphacelata,1,,14.5,2530,,,,,,Fenced,F,
17/04/2025,B,2,Z1,4,,,,18.4,3076,,,,,,Fenced,F,
17/04/2025,B,2,Z1,3,Cymbopogon excavatus,2,,28.4,4504,N,N,7.5,N,1.1,Fenced,F,
17/04/2025,B,2,Z1,3,Eragrostis superba,2,,28.2,4448,,,,,,Fenced,F,
17/04/2025,B,2,Z1,3,Heteropogon contortus,5,,30,4700,,,,,,Fenced,F,
17/04/2025,B,2,Z1,3,Eragrostis gummiflua,2,,27.6,4364,,,,,,Fenced,F,
17/04/2025,B,2,Z1,5,Cymbopogon excavatus,2,,,,,,,,,Fenced,F,
17/04/2025,B,2,Z1,5,Melinis repens,1,,26.5,4210,N,N,6.5,N,1,Fenced,F,
17/04/2025,B,2,Z1,5,Aristida congesta B,1,,21.8,3552,,,,,,Fenced,F,
17/04/2025,B,2,Z1,5,Heteropogon contortus,4,,22,3580,,,,,,Fenced,F,
17/04/2025,B,2,Z1,5,Digitaria erianthra,3,,22.7,3678,,,,,,Fenced,F,
17/04/2025,B,2,Z1,5,Bothriochloa insculpta,6,,,,,,,,,Fenced,F,
17/04/2025,B,2,Z1,2,Diheteropogon anplactence,1,,6.8,1452,N,N,4,N,0.7,Fenced,F,
17/04/2025,B,2,Z1,2,Heteropogon contortus,7,,11.6,2124,,,,,,Fenced,F,
17/04/2025,B,2,Z1,2,Cymbopogon excavatus,2,,12.5,2250,,,,,,Fenced,F,
17/04/2025,B,2,Z1,2,,,,0,0,,,,,,Fenced,F,
17/04/2025,B,2,Z4,2,Cymbopogon excavatus,4,,10.5,1970,N,Y,6,N,0.9,Unfenced,F,
17/04/2025,B,2,Z4,2,Heteropogon contortus,8,,15.6,2656,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,2,,,,12.9,2306,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,2,,,,13.7,2418,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,5,Heteropogon contortus,2,,0,0,Y,N,4,N,0.15,Unfenced,F,Too many forbs
17/04/2025,B,2,Z4,5,,,,0,0,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,5,,,,0,0,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,5,,,,0,0,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,3,Cymbopogon excavatus,1,,16.7,2838,Y,Y,5,N,1,Unfenced,F,
17/04/2025,B,2,Z4,3,Setaria pumila,1,,16.2,2768,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,3,Aristida adscensionis,1,,13.6,2404,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,3,Eragrostis superba,1,,11.6,2124,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,3,Heteropogon contortus,3,,,,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,3,Bothriochloa insculpta,1,,,,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,3,Eragrostis gummiflua,4,,,,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,4,Heteropogon contortus,4,,15.1,2614,Y,N,2,N,0.7,Unfenced,F,
17/04/2025,B,2,Z4,4,Aristida congesta B,1,,11.6,2124,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,4,,,,12.1,2194,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,4,,,,11.6,2124,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,1,Cymbopogon excavatus,2,,16.9,2866,Y,N,6,N,0.5,Unfenced,F,
17/04/2025,B,2,Z4,1,Setaria incressata,1,,18.3,3062,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,1,Heteropogon contortus,1,,18.2,3048,,,,,,Unfenced,F,
17/04/2025,B,2,Z4,1,,,,16.1,2754,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,3,Bothriochloa insculpta,11,,9.8,1872,Y,N,7,N,0.35,Unfenced,F,
17/04/2025,B,2,Z2,3,Heteropogon contortus,9,,8,1620,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,3,Eragrostis gummiflua,8,,9.5,1830,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,3,,,,10.1,1914,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,4,Heteropogon contortus,14,,4.6,1144,Y,N,5,N,0.7,Unfenced,F,
17/04/2025,B,2,Z2,4,Eragrostis superba,1,,5.4,1256,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,4,Eragrostis gummiflua,2,,6.6,1424,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,4,,,,7,1480,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,1,Hyperrhenia filipendula,3,,23.2,3748,Y,Y,5,N,0.9,Unfenced,F,
17/04/2025,B,2,Z2,1,Digitaria erianthra,12,,4.6,1186,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,1,Cymbopogon excavatus,2,,5,1200,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,1,Pogonarthria squarrosa ,1,,4.3,1102,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,2,Heteropogon contortus,2,,0,0,Y,Y,1,N,0.9,Unfenced,F,
17/04/2025,B,2,Z2,2,,,,5.6,1284,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,2,,,,4.8,1172,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,2,,,,12.1,2194,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,5,Cymbopogon excavatus,6,,18.4,3076,Y,N,7.5,N,1,Unfenced,F,
17/04/2025,B,2,Z2,5,Heteropogon contortus,5,,20.5,3370,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,5,Brachiaria nigropedata,1,,14.4,2544,,,,,,Unfenced,F,
17/04/2025,B,2,Z2,5,Eragrostis gummiflua,1,,15.9,2786,,,,,,Unfenced,F,
24/04/2025,C,2,Z3,3,Panicum maximum,4,,19.7,3258,N,N,5,N,2.2,Fenced,TFB,
24/04/2025,C,2,Z3,3,,,,80.8,,,,,,,Fenced,TFB,
24/04/2025,C,2,Z3,3,,,,67.4,9936,,,,,,Fenced,TFB,
24/04/2025,C,2,Z3,3,,,,40.2,6128,,,,,,Fenced,TFB,
24/04/2025,C,2,Z3,4,Panicum maximum,6,,21.9,3566,N,Y,6,N,1.3,Fenced,TFB,
24/04/2025,C,2,Z3,4,,,,22.6,3664,,,,,,Fenced,TFB,
24/04/2025,C,2,Z3,4,,,,14.8,2572,,,,,,Fenced,TFB,
24/04/2025,C,2,Z3,4,,,,17,2880,,,,,,Fenced,TFB,
24/04/2025,C,2,Z3,1,Digitaria erianthra,10,,11.1,2054,N,Y,6.5,N,1,Fenced,TFB,
24/04/2025,C,2,Z3,1,Heteropogon contortus,2,,7.4,1536,,,,,,Fenced,TFB,
24/04/2025,C,2,Z3,1,,,,6.8,1452,,,,,,Fenced,TFB,
24/04/2025,C,2,Z3,1,,,,7.4,1536,,,,,,Fenced,TFB,
24/04/2025,C,2,Z3,2,Eragrostis rigidior,1,,4.1,1074,N,N,1.5,N,1,Fenced,TFB,
24/04/2025,C,2,Z3,2,Eragrostis gummiflua,2,,6.1,13.4,,,,,,Fenced,TFB,
24/04/2025,C,2,Z3,2,Digitaria erianthra,4,,4.9,1186,,,,,,Fenced,TFB,
24/04/2025,C,2,Z3,2,,,,4.2,1086,,,,,,Fenced,TFB,
24/04/2025,C,2,Z3,5,Eragrostis rigidior,2,,4.5,1130,N,Y,4,N,0.85,Fenced,TFB,
24/04/2025,C,2,Z3,5,Eragrostis gummiflua,19,,4.9,1186,,,,,,Fenced,TFB,
24/04/2025,C,2,Z3,5,Digitaria velutina,5,,4.6,1144,,,,,,Fenced,TFB,
24/04/2025,C,2,Z3,5,,,,4.5,1130,,,,,,Fenced,TFB,
24/04/2025,C,2,Z1,3,Setaria incressata,3,,4.5,1130,N,Y,1,N,1.1,Fenced,TFB,
24/04/2025,C,2,Z1,3,Panicum maximum,5,,6.1,1354,,,,,,Fenced,TFB,
24/04/2025,C,2,Z1,3,,,,5.1,1214,,,,,,Fenced,TFB,
24/04/2025,C,2,Z1,3,,,,5.1,1214,,,,,,Fenced,TFB,
24/04/2025,C,2,Z1,4,Eragrostis curvula,6,,12,2150,N,Y,2.5,N,1.1,Fenced,TFB,
